1705418163 PING 18.134.155.202 (18.134.155.202) 56(84) bytes of data.
1705418163 64 bytes from 18.134.155.202: icmp_seq=1 ttl=63 0.293 ms
1705418164 64 bytes from 18.134.155.202: icmp_seq=2 ttl=63 0.262 ms
1705418165 64 bytes from 18.134.155.202: icmp_seq=3 ttl=63 0.280 ms
1705418166 64 bytes from 18.134.155.202: icmp_seq=4 ttl=63 0.272 ms
1705418167 64 bytes from 18.134.155.202: icmp_seq=5 ttl=63 0.279 ms
1705418168 64 bytes from 18.134.155.202: icmp_seq=6 ttl=63 0.254 ms
1705418169 64 bytes from 18.134.155.202: icmp_seq=7 ttl=63 0.255 ms
1705418170 64 bytes from 18.134.155.202: icmp_seq=8 ttl=63 0.263 ms
1705418171 64 bytes from 18.134.155.202: icmp_seq=9 ttl=63 0.265 ms
1705418172 64 bytes from 18.134.155.202: icmp_seq=10 ttl=63 0.261 ms
1705418173 64 bytes from 18.134.155.202: icmp_seq=11 ttl=63 0.260 ms
1705418174 64 bytes from 18.134.155.202: icmp_seq=12 ttl=63 0.250 ms
1705418175 64 bytes from 18.134.155.202: icmp_seq=13 ttl=63 0.238 ms
1705418176 64 bytes from 18.134.155.202: icmp_seq=14 ttl=63 0.243 ms
1705418177 64 bytes from 18.134.155.202: icmp_seq=15 ttl=63 0.248 ms
1705418178 64 bytes from 18.134.155.202: icmp_seq=16 ttl=63 0.256 ms
1705418179 64 bytes from 18.134.155.202: icmp_seq=17 ttl=63 0.248 ms
1705418180 64 bytes from 18.134.155.202: icmp_seq=18 ttl=63 0.247 ms
1705418181 64 bytes from 18.134.155.202: icmp_seq=19 ttl=63 0.262 ms
1705418182 64 bytes from 18.134.155.202: icmp_seq=20 ttl=63 0.259 ms
1705418183 64 bytes from 18.134.155.202: icmp_seq=21 ttl=63 0.253 ms
1705418184 64 bytes from 18.134.155.202: icmp_seq=22 ttl=63 0.252 ms
1705418185 64 bytes from 18.134.155.202: icmp_seq=23 ttl=63 0.244 ms
1705418186 64 bytes from 18.134.155.202: icmp_seq=24 ttl=63 0.245 ms
1705418187 64 bytes from 18.134.155.202: icmp_seq=25 ttl=63 0.263 ms
1705418188 64 bytes from 18.134.155.202: icmp_seq=26 ttl=63 0.242 ms
1705418189 64 bytes from 18.134.155.202: icmp_seq=27 ttl=63 0.244 ms
1705418190 64 bytes from 18.134.155.202: icmp_seq=28 ttl=63 0.250 ms
1705418191 64 bytes from 18.134.155.202: icmp_seq=29 ttl=63 0.285 ms
1705418192 64 bytes from 18.134.155.202: icmp_seq=30 ttl=63 0.262 ms
1705418193 64 bytes from 18.134.155.202: icmp_seq=31 ttl=63 0.255 ms
1705418194 64 bytes from 18.134.155.202: icmp_seq=32 ttl=63 0.374 ms
1705418195 64 bytes from 18.134.155.202: icmp_seq=33 ttl=63 0.259 ms
1705418196 64 bytes from 18.134.155.202: icmp_seq=34 ttl=63 0.254 ms
1705418197 64 bytes from 18.134.155.202: icmp_seq=35 ttl=63 0.253 ms
1705418199 64 bytes from 18.134.155.202: icmp_seq=36 ttl=63 0.260 ms
1705418200 64 bytes from 18.134.155.202: icmp_seq=37 ttl=63 0.274 ms
1705418201 64 bytes from 18.134.155.202: icmp_seq=38 ttl=63 0.264 ms
1705418202 64 bytes from 18.134.155.202: icmp_seq=39 ttl=63 0.269 ms
1705418203 64 bytes from 18.134.155.202: icmp_seq=40 ttl=63 0.253 ms
1705418204 64 bytes from 18.134.155.202: icmp_seq=41 ttl=63 0.262 ms
1705418205 64 bytes from 18.134.155.202: icmp_seq=42 ttl=63 0.259 ms
1705418206 64 bytes from 18.134.155.202: icmp_seq=43 ttl=63 0.262 ms
1705418207 64 bytes from 18.134.155.202: icmp_seq=44 ttl=63 0.323 ms
1705418208 64 bytes from 18.134.155.202: icmp_seq=45 ttl=63 0.276 ms
1705418209 64 bytes from 18.134.155.202: icmp_seq=46 ttl=63 0.267 ms
1705418210 64 bytes from 18.134.155.202: icmp_seq=47 ttl=63 0.265 ms
1705418211 64 bytes from 18.134.155.202: icmp_seq=48 ttl=63 0.266 ms
