1705418630 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418630 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418630 7 0 0 62420812 720584 799856 0 0 12 73 135 107 2 0 98 0 0
1705418631 1 0 0 62420504 720588 801160 0 0 0 0 283 176 0 0 100 0 0
1705418632 1 0 0 62419924 720588 801296 0 0 0 0 542 356 0 0 100 0 0
1705418633 1 0 0 62420336 720604 801804 0 0 0 0 561 401 0 0 100 0 0
1705418634 1 0 0 62419924 720604 801792 0 0 0 0 530 387 0 0 100 0 0
1705418635 0 0 0 62419852 720608 801812 0 0 0 0 561 375 0 0 100 0 0
1705418636 0 0 0 62418828 720608 801628 0 0 0 0 587 373 0 0 100 0 0
1705418637 0 1 0 62418396 720608 801940 0 0 0 48 555 380 0 0 100 0 0
1705418638 25 0 0 61820968 720616 1381252 0 0 0 28 3715 5334 39 4 57 0 0
1705418639 3 0 0 61326164 720800 1865132 0 0 0 0 6601 6136 61 4 35 0 0
1705418640 1 0 0 61235108 720812 1947448 0 0 0 0 11389 6826 6 1 93 0 0
1705418641 3 0 0 61226348 720816 1948560 0 0 0 0 11920 6676 7 1 93 0 0
1705418642 4 0 0 61221100 720828 1956068 0 0 0 0 12333 6952 7 1 92 0 0
1705418643 3 0 0 61209492 720832 1973620 0 0 0 0 12179 6848 5 0 94 0 0
1705418644 4 0 0 61179012 720840 2003284 0 0 0 0 12943 7971 4 1 95 0 0
1705418645 1 0 0 61171128 720840 2008024 0 0 0 0 12879 7604 4 1 95 0 0
1705418646 5 0 0 61183964 720844 1993228 0 0 0 0 13286 7543 5 1 94 0 0
1705418647 1 0 0 61182432 720848 1992188 0 0 0 0 12705 7207 5 1 95 0 0
1705418648 3 0 0 61178572 720852 1995952 0 0 0 0 12720 7456 5 1 94 0 0
1705418649 2 0 0 61176064 720852 1998792 0 0 0 0 12798 7699 4 1 95 0 0
1705418650 3 0 0 61171604 720856 2001336 0 0 0 0 12925 7532 5 1 95 0 0
1705418651 3 0 0 61169344 720856 2003564 0 0 0 0 12478 7251 5 1 94 0 0
1705418652 1 0 0 61166012 720856 2008728 0 0 0 0 12626 7402 5 1 94 0 0
1705418653 3 0 0 61164868 720860 2010392 0 0 0 0 13108 8118 4 1 95 0 0
1705418654 1 0 0 61163460 720860 2010724 0 0 0 0 12705 7496 4 1 95 0 0
1705418655 1 0 0 61219960 720860 1950796 0 0 0 0 14804 8087 4 1 95 0 0
1705418656 1 0 0 61223880 720868 1951384 0 0 0 0 12634 7514 5 0 94 0 0
1705418657 1 0 0 61217048 720880 1959344 0 0 0 0 12704 7734 5 1 94 0 0
1705418658 3 0 0 61213936 720880 1959588 0 0 0 0 12646 7602 4 1 95 0 0
1705418659 1 0 0 61214104 720884 1959608 0 0 0 0 8779 5164 3 0 97 0 0
1705418660 1 0 0 62414576 720976 801996 0 0 0 0 3827 2802 1 1 98 0 0
1705418661 1 0 0 62416296 720976 801944 0 0 0 0 562 378 0 0 100 0 0
1705418662 1 0 0 62416940 720980 802028 0 0 0 0 556 402 0 0 100 0 0
1705418663 1 0 0 62417000 720980 801692 0 0 0 0 550 364 0 0 100 0 0
1705418664 1 0 0 62417372 720980 802084 0 0 0 60 596 387 0 0 100 0 0
1705418665 1 0 0 62417568 720984 801756 0 0 0 0 493 363 0 0 100 0 0
1705418666 1 0 0 62416660 720984 802156 0 0 0 0 652 429 0 0 100 0 0
1705418667 1 0 0 62418008 720984 801904 0 0 0 40 610 380 0 0 100 0 0
1705418668 1 0 0 62417596 720988 802376 0 0 0 0 651 421 0 0 100 0 0
1705418669 2 0 0 62417696 720988 802056 0 0 0 244 583 374 0 0 100 0 0
1705418670 1 0 0 62417276 720988 802216 0 0 0 0 622 423 0 0 100 0 0
1705418671 1 0 0 62417956 720992 802200 0 0 0 0 574 362 0 0 100 0 0
1705418672 1 0 0 62417220 720992 802196 0 0 0 0 542 377 0 0 100 0 0
1705418673 1 0 0 62417772 720992 802312 0 0 0 0 522 324 0 0 100 0 0
1705418674 1 0 0 62418380 720996 802424 0 0 0 0 532 410 0 0 100 0 0
1705418675 2 0 0 62417472 720996 802348 0 0 0 0 566 438 0 0 100 0 0
