1705418279 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418279 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418279 8 0 0 58175052 3158184 3156248 0 0 14 194 839 822 3 1 96 0 0
1705418280 1 0 0 58174420 3158188 3158148 0 0 0 0 1356 1692 0 0 100 0 0
1705418281 1 0 0 58174124 3158208 3158268 0 0 0 0 1155 1423 0 0 100 0 0
1705418282 1 0 0 58174688 3158208 3158336 0 0 0 112 1219 1462 0 0 100 0 0
1705418283 1 0 0 58173408 3158208 3158364 0 0 0 0 1363 1576 0 0 100 0 0
1705418284 0 0 0 58174040 3158212 3158300 0 0 0 0 1869 2048 0 0 100 0 0
1705418285 0 0 0 58174152 3158212 3158568 0 0 0 0 1085 1208 0 0 100 0 0
1705418286 0 0 0 58172764 3158212 3159004 0 0 0 0 1394 1605 0 0 100 0 0
1705418287 0 0 0 58173864 3158216 3158328 0 0 0 0 1245 1332 0 0 100 0 0
1705418288 0 0 0 58173100 3158780 3158340 0 0 0 464 40810 38937 6 1 92 0 0
1705418289 2 0 0 58167384 3163000 3158356 0 0 0 1180 96948 89145 20 5 74 0 0
1705418290 4 0 0 58162312 3167480 3160508 0 0 0 1164 98018 90632 17 5 78 0 0
1705418291 9 0 0 58157944 3172076 3160580 0 0 0 1180 98965 89854 22 5 73 0 0
1705418292 2 0 0 58153132 3176136 3160804 0 0 0 1164 99708 92270 19 5 76 0 0
1705418293 5 0 0 58145768 3180712 3163020 0 0 0 1172 97125 88789 22 4 74 0 0
1705418294 5 0 0 58139900 3184852 3162972 0 0 0 1224 99548 91507 19 4 77 0 0
1705418295 12 0 0 58135624 3189008 3163036 0 0 0 1168 96514 87689 21 4 75 0 0
1705418296 6 0 0 58129300 3193416 3165192 0 0 0 1180 99535 91583 18 4 78 0 0
1705418297 9 0 0 58124468 3197732 3165280 0 0 0 1180 98861 89579 22 4 74 0 0
1705418298 3 0 0 58120140 3202272 3165468 0 0 0 1172 96415 88034 21 5 74 0 0
1705418299 8 0 0 58114028 3206424 3167436 0 0 0 1176 98769 91207 18 4 77 0 0
1705418300 4 0 0 58109616 3211000 3167584 0 0 0 1176 98648 89702 22 4 73 0 0
1705418301 5 0 0 58105140 3215516 3167656 0 0 0 1180 99506 91960 19 4 77 0 0
1705418302 2 0 0 58100076 3219376 3168020 0 0 0 1180 98241 89048 22 4 73 0 0
1705418303 2 0 0 58093948 3224292 3169968 0 0 0 1172 99725 91051 18 4 77 0 0
1705418304 7 0 0 58089372 3227308 3170084 0 0 0 1204 98436 89389 22 4 73 0 0
1705418305 3 0 0 58085492 3231972 3170016 0 0 0 1180 99323 92277 17 5 78 0 0
1705418306 3 0 0 58078892 3236200 3172124 0 0 0 1176 96893 87827 21 4 74 0 0
1705418307 3 0 0 58075376 3240620 3172324 0 0 0 1216 97934 88762 21 5 74 0 0
1705418308 2 0 0 58071648 3243888 3172640 0 0 0 63336 62111 59447 12 3 85 1 0
1705418309 1 0 0 58071168 3244084 3172292 0 0 0 0 5275 6235 1 0 99 0 0
1705418310 1 0 0 58072496 3244092 3171956 0 0 0 0 1227 1512 0 0 100 0 0
1705418311 1 0 0 58071648 3244116 3172644 0 0 0 0 1467 1588 0 0 100 0 0
1705418312 2 0 0 58072064 3244116 3172660 0 0 0 0 1519 1812 0 0 100 0 0
1705418313 1 0 0 58071772 3244116 3173056 0 0 0 144 1189 1465 0 0 100 0 0
1705418314 1 0 0 58070260 3244120 3172796 0 0 0 0 1791 2150 1 0 99 0 0
1705418315 1 0 0 58069572 3244120 3172624 0 0 0 0 1395 1699 0 0 100 0 0
1705418316 1 0 0 58068548 3244120 3173216 0 0 0 0 1593 1945 0 0 100 0 0
1705418317 1 0 0 58069704 3244124 3172760 0 0 0 0 1100 1226 0 0 100 0 0
1705418318 1 0 0 58070732 3244124 3172552 0 0 0 12420 1309 1632 0 0 100 0 0
1705418319 1 0 0 58070512 3244124 3172796 0 0 0 0 1749 1871 0 0 100 0 0
1705418320 1 0 0 58068532 3244128 3172848 0 0 0 0 1567 1862 0 0 100 0 0
1705418321 1 0 0 58071228 3244128 3172608 0 0 0 0 1402 1616 0 0 100 0 0
1705418322 2 0 0 58070964 3244128 3172496 0 0 0 0 1292 1452 0 0 100 0 0
1705418323 1 0 0 58071744 3244136 3172808 0 0 0 0 1348 1579 0 0 100 0 0
1705418324 1 0 0 58071728 3244136 3172812 0 0 0 0 1832 2050 0 0 100 0 0
1705418325 1 0 0 58071720 3244136 3172488 0 0 0 0 1250 1463 0 0 100 0 0
1705418326 1 0 0 58070568 3244140 3172756 0 0 0 0 1339 1630 0 0 100 0 0
1705418327 1 0 0 58069920 3244140 3173064 0 0 0 0 1321 1433 0 0 100 0 0
