1705418104 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418104 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418104 8 0 0 57689164 3080912 3035568 0 0 15 209 901 838 3 1 96 0 0
1705418105 1 0 0 57688948 3080928 3037752 0 0 0 0 1004 1245 0 0 100 0 0
1705418106 1 0 0 57688136 3080936 3037708 0 0 0 0 1408 1748 0 0 100 0 0
1705418107 1 0 0 57688404 3080936 3037844 0 0 0 0 1415 1875 0 0 100 0 0
1705418108 1 0 0 57688508 3080936 3037708 0 0 0 0 1442 1848 0 0 100 0 0
1705418109 0 0 0 57687600 3080940 3037732 0 0 0 0 1603 1937 0 0 100 0 0
1705418110 0 0 0 57686596 3080940 3037904 0 0 0 0 1155 1389 0 0 100 0 0
1705418111 0 0 0 57686960 3080940 3037864 0 0 0 0 1504 1733 0 0 100 0 0
1705418112 0 0 0 57686440 3080944 3037892 0 0 0 0 1303 1583 0 0 100 0 0
1705418113 1 0 0 57687132 3081712 3037812 0 0 0 1292 49185 43943 7 2 91 0 0
1705418114 6 1 0 57679416 3086124 3040020 0 0 0 1192 125642 106446 24 6 70 0 0
1705418115 19 1 0 57674628 3091404 3040132 0 0 0 1116 124885 105049 23 6 71 0 0
1705418116 2 0 0 57669352 3096084 3040220 0 0 0 1088 126844 107995 21 7 72 0 0
1705418117 3 0 0 57661424 3101076 3042628 0 0 0 1180 125135 105422 24 6 70 0 0
1705418118 4 0 0 57656124 3106224 3042616 0 0 0 1128 125951 107551 22 7 70 0 0
1705418119 6 1 0 57651180 3110880 3042800 0 0 0 1180 123229 102622 23 7 70 0 0
1705418120 2 0 0 57647352 3115764 3042792 0 0 0 1064 125017 104877 24 6 70 0 0
1705418121 6 0 0 57640204 3120576 3044948 0 0 0 1120 126963 107974 21 7 71 0 0
1705418122 6 0 0 57634684 3125756 3045032 0 0 0 1156 123000 103303 23 7 69 0 0
1705418123 6 0 0 57629328 3130748 3045096 0 0 0 1144 124396 104688 23 7 70 0 0
1705418124 5 0 0 57623860 3135612 3045216 0 0 0 1092 126002 107353 20 7 73 0 0
1705418125 2 0 0 57617420 3140256 3047364 0 0 0 1120 123998 103974 24 6 70 0 0
1705418126 2 0 0 57611308 3145528 3048200 0 0 0 1184 124433 105332 24 6 70 0 0
1705418127 4 0 0 57606448 3149732 3048340 0 0 0 1112 123905 106213 20 6 74 0 0
1705418128 3 0 0 57599556 3155024 3050400 0 0 0 1064 121887 102418 25 7 68 0 0
1705418129 7 0 0 57593980 3159548 3050488 0 0 0 1444 123965 103445 24 6 70 0 0
1705418130 11 0 0 57588876 3164740 3050720 0 0 0 1236 125627 108013 20 6 73 0 0
1705418131 17 0 0 57583536 3169660 3050888 0 0 0 1112 123046 103791 24 6 70 0 0
1705418132 10 0 0 57576352 3174504 3053292 0 0 0 1068 124823 105023 25 7 68 0 0
1705418133 1 0 0 57573548 3178468 3053332 0 0 0 804 79107 69771 12 4 83 0 0
1705418134 1 0 0 57573492 3178616 3053240 0 0 0 4 5026 5822 1 0 99 0 0
1705418135 1 0 0 57572940 3178684 3053508 0 0 0 0 1339 1533 0 0 100 0 0
1705418136 2 0 0 57572200 3178688 3053184 0 0 0 0 1558 1888 0 0 100 0 0
1705418137 1 0 0 57571588 3178688 3053320 0 0 0 0 1270 1626 0 0 100 0 0
1705418138 1 0 0 57571180 3178688 3053336 0 0 0 0 1229 1572 0 0 100 0 0
1705418139 1 0 0 57571332 3178692 3053072 0 0 0 72 1691 2009 0 0 100 0 0
1705418140 1 0 0 57570988 3178692 3053488 0 0 0 0 1400 1598 0 0 100 0 0
1705418141 1 0 0 57571036 3178692 3053832 0 0 0 0 1491 1877 0 0 100 0 0
1705418142 1 0 0 57571136 3178696 3053400 0 0 0 0 1234 1534 0 0 100 0 0
1705418143 1 0 0 57570848 3178696 3053528 0 0 0 0 1273 1527 0 0 100 0 0
1705418144 1 0 0 57571908 3177600 3053448 0 0 0 86284 2595 2780 0 0 99 0 0
1705418145 2 0 0 57571708 3177604 3053356 0 0 0 0 1323 1654 0 0 100 0 0
1705418146 1 0 0 57571724 3177604 3053596 0 0 0 0 1406 1733 0 0 100 0 0
1705418147 1 0 0 57571944 3177604 3053568 0 0 0 0 1366 1700 0 0 100 0 0
1705418148 1 0 0 57571964 3177612 3053792 0 0 0 0 1221 1544 0 0 100 0 0
1705418149 1 0 0 57571780 3177612 3053588 0 0 0 0 1797 2236 0 0 99 0 0
1705418150 1 0 0 57571300 3177612 3053608 0 0 0 0 1265 1537 0 0 100 0 0
1705418151 1 0 0 57571692 3177616 3053388 0 0 0 0 1568 1886 0 0 100 0 0
1705418152 1 0 0 57572056 3177616 3053624 0 0 0 0 1384 1662 0 0 100 0 0
