1705417574 ALL 29.30 48.58 337.40 4117.28 3.09 90.21 9.54 65.00 0.19 3.19 0.09 11.52 84.76 0.61 1.19
1705417575 ALL 0.00 2.00 0.00 104.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 52.00 0.00 0.00
1705417576 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417577 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417578 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417579 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417580 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417581 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417582 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417583 ALL 0.00 28.00 0.00 736.00 0.00 53.00 0.00 65.43 0.00 0.89 0.00 0.00 26.29 2.29 1.60
1705417584 ALL 0.00 60.00 0.00 864.00 0.00 120.00 0.00 66.67 0.00 0.78 0.00 0.00 14.40 2.07 3.10
1705417585 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.75 0.00 0.00 14.33 2.33 3.50
1705417586 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.88 0.00 0.00 14.33 2.20 3.30
1705417587 ALL 0.00 60.00 0.00 852.00 0.00 120.00 0.00 66.67 0.00 0.82 0.00 0.00 14.20 2.27 3.40
1705417588 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.77 0.00 0.00 14.33 2.20 3.30
1705417589 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.82 0.00 0.00 14.33 2.40 3.60
1705417590 ALL 0.00 60.00 0.00 856.00 0.00 120.00 0.00 66.67 0.00 0.80 0.00 0.00 14.27 2.00 3.00
1705417591 ALL 0.00 60.00 0.00 856.00 0.00 120.00 0.00 66.67 0.00 0.77 0.00 0.00 14.27 2.07 3.10
1705417592 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.75 0.00 0.00 14.33 2.13 3.20
1705417593 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.72 0.00 0.00 14.33 2.27 3.40
1705417594 ALL 0.00 65.00 0.00 928.00 0.00 134.00 0.00 67.34 0.00 0.77 0.00 0.00 14.28 2.22 3.60
1705417595 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.75 0.00 0.00 14.33 2.13 3.20
1705417596 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.73 0.00 0.00 14.33 1.87 2.80
1705417597 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.70 0.00 0.00 14.33 2.13 3.20
1705417598 ALL 0.00 60.00 0.00 848.00 0.00 120.00 0.00 66.67 0.00 0.68 0.00 0.00 14.13 2.07 3.10
1705417599 ALL 0.00 61.00 0.00 884.00 0.00 122.00 0.00 66.67 0.00 0.69 0.00 0.00 14.49 2.10 3.20
1705417600 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.73 0.00 0.00 14.33 2.00 3.00
1705417601 ALL 0.00 60.00 0.00 860.00 0.00 120.00 0.00 66.67 0.00 0.65 0.00 0.00 14.33 2.00 3.00
1705417602 ALL 0.00 60.00 0.00 852.00 0.00 120.00 0.00 66.67 0.00 0.62 0.00 0.00 14.20 1.93 2.90
1705417603 ALL 0.00 43.00 0.00 596.00 0.00 83.00 0.00 65.87 0.00 0.65 0.00 0.00 13.86 2.23 2.40
1705417604 ALL 0.00 1.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 4.00 4.00 0.10
1705417605 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
