1705417809 ALL 24.78 44.97 285.31 3661.12 2.61 82.60 9.54 64.75 0.19 3.33 0.09 11.51 81.40 0.71 1.24
1705417810 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417811 ALL 0.00 2.00 0.00 100.00 0.00 23.00 0.00 92.00 0.00 1.00 0.00 0.00 50.00 2.00 0.10
1705417812 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417813 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417814 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417815 ALL 0.00 1.00 0.00 16.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 16.00 4.00 0.10
1705417816 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417817 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1705417818 ALL 0.00 27.00 0.00 408.00 0.00 56.00 0.00 67.47 0.00 0.78 0.00 0.00 15.11 1.93 1.30
1705417819 ALL 0.00 60.00 0.00 984.00 0.00 123.00 0.00 67.21 0.00 0.70 0.00 0.00 16.40 1.80 2.70
1705417820 ALL 0.00 61.00 0.00 1008.00 0.00 126.00 0.00 67.38 0.00 0.74 0.00 0.00 16.52 2.03 3.10
1705417821 ALL 0.00 60.00 0.00 980.00 0.00 122.00 0.00 67.03 0.00 0.75 0.00 0.00 16.33 2.13 3.20
1705417822 ALL 0.00 60.00 0.00 980.00 0.00 122.00 0.00 67.03 0.00 0.78 0.00 0.00 16.33 1.87 2.80
1705417823 ALL 0.00 63.37 0.00 1021.78 0.00 128.71 0.00 67.01 0.00 0.75 0.00 0.00 16.12 2.06 3.27
1705417824 ALL 0.00 60.00 0.00 984.00 0.00 122.00 0.00 67.03 0.00 0.72 0.00 0.00 16.40 2.00 3.00
1705417825 ALL 0.00 61.00 0.00 976.00 0.00 121.00 0.00 66.48 0.00 0.75 0.00 0.00 16.00 2.30 3.50
