1705418163 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418163 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418163 7 0 0 63113544 721332 800428 0 0 14 91 102 92 1 0 98 0 0
1705418164 1 0 0 63113520 721344 802536 0 0 0 0 365 225 0 0 100 0 0
1705418165 1 0 0 63112376 721352 802608 0 0 0 0 611 397 0 0 100 0 0
1705418166 1 0 0 63112520 721352 802580 0 0 0 0 545 383 0 0 100 0 0
1705418167 1 0 0 63112388 721352 802580 0 0 0 0 536 397 0 0 100 0 0
1705418168 0 0 0 63112564 721356 802596 0 0 0 0 534 404 0 0 100 0 0
1705418169 0 0 0 63112696 721356 802620 0 0 0 0 572 380 0 0 100 0 0
1705418170 0 0 0 63112312 721356 802492 0 0 0 0 531 377 0 0 100 0 0
1705418171 24 0 0 62492712 721364 1395220 0 0 0 0 3899 6492 41 4 55 0 0
1705418172 2 0 0 62020820 721508 1864112 0 0 0 0 6180 4403 55 4 41 0 0
1705418173 2 0 0 61978360 721516 1903556 0 0 0 0 8315 4043 3 1 96 0 0
1705418174 0 0 0 61915524 721516 1956324 0 0 0 0 10524 5972 6 1 93 0 0
1705418175 1 0 0 61912512 721516 1961480 0 0 0 0 9611 4865 5 0 95 0 0
1705418176 2 0 0 61903972 721516 1967872 0 0 0 0 9518 5199 5 1 94 0 0
1705418177 0 0 0 61894632 721520 1981636 0 0 0 0 9825 5278 4 0 95 0 0
1705418178 0 0 0 61878140 721524 1999112 0 0 0 0 9719 5681 3 0 97 0 0
1705418179 0 0 0 61885116 721524 1988632 0 0 0 0 10313 6174 3 1 96 0 0
1705418180 0 0 0 61970836 721528 1898940 0 0 0 0 12483 6319 4 1 95 0 0
1705418181 0 0 0 61974912 721528 1896228 0 0 0 0 10362 5998 6 1 93 0 0
1705418182 1 0 0 61971944 721528 1899300 0 0 0 0 9387 5219 3 0 97 0 0
1705418183 1 0 0 61971776 721532 1899440 0 0 0 0 9609 5311 4 0 96 0 0
1705418184 0 0 0 61965908 721532 1905244 0 0 0 0 9891 5841 4 1 95 0 0
1705418185 1 0 0 61964492 721532 1905792 0 0 0 0 9578 5413 3 1 96 0 0
1705418186 0 0 0 61963484 721540 1907004 0 0 0 0 9389 5179 3 0 96 0 0
1705418187 2 0 0 61960728 721540 1910524 0 0 0 0 9291 5280 3 1 96 0 0
1705418188 1 0 0 62135568 721540 1728636 0 0 0 0 15614 7682 6 1 93 0 0
1705418189 0 0 0 62152364 721544 1718168 0 0 0 0 12069 7070 6 1 93 0 0
1705418190 2 0 0 62144948 721544 1727576 0 0 0 0 10013 5742 4 1 96 0 0
1705418191 1 0 0 62139132 721548 1729980 0 0 0 0 9699 5545 4 1 96 0 0
1705418192 0 0 0 62138716 721552 1729808 0 0 0 0 6246 3731 2 0 97 0 0
1705418193 0 0 0 63108644 721592 802796 0 0 0 44 3230 2560 1 1 99 0 0
1705418194 0 0 0 63109096 721624 802644 0 0 0 0 570 405 0 0 100 0 0
1705418195 0 0 0 63109804 721628 802620 0 0 0 0 555 382 0 0 100 0 0
1705418196 0 0 0 63109700 721628 802612 0 0 0 0 579 420 0 0 100 0 0
1705418197 0 0 0 63109580 721628 802636 0 0 0 60 567 395 0 0 100 0 0
1705418198 0 0 0 63110480 721632 802624 0 0 0 0 522 387 0 0 100 0 0
1705418199 0 0 0 63110560 721632 802548 0 0 0 0 553 391 0 0 100 0 0
1705418200 0 0 0 63110636 721632 802612 0 0 0 0 650 462 0 0 100 0 0
1705418201 0 0 0 63111128 721636 802768 0 0 0 0 804 492 0 0 100 0 0
1705418202 0 0 0 63110156 721636 802740 0 0 0 164 608 401 0 0 100 0 0
1705418203 0 0 0 63109996 721636 802828 0 0 0 0 629 402 0 0 100 0 0
1705418204 0 0 0 63110848 721640 802772 0 0 0 0 565 420 0 0 100 0 0
1705418205 0 0 0 63110728 721640 802704 0 0 0 0 678 404 0 0 100 0 0
1705418206 0 0 0 63110808 721640 802860 0 0 0 0 547 374 0 0 100 0 0
1705418207 0 0 0 63110680 721644 802728 0 0 0 0 498 358 0 0 100 0 0
