1705418279 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418279 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418279 7 0 0 62423560 710012 800116 0 0 14 86 110 95 2 0 98 0 0
1705418280 1 0 0 62423528 710016 801376 0 0 0 0 279 168 0 0 100 0 0
1705418281 1 0 0 62423492 710032 802136 0 0 0 0 558 394 0 0 100 0 0
1705418282 1 0 0 62423224 710032 801884 0 0 0 0 496 377 0 0 100 0 0
1705418283 1 0 0 62422476 710032 801928 0 0 0 0 526 398 0 0 100 0 0
1705418284 0 0 0 62421884 710036 801868 0 0 0 64 537 371 0 0 100 0 0
1705418285 0 0 0 62421980 710036 802168 0 0 0 0 553 377 0 0 100 0 0
1705418286 0 0 0 62422484 710036 802172 0 0 0 0 507 352 0 0 100 0 0
1705418287 27 0 0 61799904 710044 1397112 0 0 0 0 3808 6717 42 4 54 0 0
1705418288 4 0 0 61329328 710196 1864572 0 0 0 0 6135 4703 54 4 42 0 0
1705418289 3 0 0 61286400 710200 1905740 0 0 0 0 8649 4385 3 1 96 0 0
1705418290 1 0 0 61226824 710208 1953076 0 0 0 0 10229 6202 6 1 93 0 0
1705418291 1 0 0 61220436 710208 1963860 0 0 0 0 9514 5141 5 0 94 0 0
1705418292 1 0 0 61210060 710212 1972752 0 0 0 0 9583 5346 5 1 94 0 0
1705418293 2 0 0 61202528 710216 1984412 0 0 0 0 9428 5341 4 0 95 0 0
1705418294 1 0 0 61173004 710216 2012872 0 0 0 0 10049 6446 4 1 96 0 0
1705418295 1 0 0 61187292 710216 1992916 0 0 0 0 10237 5815 4 1 96 0 0
1705418296 2 0 0 61183532 710224 1997300 0 0 0 0 9738 5528 4 1 95 0 0
1705418297 2 0 0 61181940 710228 1998928 0 0 0 0 9481 5393 4 0 96 0 0
1705418298 3 0 0 61180484 710228 1999872 0 0 0 0 9465 5360 3 1 96 0 0
1705418299 2 0 0 61175640 710236 2005236 0 0 0 0 9492 5530 3 1 96 0 0
1705418300 2 0 0 61172740 710236 2005564 0 0 0 0 9868 6065 4 1 95 0 0
1705418301 2 0 0 61172540 710236 2005320 0 0 0 0 9566 5579 3 1 97 0 0
1705418302 3 0 0 61168388 710240 2010764 0 0 0 0 9689 5538 4 1 95 0 0
1705418303 1 0 0 61167904 710240 2012724 0 0 0 0 9824 5528 5 0 95 0 0
1705418304 3 0 0 61193740 710244 1985988 0 0 0 0 10618 5897 4 1 95 0 0
1705418305 2 0 0 61193600 710252 1985980 0 0 0 0 10242 6394 4 1 96 0 0
1705418306 1 0 0 61191912 710252 1987412 0 0 0 0 9382 5398 3 0 96 0 0
1705418307 3 0 0 61190512 710256 1988212 0 0 0 0 9560 5472 3 0 97 0 0
1705418308 1 0 0 61189116 710260 1988680 0 0 0 0 6165 3527 2 0 97 0 0
1705418309 1 0 0 62418480 710340 802788 0 0 0 0 3205 2458 1 1 99 0 0
1705418310 1 0 0 62419528 710340 802460 0 0 0 0 505 376 0 0 100 0 0
1705418311 1 0 0 62419252 710344 802876 0 0 0 0 527 397 0 0 100 0 0
1705418312 1 0 0 62419732 710344 802488 0 0 0 0 523 384 0 0 100 0 0
1705418313 1 0 0 62419524 710344 802688 0 0 0 108 563 367 0 0 100 0 0
1705418314 1 0 0 62421232 710348 802480 0 0 0 0 504 384 0 0 100 0 0
1705418315 1 0 0 62420556 710348 802988 0 0 0 0 634 464 0 0 100 0 0
1705418316 1 0 0 62420748 710348 802428 0 0 0 0 555 388 0 0 100 0 0
1705418317 2 0 0 62421408 710352 802748 0 0 0 0 583 392 0 0 100 0 0
1705418318 1 0 0 62421320 710352 802664 0 0 0 248 560 389 0 0 100 0 0
1705418319 1 0 0 62422548 710352 802848 0 0 0 0 562 415 0 0 100 0 0
1705418320 1 0 0 62421680 710356 802764 0 0 0 0 546 367 0 0 100 0 0
1705418321 1 0 0 62421292 710356 802672 0 0 0 0 576 384 0 0 100 0 0
1705418322 1 0 0 62421208 710356 802880 0 0 0 0 556 430 0 0 100 0 0
1705418323 1 0 0 62421004 710360 802948 0 0 0 4 574 434 0 0 100 0 0
1705418324 1 0 0 62421468 710360 802508 0 0 0 0 486 354 0 0 100 0 0
1705418325 2 0 0 62420244 710364 803068 0 0 0 0 544 363 0 0 100 0 0
