1705418631 ens5
1705418631 KB/s in KB/s out
1705418631 7.01 7.21
1705418632 3.66 3.42
1705418633 7.73 7.54
1705418634 9.71 9.99
1705418635 13.69 13.79
1705418636 6.40 6.31
1705418637 7.27 6.79
1705418638 6.75 7.13
1705418639 2063.86 2100.27
1705418640 5517.58 5503.03
1705418641 5233.88 5922.20
1705418642 5433.86 5664.55
1705418643 5082.42 5504.33
1705418644 5417.62 5756.89
1705418645 5500.48 5827.34
1705418646 5389.95 5749.87
1705418647 5452.77 5879.26
1705418648 5460.87 5805.20
1705418649 5489.18 5728.70
1705418650 5450.48 6004.41
1705418651 5430.87 5920.86
1705418652 5404.73 5981.37
1705418653 5337.97 5951.73
1705418654 5435.33 5836.65
1705418655 4638.36 5991.07
1705418656 4641.75 5910.85
1705418657 4592.52 5898.27
1705418658 4028.43 6202.74
1705418659 2449.68 3624.89
1705418660 125.11 150.62
1705418661 12.86 10.96
1705418662 7.02 7.44
1705418663 4.25 4.34
1705418664 6.83 6.72
1705418665 13.87 15.06
1705418666 11.99 10.52
1705418667 4.75 4.95
1705418668 3.61 3.47
1705418669 8.39 8.11
1705418670 12.89 14.65
1705418671 9.74 8.32
1705418672 4.17 4.13
1705418673 7.03 6.65
1705418674 7.41 7.69
1705418675 10.74 12.41
1705418676 9.25 7.59
1705418677 7.68 7.39
1705418678 6.24 6.42
