1705417574 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705417574 r b swpd free inact active si so bi bo in cs us sy id wa st
1705417574 7 0 0 62424196 721072 799148 0 0 21 133 71 87 1 0 99 0 0
1705417575 1 0 0 62423644 721080 800876 0 0 0 0 280 182 0 0 100 0 0
1705417576 1 0 0 62422352 721092 801024 0 0 0 0 575 429 0 0 100 0 0
1705417577 1 0 0 62421352 721092 800984 0 0 0 56 517 397 0 0 100 0 0
1705417578 2 0 0 62422628 721092 800940 0 0 0 0 515 387 0 0 100 0 0
1705417579 0 0 0 62422756 721096 801000 0 0 0 0 576 399 0 0 100 0 0
1705417580 0 0 0 62422552 721096 800952 0 0 0 0 611 451 0 0 100 0 0
1705417581 0 0 0 62422140 721096 800960 0 0 0 48 518 401 0 0 100 0 0
1705417582 25 0 0 61838244 721104 1362476 0 0 0 0 3777 5760 39 4 57 0 0
1705417583 1 0 0 61345076 721168 1848492 0 0 0 0 4171 4536 59 3 38 0 0
1705417584 3 0 0 61323876 721172 1866476 0 0 0 0 3726 2129 2 0 98 0 0
1705417585 1 0 0 61304532 721172 1883844 0 0 0 0 4226 2402 2 0 98 0 0
1705417586 2 0 0 61286136 721172 1901448 0 0 0 0 4229 2487 2 0 98 0 0
1705417587 1 0 0 61230188 721172 1951512 0 0 0 0 5071 3540 2 1 97 0 0
1705417588 1 0 0 61225580 721176 1951072 0 0 0 0 4232 2432 3 0 97 0 0
1705417589 1 0 0 61225412 721176 1950952 0 0 0 0 4239 2492 2 0 98 0 0
1705417590 2 0 0 61247696 721176 1929104 0 0 0 0 5205 3012 2 1 97 0 0
1705417591 1 0 0 61248528 721180 1932684 0 0 0 0 4608 2742 3 0 96 0 0
1705417592 1 0 0 61231120 721180 1950036 0 0 0 0 4443 2582 3 0 97 0 0
1705417593 3 0 0 61232392 721180 1946232 0 0 0 0 4287 2451 2 0 98 0 0
1705417594 2 0 0 61231364 721184 1947612 0 0 0 0 4443 2519 2 0 98 0 0
1705417595 1 0 0 61230008 721184 1949500 0 0 0 0 4280 2470 2 0 98 0 0
1705417596 1 0 0 61223584 721184 1960188 0 0 0 0 4266 2473 2 0 98 0 0
1705417597 1 0 0 61219644 721188 1961840 0 0 0 0 4256 2413 1 0 98 0 0
1705417598 6 0 0 61212756 721188 1968572 0 0 0 0 4324 2546 2 0 98 0 0
1705417599 2 0 0 61342260 721188 1831576 0 0 0 0 9198 5420 3 0 96 0 0
1705417600 6 0 0 61353908 721192 1825060 0 0 0 0 5816 3678 4 0 96 0 0
1705417601 3 0 0 61350796 721192 1827972 0 0 0 0 4755 2773 2 0 97 0 0
1705417602 1 0 0 61347632 721192 1831532 0 0 0 0 4422 2530 1 0 98 0 0
1705417603 1 0 0 61345872 721196 1832120 0 0 0 0 3060 1844 1 0 99 0 0
1705417604 1 0 0 62417624 721288 801364 0 0 0 0 3002 2080 0 1 99 0 0
1705417605 1 0 0 62419928 721228 801188 0 0 0 0 576 392 0 0 100 0 0
1705417606 1 0 0 62420124 721232 801172 0 0 0 104 587 403 0 0 100 0 0
1705417607 1 0 0 62420840 721232 801180 0 0 0 0 562 385 0 0 100 0 0
1705417608 1 0 0 62420416 721232 801244 0 0 0 0 699 438 0 0 100 0 0
1705417609 1 0 0 62422428 721236 801184 0 0 0 0 567 395 0 0 100 0 0
1705417610 1 0 0 62422292 721236 801312 0 0 0 0 554 375 0 0 100 0 0
1705417611 1 0 0 62422504 721236 801376 0 0 0 0 545 394 0 0 100 0 0
1705417612 1 0 0 62422304 721240 801268 0 0 0 0 560 463 0 0 100 0 0
1705417613 1 0 0 62421936 721240 801420 0 0 0 0 520 380 0 0 100 0 0
1705417614 1 0 0 62421540 721240 801204 0 0 0 0 552 395 0 0 100 0 0
1705417615 1 0 0 62421648 721244 801404 0 0 0 0 596 402 0 0 100 0 0
1705417616 1 0 0 62422252 721244 801244 0 0 0 0 548 429 0 0 100 0 0
1705417617 1 0 0 62420516 721244 801500 0 0 0 68 568 385 0 0 100 0 0
1705417618 1 0 0 62420320 721248 801460 0 0 0 0 457 360 0 0 100 0 0
1705417619 1 0 0 62420972 721248 801560 0 0 0 0 551 374 0 0 100 0 0
1705417620 1 0 0 62421084 721252 801716 0 0 0 0 536 402 0 0 100 0 0
