1705417987 ens5
1705417987 KB/s in KB/s out
1705417987 5.18 5.37
1705417988 4.70 4.39
1705417989 18.28 18.11
1705417990 5.76 5.51
1705417991 7.42 7.71
1705417992 4.56 4.53
1705417993 6.76 6.52
1705417994 17.98 18.22
1705417995 2121.13 2496.96
1705417996 5811.97 6885.80
1705417997 5987.34 6867.72
1705417998 5966.65 6810.10
1705417999 5930.76 6867.47
1705418000 6027.44 6734.99
1705418001 5855.03 6689.29
1705418002 5890.02 6970.83
1705418003 5865.74 6626.82
1705418004 5926.95 7059.02
1705418005 5927.16 6838.16
1705418006 6057.65 6854.91
1705418007 5853.01 6808.73
1705418008 6034.71 6603.12
1705418009 5968.16 6763.38
1705418010 5970.51 6768.44
1705418011 5806.31 6764.35
1705418012 5965.79 7022.48
1705418013 5993.35 6760.34
1705418014 5889.12 6906.95
1705418015 3609.48 3874.06
1705418016 76.52 90.80
1705418017 6.62 6.66
1705418018 6.02 5.87
1705418019 17.22 17.32
1705418020 4.22 3.85
1705418021 8.63 8.69
1705418022 5.95 6.07
1705418023 5.13 5.23
1705418024 16.86 16.61
1705418025 6.28 5.98
1705418026 7.97 8.12
1705418027 5.41 5.69
1705418028 4.35 4.12
1705418029 19.17 19.32
1705418030 5.66 5.44
1705418031 6.91 7.30
1705418032 4.82 4.63
1705418033 6.31 6.17
1705418034 17.79 17.70
