1705418279 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418279 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418279 6 0 0 57914572 3408960 3159296 0 0 14 202 1044 984 4 1 95 0 0
1705418280 1 0 0 57914840 3408972 3161360 0 0 0 0 1278 1547 0 0 100 0 0
1705418281 1 0 0 57915336 3408984 3161504 0 0 0 0 1328 1631 0 0 100 0 0
1705418282 1 0 0 57913800 3408984 3161508 0 0 0 100 1490 1836 0 0 100 0 0
1705418283 1 0 0 57914616 3408984 3161508 0 0 0 0 1229 1456 0 0 100 0 0
1705418284 0 0 0 57915644 3408984 3161168 0 0 0 0 1872 2102 0 0 100 0 0
1705418285 0 0 0 57914524 3408984 3161020 0 0 0 0 1452 1702 0 0 100 0 0
1705418286 0 0 0 57914204 3408988 3161524 0 0 0 0 1330 1609 0 0 100 0 0
1705418287 0 0 0 57914352 3408992 3161400 0 0 0 0 1434 1796 0 0 100 0 0
1705418288 7 0 0 57913696 3409896 3161564 0 0 0 404 48682 44493 8 3 90 0 0
1705418289 2 0 0 57908132 3414756 3161636 0 0 0 1172 125924 109902 24 7 69 0 0
1705418290 5 0 0 57901052 3419660 3163620 0 0 0 1148 126235 108755 26 7 67 0 0
1705418291 4 0 0 57896860 3425700 3163716 0 0 0 1176 130671 114871 23 7 70 0 0
1705418292 3 1 0 57889552 3430580 3163768 0 0 0 1192 127045 109687 25 7 68 0 0
1705418293 3 0 0 57885088 3436348 3163824 0 0 0 1136 126326 109337 26 7 67 0 0
1705418294 3 0 0 57877360 3441876 3166000 0 0 0 1216 129144 114338 22 7 70 0 0
1705418295 3 1 0 57871988 3446564 3166060 0 0 0 1192 125601 108335 25 7 68 0 0
1705418296 3 0 0 57866812 3452128 3166140 0 0 0 1136 128063 111644 25 7 68 0 0
1705418297 16 0 0 57858204 3457680 3168272 0 0 0 1180 128295 111397 26 7 67 0 0
1705418298 7 0 0 57854196 3463452 3168336 0 0 0 1168 128753 113795 22 7 71 0 0
1705418299 10 1 0 57849092 3468132 3168400 0 0 0 1220 126981 110302 28 8 65 0 0
1705418300 9 1 0 57840180 3474144 3170752 0 0 0 1140 128171 111539 25 7 68 0 0
1705418301 5 1 0 57834696 3479348 3170976 0 0 0 1168 129436 114354 25 8 68 0 0
1705418302 1 0 0 57829404 3484816 3171108 0 0 0 1140 126275 108835 28 6 66 0 0
1705418303 6 0 0 57821380 3489704 3173140 0 0 0 1172 127152 109544 26 6 67 0 0
1705418304 7 0 0 57815252 3494764 3173532 0 0 0 1164 129649 114574 24 6 69 0 0
1705418305 3 0 0 57810380 3501024 3173632 0 0 0 1172 125851 108744 26 7 67 0 0
1705418306 6 1 0 57804568 3506152 3173724 0 0 0 1200 127406 109410 26 6 68 0 0
1705418307 5 0 0 57796884 3511448 3175764 0 0 0 1208 128570 112904 22 7 71 0 0
1705418308 2 0 0 57792012 3516296 3176060 0 0 0 816 81878 71196 17 5 78 0 0
1705418309 1 0 0 57793388 3516412 3175948 0 0 0 0 5587 6483 1 0 99 0 0
1705418310 1 0 0 57792064 3516472 3176088 0 0 0 0 1611 1815 1 0 99 0 0
1705418311 1 0 0 57791268 3516476 3176140 0 0 0 0 1358 1646 0 0 100 0 0
1705418312 1 0 0 57791156 3516476 3176044 0 0 0 136 1597 1961 0 0 100 0 0
1705418313 1 0 0 57790256 3516476 3176224 0 0 0 0 1214 1426 0 0 100 0 0
1705418314 1 0 0 57791728 3515196 3175940 0 0 0 0 1694 1999 0 0 100 0 0
1705418315 1 0 0 57791720 3515196 3176000 0 0 0 0 1477 1750 0 0 100 0 0
1705418316 1 0 0 57790696 3515196 3176244 0 0 0 0 1366 1564 0 0 100 0 0
1705418317 1 0 0 57790764 3515200 3176284 0 0 0 83212 2140 2394 0 0 100 0 0
1705418318 1 0 0 57790724 3515200 3176140 0 0 0 0 1310 1666 0 0 100 0 0
1705418319 1 0 0 57789472 3515200 3176696 0 0 0 0 1701 1956 0 0 100 0 0
1705418320 1 0 0 57789792 3515204 3176004 0 0 0 0 1978 2560 1 0 99 0 0
1705418321 1 0 0 57790352 3515204 3176032 0 0 0 0 1212 1432 0 0 100 0 0
1705418322 1 0 0 57790272 3515204 3176452 0 0 0 12416 1428 1638 0 0 100 0 0
1705418323 2 0 0 57788836 3515208 3176376 0 0 0 0 1190 1462 0 0 100 0 0
1705418324 2 0 0 57789696 3515212 3175996 0 0 0 0 1747 1951 0 0 100 0 0
1705418325 1 0 0 57790264 3515212 3176444 0 0 0 0 1449 1666 0 0 100 0 0
1705418326 1 0 0 57789208 3515216 3176104 0 0 0 0 1375 1686 0 0 100 0 0
1705418327 1 0 0 57789696 3515216 3176524 0 0 0 0 1458 1763 0 0 100 0 0
