1705417809 PING 10.0.66.220 (10.0.66.220) 56(84) bytes of data.
1705417809 64 bytes from 10.0.66.220: icmp_seq=1 ttl=64 0.102 ms
1705417810 64 bytes from 10.0.66.220: icmp_seq=2 ttl=64 0.088 ms
1705417811 64 bytes from 10.0.66.220: icmp_seq=3 ttl=64 0.092 ms
1705417812 64 bytes from 10.0.66.220: icmp_seq=4 ttl=64 0.095 ms
1705417813 64 bytes from 10.0.66.220: icmp_seq=5 ttl=64 0.094 ms
1705417814 64 bytes from 10.0.66.220: icmp_seq=6 ttl=64 0.099 ms
1705417815 64 bytes from 10.0.66.220: icmp_seq=7 ttl=64 0.100 ms
1705417816 64 bytes from 10.0.66.220: icmp_seq=8 ttl=64 0.107 ms
1705417817 64 bytes from 10.0.66.220: icmp_seq=9 ttl=64 7.99 ms
1705417818 64 bytes from 10.0.66.220: icmp_seq=10 ttl=64 0.077 ms
1705417819 64 bytes from 10.0.66.220: icmp_seq=11 ttl=64 0.083 ms
1705417820 64 bytes from 10.0.66.220: icmp_seq=12 ttl=64 0.081 ms
1705417821 64 bytes from 10.0.66.220: icmp_seq=13 ttl=64 0.075 ms
1705417822 64 bytes from 10.0.66.220: icmp_seq=14 ttl=64 0.075 ms
1705417823 64 bytes from 10.0.66.220: icmp_seq=15 ttl=64 0.073 ms
1705417824 64 bytes from 10.0.66.220: icmp_seq=16 ttl=64 0.079 ms
1705417825 64 bytes from 10.0.66.220: icmp_seq=17 ttl=64 0.085 ms
1705417826 64 bytes from 10.0.66.220: icmp_seq=18 ttl=64 0.074 ms
1705417827 64 bytes from 10.0.66.220: icmp_seq=19 ttl=64 0.082 ms
1705417828 64 bytes from 10.0.66.220: icmp_seq=20 ttl=64 0.072 ms
1705417829 64 bytes from 10.0.66.220: icmp_seq=21 ttl=64 0.072 ms
1705417830 64 bytes from 10.0.66.220: icmp_seq=22 ttl=64 0.069 ms
1705417831 64 bytes from 10.0.66.220: icmp_seq=23 ttl=64 0.070 ms
1705417832 64 bytes from 10.0.66.220: icmp_seq=24 ttl=64 0.082 ms
1705417833 64 bytes from 10.0.66.220: icmp_seq=25 ttl=64 0.067 ms
1705417834 64 bytes from 10.0.66.220: icmp_seq=26 ttl=64 0.084 ms
1705417835 64 bytes from 10.0.66.220: icmp_seq=27 ttl=64 0.074 ms
1705417836 64 bytes from 10.0.66.220: icmp_seq=28 ttl=64 0.080 ms
1705417837 64 bytes from 10.0.66.220: icmp_seq=29 ttl=64 0.075 ms
1705417839 64 bytes from 10.0.66.220: icmp_seq=30 ttl=64 0.087 ms
1705417840 64 bytes from 10.0.66.220: icmp_seq=31 ttl=64 0.108 ms
1705417841 64 bytes from 10.0.66.220: icmp_seq=32 ttl=64 0.108 ms
1705417842 64 bytes from 10.0.66.220: icmp_seq=33 ttl=64 0.103 ms
1705417843 64 bytes from 10.0.66.220: icmp_seq=34 ttl=64 0.104 ms
1705417844 64 bytes from 10.0.66.220: icmp_seq=35 ttl=64 0.102 ms
1705417845 64 bytes from 10.0.66.220: icmp_seq=36 ttl=64 0.092 ms
1705417846 64 bytes from 10.0.66.220: icmp_seq=37 ttl=64 0.104 ms
1705417847 64 bytes from 10.0.66.220: icmp_seq=38 ttl=64 0.109 ms
1705417848 64 bytes from 10.0.66.220: icmp_seq=39 ttl=64 0.107 ms
1705417849 64 bytes from 10.0.66.220: icmp_seq=40 ttl=64 0.107 ms
1705417850 64 bytes from 10.0.66.220: icmp_seq=41 ttl=64 0.111 ms
1705417851 64 bytes from 10.0.66.220: icmp_seq=42 ttl=64 0.109 ms
1705417852 64 bytes from 10.0.66.220: icmp_seq=43 ttl=64 0.111 ms
1705417853 64 bytes from 10.0.66.220: icmp_seq=44 ttl=64 0.108 ms
