1705417397 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705417397 r b swpd free inact active si so bi bo in cs us sy id wa st
1705417397 9 0 0 59091324 2343180 2400456 0 0 24 290 292 283 2 0 97 0 0
1705417398 1 0 0 59091268 2343192 2402060 0 0 0 0 1075 1350 0 0 100 0 0
1705417399 1 0 0 59091228 2343200 2402264 0 0 0 108 1332 1665 0 0 100 0 0
1705417400 2 0 0 59091920 2343204 2402192 0 0 0 0 1631 2026 0 0 100 0 0
1705417401 1 0 0 59092068 2343204 2402160 0 0 0 0 1136 1419 0 0 100 0 0
1705417402 0 0 0 59091712 2343208 2402220 0 0 0 0 1703 1883 0 0 100 0 0
1705417403 0 0 0 59090544 2343208 2402084 0 0 0 0 1251 1512 0 0 100 0 0
1705417404 0 0 0 59090676 2343208 2402200 0 0 0 0 1541 1884 0 0 100 0 0
1705417405 0 0 0 59090280 2343212 2402032 0 0 0 0 1355 1690 0 0 100 0 0
1705417406 1 0 0 59090428 2343352 2402120 0 0 0 296 16469 17065 3 1 97 0 0
1705417407 3 0 0 59084276 2344480 2406028 0 0 0 784 45349 47247 6 2 92 0 0
1705417408 3 0 0 59083432 2345980 2406492 0 0 0 772 43065 44539 5 2 93 0 0
1705417409 12 0 0 59077416 2347388 2410580 0 0 0 784 44547 45692 6 2 92 0 0
1705417410 1 0 0 59075384 2348828 2410752 0 0 0 772 43124 44369 5 2 93 0 0
1705417411 1 0 0 59075288 2350140 2410936 0 0 0 784 44678 46436 5 2 94 0 0
1705417412 3 0 0 59071904 2351464 2413012 0 0 0 772 44117 45146 6 2 92 0 0
1705417413 2 0 0 59070848 2352952 2413472 0 0 0 780 43694 44527 5 2 93 0 0
1705417414 3 0 0 59053692 2354344 2427880 0 0 0 780 44137 45202 5 2 92 0 0
1705417415 2 0 0 58982344 2355776 2498884 0 0 0 844 43138 43067 6 2 91 0 0
1705417416 1 0 0 58980212 2356980 2499220 0 0 0 784 44538 45448 5 2 93 0 0
1705417417 2 0 0 58979188 2358372 2499496 0 0 0 776 42506 43671 4 1 94 0 0
1705417418 1 0 0 58977028 2359684 2499552 0 0 0 784 44878 45061 6 2 92 0 0
1705417419 2 0 0 58975420 2360940 2499796 0 0 0 772 42751 44356 5 2 93 0 0
1705417420 5 0 0 58973104 2362512 2499904 0 0 0 784 44019 44990 5 2 92 0 0
1705417421 5 0 0 58969440 2363972 2502024 0 0 0 776 44341 45732 5 2 93 0 0
1705417422 2 0 0 58958232 2365184 2512288 0 0 0 780 43580 44025 5 2 93 0 0
1705417423 1 1 0 58955868 2366692 2512520 0 0 0 792 44942 45861 6 2 92 0 0
1705417424 12 1 0 58953576 2367560 2512720 0 0 0 804 42881 44344 4 2 94 0 0
1705417425 3 1 0 58956004 2368832 2508888 0 0 0 808 44259 44905 6 2 92 0 0
1705417426 1 0 0 58954596 2369972 2509884 0 0 0 468 26561 27843 3 1 96 0 0
1705417427 2 0 0 58954988 2370236 2509700 0 0 0 0 2483 2803 0 0 99 0 0
1705417428 1 0 0 58954592 2370240 2509556 0 0 0 0 1559 2089 0 0 100 0 0
1705417429 1 0 0 58953884 2370244 2509920 0 0 0 0 1343 1809 0 0 100 0 0
1705417430 1 0 0 58952716 2370244 2509960 0 0 0 136 1526 1821 0 0 100 0 0
1705417431 2 0 0 58953008 2370244 2509844 0 0 0 0 1135 1389 0 0 100 0 0
1705417432 1 0 0 58953688 2370248 2509768 0 0 0 0 1659 1932 0 0 100 0 0
1705417433 1 0 0 58953276 2370248 2509760 0 0 0 0 1361 1639 0 0 100 0 0
1705417434 1 0 0 58953056 2370248 2509880 0 0 0 0 1493 1827 0 0 100 0 0
1705417435 2 0 0 58953620 2370252 2509876 0 0 0 21096 1515 1779 0 0 99 0 0
1705417436 1 0 0 58953468 2370252 2509900 0 0 0 0 1396 1770 0 0 100 0 0
1705417437 1 0 0 58953356 2370252 2509920 0 0 0 0 1496 1757 0 0 100 0 0
1705417438 1 0 0 58952944 2370256 2509828 0 0 0 0 1388 1654 0 0 100 0 0
1705417439 2 0 0 58951924 2370256 2509864 0 0 0 0 1410 1749 0 0 100 0 0
1705417440 1 0 0 58952632 2370256 2509812 0 0 0 3272 1573 1873 0 0 100 0 0
1705417441 1 0 0 58952364 2370256 2509912 0 0 0 0 1104 1413 0 0 100 0 0
1705417442 2 0 0 58940768 2370256 2522060 0 0 0 0 1677 1947 1 0 99 0 0
1705417443 1 0 0 58941288 2370268 2521980 0 0 0 0 1346 1486 1 0 99 0 0
1705417444 1 0 0 58940276 2370272 2521972 0 0 0 0 1481 1859 0 0 100 0 0
1705417445 1 0 0 58940184 2370272 2521868 0 0 0 16 1396 1720 0 0 100 0 0
