1705417339 PING 18.134.130.138 (18.134.130.138) 56(84) bytes of data.
1705417339 64 bytes from 18.134.130.138: icmp_seq=1 ttl=63 0.288 ms
1705417340 64 bytes from 18.134.130.138: icmp_seq=2 ttl=63 0.284 ms
1705417341 64 bytes from 18.134.130.138: icmp_seq=3 ttl=63 0.295 ms
1705417342 64 bytes from 18.134.130.138: icmp_seq=4 ttl=63 0.286 ms
1705417343 64 bytes from 18.134.130.138: icmp_seq=5 ttl=63 0.286 ms
1705417344 64 bytes from 18.134.130.138: icmp_seq=6 ttl=63 0.279 ms
1705417345 64 bytes from 18.134.130.138: icmp_seq=7 ttl=63 0.277 ms
1705417346 64 bytes from 18.134.130.138: icmp_seq=8 ttl=63 0.297 ms
1705417347 64 bytes from 18.134.130.138: icmp_seq=9 ttl=63 0.287 ms
1705417348 64 bytes from 18.134.130.138: icmp_seq=10 ttl=63 0.264 ms
1705417349 64 bytes from 18.134.130.138: icmp_seq=11 ttl=63 0.274 ms
1705417350 64 bytes from 18.134.130.138: icmp_seq=12 ttl=63 0.261 ms
1705417351 64 bytes from 18.134.130.138: icmp_seq=13 ttl=63 0.258 ms
1705417352 64 bytes from 18.134.130.138: icmp_seq=14 ttl=63 0.264 ms
1705417353 64 bytes from 18.134.130.138: icmp_seq=15 ttl=63 0.255 ms
1705417354 64 bytes from 18.134.130.138: icmp_seq=16 ttl=63 0.259 ms
1705417355 64 bytes from 18.134.130.138: icmp_seq=17 ttl=63 0.260 ms
1705417356 64 bytes from 18.134.130.138: icmp_seq=18 ttl=63 0.253 ms
1705417357 64 bytes from 18.134.130.138: icmp_seq=19 ttl=63 0.260 ms
1705417358 64 bytes from 18.134.130.138: icmp_seq=20 ttl=63 0.256 ms
1705417359 64 bytes from 18.134.130.138: icmp_seq=21 ttl=63 0.249 ms
1705417360 64 bytes from 18.134.130.138: icmp_seq=22 ttl=63 0.255 ms
1705417361 64 bytes from 18.134.130.138: icmp_seq=23 ttl=63 0.268 ms
1705417362 64 bytes from 18.134.130.138: icmp_seq=24 ttl=63 0.257 ms
1705417363 64 bytes from 18.134.130.138: icmp_seq=25 ttl=63 0.266 ms
1705417364 64 bytes from 18.134.130.138: icmp_seq=26 ttl=63 0.260 ms
1705417365 64 bytes from 18.134.130.138: icmp_seq=27 ttl=63 0.251 ms
1705417366 64 bytes from 18.134.130.138: icmp_seq=28 ttl=63 0.260 ms
1705417367 64 bytes from 18.134.130.138: icmp_seq=29 ttl=63 0.264 ms
1705417368 64 bytes from 18.134.130.138: icmp_seq=30 ttl=63 0.266 ms
1705417369 64 bytes from 18.134.130.138: icmp_seq=31 ttl=63 0.278 ms
1705417371 64 bytes from 18.134.130.138: icmp_seq=32 ttl=63 0.279 ms
1705417372 64 bytes from 18.134.130.138: icmp_seq=33 ttl=63 0.299 ms
1705417373 64 bytes from 18.134.130.138: icmp_seq=34 ttl=63 0.293 ms
1705417374 64 bytes from 18.134.130.138: icmp_seq=35 ttl=63 0.276 ms
1705417375 64 bytes from 18.134.130.138: icmp_seq=36 ttl=63 0.283 ms
1705417376 64 bytes from 18.134.130.138: icmp_seq=37 ttl=63 0.285 ms
1705417377 64 bytes from 18.134.130.138: icmp_seq=38 ttl=63 0.283 ms
1705417378 64 bytes from 18.134.130.138: icmp_seq=39 ttl=63 0.265 ms
1705417379 64 bytes from 18.134.130.138: icmp_seq=40 ttl=63 0.282 ms
1705417380 64 bytes from 18.134.130.138: icmp_seq=41 ttl=63 0.295 ms
1705417381 64 bytes from 18.134.130.138: icmp_seq=42 ttl=63 0.294 ms
1705417382 64 bytes from 18.134.130.138: icmp_seq=43 ttl=63 0.285 ms
1705417383 64 bytes from 18.134.130.138: icmp_seq=44 ttl=63 0.283 ms
1705417384 64 bytes from 18.134.130.138: icmp_seq=45 ttl=63 0.273 ms
1705417385 64 bytes from 18.134.130.138: icmp_seq=46 ttl=63 0.280 ms
1705417386 64 bytes from 18.134.130.138: icmp_seq=47 ttl=63 0.307 ms
1705417387 64 bytes from 18.134.130.138: icmp_seq=48 ttl=63 0.295 ms
