1705417986 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705417986 r b swpd free inact active si so bi bo in cs us sy id wa st
1705417986 5 2 0 58853564 2760344 2888136 0 0 16 210 636 639 3 1 97 0 0
1705417987 1 0 0 58854444 2760356 2890252 0 0 0 4 1093 1322 0 0 100 0 0
1705417988 1 0 0 58853736 2760368 2890408 0 0 0 0 1191 1519 0 0 100 0 0
1705417989 1 0 0 58852492 2760368 2890416 0 0 0 0 1708 1960 0 0 100 0 0
1705417990 1 0 0 58852680 2760376 2890472 0 0 0 0 1175 1502 0 0 100 0 0
1705417991 1 0 0 58852544 2760376 2890488 0 0 0 0 1526 1695 0 0 100 0 0
1705417992 0 0 0 58852676 2760376 2890472 0 0 0 0 1137 1410 0 0 100 0 0
1705417993 0 0 0 58852532 2760380 2890480 0 0 0 0 1603 2037 0 0 100 0 0
1705417994 0 0 0 58852664 2760380 2890460 0 0 0 0 1460 1650 0 0 100 0 0
1705417995 11 0 0 58852452 2760940 2890360 0 0 0 440 35288 34907 6 2 93 0 0
1705417996 4 0 0 58848200 2764248 2890532 0 0 0 1060 82512 78397 15 3 81 0 0
1705417997 7 0 0 58844884 2767848 2890596 0 0 0 1064 84961 79493 14 4 82 0 0
1705417998 6 0 0 58842004 2771320 2890940 0 0 0 1064 83014 77349 16 4 80 0 0
1705417999 2 0 0 58836100 2774856 2893200 0 0 0 1032 85611 81687 14 3 82 0 0
1705418000 5 0 0 58832580 2778068 2893424 0 0 0 948 83420 77849 19 4 77 0 0
1705418001 5 0 0 58780348 2785284 2937588 0 0 0 1052 84145 79808 16 4 81 0 0
1705418002 3 0 0 58777100 2788652 2938076 0 0 0 1116 83941 79597 15 3 81 0 0
1705418003 9 0 0 58771824 2791992 2940080 0 0 0 1056 83363 78262 14 3 82 0 0
1705418004 5 0 0 58767044 2795212 2940892 0 0 0 1092 84132 78025 16 4 79 0 0
1705418005 8 0 0 58764816 2798500 2940936 0 0 0 1060 84266 79558 14 3 83 0 0
1705418006 3 0 0 58759264 2801716 2941324 0 0 0 1072 84105 78296 17 3 79 0 0
1705418007 4 0 0 58754644 2805576 2943316 0 0 0 1056 84682 80315 14 4 82 0 0
1705418008 3 0 0 58750644 2808720 2943476 0 0 0 1000 83852 78256 16 4 81 0 0
1705418009 4 0 0 58747236 2812000 2943828 0 0 0 1220 83984 79556 14 3 82 0 0
1705418010 7 0 0 58743864 2815552 2943752 0 0 0 1064 84066 78508 17 4 79 0 0
1705418011 2 0 0 58738280 2818972 2946024 0 0 0 1060 84666 80967 15 3 82 0 0
1705418012 2 0 0 58734412 2822520 2946224 0 0 0 1068 84425 78987 16 4 80 0 0
1705418013 1 0 0 58729740 2825872 2946204 0 0 0 1056 84294 79314 15 4 81 0 0
1705418014 7 0 0 58727572 2829344 2946336 0 0 0 1112 85782 80411 17 4 79 0 0
1705418015 2 0 0 58724712 2831728 2946336 0 0 0 49732 51958 50722 9 2 89 0 0
1705418016 1 0 0 58724396 2831980 2946216 0 0 0 0 4472 5241 0 0 99 0 0
1705418017 1 0 0 58723888 2831984 2946028 0 0 0 0 1457 1886 0 0 100 0 0
1705418018 1 0 0 58723792 2831988 2946016 0 0 0 0 1256 1528 0 0 100 0 0
1705418019 2 0 0 58723712 2831988 2946076 0 0 0 0 1651 1742 0 0 100 0 0
1705418020 1 0 0 58724048 2831988 2946152 0 0 0 0 1171 1503 0 0 100 0 0
1705418021 1 0 0 58723392 2831992 2946112 0 0 0 148 1883 2405 0 0 100 0 0
1705418022 1 0 0 58723308 2831992 2946148 0 0 0 0 1097 1337 0 0 100 0 0
1705418023 1 0 0 58723356 2831992 2946248 0 0 0 0 1487 1819 0 0 100 0 0
1705418024 1 0 0 58723168 2831996 2946240 0 0 0 0 1468 1614 1 0 99 0 0
1705418025 1 0 0 58722432 2831996 2946332 0 0 0 0 1494 1772 0 0 100 0 0
1705418026 1 0 0 58722476 2831996 2946316 0 0 0 13584 1550 1808 0 0 100 0 0
1705418027 1 0 0 58722712 2832000 2946356 0 0 0 0 1264 1426 0 0 100 0 0
1705418028 1 0 0 58723032 2832000 2946156 0 0 0 0 1250 1550 0 0 100 0 0
1705418029 1 0 0 58723572 2832000 2945992 0 0 0 0 1597 1915 0 0 100 0 0
1705418030 1 0 0 58723776 2832008 2946248 0 0 0 0 1205 1495 0 0 100 0 0
1705418031 1 0 0 58723896 2832008 2946196 0 0 0 16 1475 1738 0 0 100 0 0
1705418032 1 0 0 58723232 2832008 2946244 0 0 0 0 1080 1349 0 0 100 0 0
1705418033 1 0 0 58722812 2832012 2946212 0 0 0 0 1624 2022 0 0 100 0 0
1705418034 1 0 0 58723064 2831608 2946116 0 0 0 0 1534 1705 0 0 100 0 0
1705418035 1 0 0 58723632 2831464 2946172 0 0 0 0 1342 1593 0 0 100 0 0
