1705491018 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705491018 r b swpd free inact active si so bi bo in cs us sy id wa st
1705491018 9 0 0 56477892 3994612 3299608 0 0 11 186 92 55 4 1 95 0 0
1705491019 1 0 0 56478288 3994616 3300532 0 0 0 0 1175 1473 0 0 100 0 0
1705491020 1 0 0 56478360 3994636 3301676 0 0 0 0 1253 1468 0 0 100 0 0
1705491021 1 0 0 56477824 3994636 3301652 0 0 0 0 1185 1413 0 0 100 0 0
1705491022 1 0 0 56476912 3994636 3301712 0 0 0 0 1576 2026 0 0 100 0 0
1705491023 0 0 0 56476824 3994636 3301416 0 0 0 0 1454 1647 0 0 100 0 0
1705491024 0 0 0 56476604 3994640 3301620 0 0 0 0 1502 1739 0 0 100 0 0
1705491025 0 0 0 56476124 3994640 3301624 0 0 0 0 1087 1390 0 0 100 0 0
1705491026 0 0 0 56475444 3994644 3301624 0 0 0 20 1545 1922 0 0 100 0 0
1705491027 3 0 0 56475412 3995160 3301848 0 0 0 504 47082 45715 8 3 89 0 0
1705491028 3 0 0 56466808 4000952 3303632 0 0 0 1184 108729 102454 29 6 65 0 0
1705491029 6 0 0 56461596 4006768 3303668 0 0 0 1120 110090 104275 25 5 69 0 0
1705491030 6 0 0 56455708 4012768 3303812 0 0 0 1128 109404 101526 27 6 67 0 0
1705491031 4 0 0 56448164 4018568 3306080 0 0 0 1136 107520 100327 28 6 66 0 0
1705491032 6 0 0 56440636 4023912 3305968 0 0 0 1132 109182 101484 29 5 66 0 0
1705491033 6 0 0 56431044 4029720 3311260 0 0 0 1124 110662 104492 23 6 71 0 0
1705491034 7 0 0 56425468 4035384 3311200 0 0 0 1112 107871 100493 28 6 66 0 0
1705491035 8 0 0 56415436 4040508 3313892 0 0 0 1104 107626 99974 28 6 66 0 0
1705491036 4 0 0 56406376 4046176 3318144 0 0 0 1284 111291 105160 27 5 68 0 0
1705491037 2 0 0 56409404 4051940 3309692 0 0 0 1124 109008 101731 27 6 67 0 0
1705491038 8 0 0 56403956 4058260 3309592 0 0 0 1132 109583 101671 28 6 65 0 0
1705491039 8 0 0 56395160 4063288 3311676 0 0 0 1128 105898 100494 28 5 67 0 0
1705491040 9 0 0 56363424 4068584 3337240 0 0 0 1088 110552 104711 24 6 70 0 0
1705491041 4 0 0 56357484 4074120 3337268 0 0 0 1132 107057 100196 28 6 67 0 0
1705491042 5 0 0 56364100 4080068 3327068 0 0 0 1108 108655 100809 28 5 67 0 0
1705491043 4 0 0 56358004 4085356 3327048 0 0 0 1108 109821 105818 24 6 69 0 0
1705491044 7 0 0 56315436 4095044 3358972 0 0 0 956 108756 100348 28 6 66 0 0
1705491045 6 0 0 56317872 4100492 3350884 0 0 0 1124 106394 99960 28 6 66 0 0
1705491046 10 0 0 56305392 4106448 3357648 0 0 0 1132 109156 102196 27 6 67 0 0
1705491047 2 0 0 56298956 4111476 3361200 0 0 0 752 70977 67905 16 3 81 0 0
1705491048 1 0 0 56298768 4111672 3360948 0 0 0 0 6492 7639 1 0 99 0 0
1705491049 2 0 0 56298276 4111740 3361068 0 0 0 0 1359 1486 0 0 100 0 0
1705491050 1 0 0 56298700 4111744 3361008 0 0 0 0 1351 1695 0 0 100 0 0
1705491051 1 0 0 56298204 4111744 3361252 0 0 0 0 1223 1445 0 0 100 0 0
1705491052 1 0 0 56297960 4111744 3361184 0 0 0 64 1375 1608 0 0 100 0 0
1705491053 1 0 0 56297860 4111748 3360852 0 0 0 0 1364 1549 0 0 100 0 0
1705491054 1 0 0 56297612 4111748 3360920 0 0 0 0 1742 2005 0 0 100 0 0
1705491055 1 0 0 56296988 4111748 3360668 0 0 0 0 1141 1374 0 0 100 0 0
1705491056 1 0 0 56297352 4111752 3360952 0 0 0 0 1466 1782 0 0 100 0 0
1705491057 1 0 0 56295848 4111752 3361280 0 0 0 16 1131 1399 0 0 100 0 0
1705491058 1 0 0 56298300 4110144 3361192 0 0 0 0 1762 2123 0 0 100 0 0
1705491059 1 0 0 56297384 4110148 3361064 0 0 0 0 1244 1506 0 0 100 0 0
1705491060 1 0 0 56297432 4110148 3361004 0 0 0 0 1221 1477 0 0 100 0 0
1705491061 2 0 0 56297324 4110148 3360896 0 0 0 0 1112 1361 0 0 100 0 0
1705491062 1 0 0 56297712 4110156 3361468 0 0 4 102676 2404 2820 0 0 100 0 0
1705491063 1 0 0 56296608 4110156 3361036 0 0 0 0 1360 1547 0 0 100 0 0
1705491064 1 0 0 56296236 4110156 3360984 0 0 0 0 1526 1773 0 0 100 0 0
1705491065 1 0 0 56296040 4110160 3360800 0 0 0 0 938 1187 0 0 100 0 0
1705491066 1 0 0 56296688 4110160 3361424 0 0 0 0 1533 1869 0 0 100 0 0
1705491067 1 0 0 56297500 4110160 3361168 0 0 0 0 1094 1337 0 0 100 0 0
