1705418514 ens5
1705418514 KB/s in KB/s out
1705418514 24.56 26.11
1705418515 20.61 19.17
1705418516 15.97 15.91
1705418517 15.81 15.95
1705418518 15.92 16.08
1705418519 23.79 25.68
1705418520 22.10 20.50
1705418521 13.83 13.86
1705418522 3000.19 3685.74
1705418523 7931.90 12132.43
1705418524 8877.42 11331.14
1705418525 8574.97 11511.54
1705418526 8386.90 11708.34
1705418527 8212.05 11931.33
1705418528 8212.96 11936.34
1705418529 8368.65 11862.89
1705418530 8557.72 11116.37
1705418531 8427.53 11534.07
1705418532 8454.81 11776.37
1705418533 8356.58 11673.76
1705418534 8992.32 10740.09
1705418535 7974.26 11818.50
1705418536 8268.11 12117.77
1705418537 8340.05 11927.40
1705418538 8735.73 11912.36
1705418539 8518.65 11162.14
1705418540 8471.53 11624.18
1705418541 8359.39 11482.96
1705418542 5646.07 7095.95
1705418543 105.64 124.55
1705418544 25.16 26.70
1705418545 19.95 18.43
1705418546 15.45 15.52
1705418547 16.32 16.42
1705418548 16.75 16.83
1705418549 23.31 24.99
1705418550 21.35 19.82
1705418551 14.62 14.77
1705418552 17.79 17.74
1705418553 14.97 15.26
1705418554 23.80 25.47
1705418555 20.61 19.17
1705418556 16.00 15.99
1705418557 15.66 15.68
1705418558 16.18 16.60
1705418559 23.58 25.20
1705418560 22.03 20.43
1705418561 13.77 13.84
