1705490901 ens5
1705490901 KB/s in KB/s out
1705490901 0.29 0.36
1705490902 0.10 0.10
1705490903 0.10 0.10
1705490904 0.32 0.44
1705490905 0.32 0.44
1705490906 0.14 0.14
1705490907 0.18 0.18
1705490908 0.79 0.52
1705490909 391.84 222.91
1705490910 1014.36 520.97
1705490911 1106.00 580.89
1705490912 1149.83 586.21
1705490913 1087.98 565.85
1705490914 1045.93 549.35
1705490915 1104.23 575.59
1705490916 1076.30 575.25
1705490917 1129.26 582.81
1705490918 1132.55 577.68
1705490919 1138.70 567.17
1705490920 1081.20 566.04
1705490921 1090.95 569.81
1705490922 1103.28 555.57
1705490923 1079.91 551.74
1705490924 1025.28 549.53
1705490925 1081.02 554.63
1705490926 1073.31 560.23
1705490927 1102.98 568.23
1705490928 1143.01 585.01
1705490929 602.45 333.62
1705490930 57.61 47.90
1705490931 0.10 0.10
1705490932 0.10 0.10
1705490933 0.10 0.15
1705490934 0.10 0.10
1705490935 0.10 0.10
1705490936 0.10 0.10
1705490937 0.10 0.10
1705490938 0.87 1.08
1705490939 0.18 0.18
1705490940 0.10 0.10
1705490941 0.10 0.10
1705490942 0.10 0.10
1705490943 0.10 0.10
1705490944 0.10 0.10
1705490945 0.10 0.10
1705490946 0.00 0.00
1705490947 0.10 0.10
