1705418395 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418395 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418395 8 0 0 57617084 3615840 3243176 0 0 13 198 1172 1071 4 1 95 0 0
1705418396 1 0 0 57615900 3615860 3244924 0 0 0 116 1337 1665 0 0 100 0 0
1705418397 1 0 0 57615284 3615864 3244876 0 0 0 0 1426 1819 0 0 100 0 0
1705418398 1 0 0 57615128 3615864 3244908 0 0 0 0 1480 1934 0 0 100 0 0
1705418399 0 0 0 57614276 3615864 3244916 0 0 0 0 1756 2059 0 0 100 0 0
1705418400 0 0 0 57614140 3615868 3244888 0 0 0 0 1463 1787 0 0 100 0 0
1705418401 0 0 0 57614136 3615868 3244992 0 0 0 0 1466 1756 0 0 100 0 0
1705418402 0 0 0 57614380 3615872 3244964 0 0 0 0 1349 1613 0 0 100 0 0
1705418403 0 0 0 57613852 3615872 3245032 0 0 0 0 1317 1591 0 0 100 0 0
1705418404 2 0 0 57613208 3616468 3244960 0 0 0 388 48460 40227 12 2 86 0 0
1705418405 2 0 0 57605420 3622212 3246984 0 0 0 1252 135868 116670 23 7 70 0 0
1705418406 18 0 0 57600380 3627764 3247028 0 0 0 1204 135861 113332 28 7 65 0 0
1705418407 6 0 0 57595332 3633320 3247204 0 0 0 1188 134238 112459 26 7 67 0 0
1705418408 2 0 0 57586892 3639192 3249264 0 0 0 1248 138245 118680 26 7 67 0 0
1705418409 7 0 0 57580788 3644468 3249348 0 0 0 1180 132781 110706 28 6 66 0 0
1705418410 4 0 0 57575652 3649940 3249488 0 0 0 1192 133115 112066 28 7 65 0 0
1705418411 4 0 0 57569888 3655740 3249544 0 0 0 1196 136098 116317 24 7 68 0 0
1705418412 5 0 0 57560808 3661272 3251652 0 0 0 1200 136368 114054 28 8 65 0 0
1705418413 17 0 0 57555780 3667040 3251756 0 0 0 1192 133651 111543 28 7 65 0 0
1705418414 17 0 0 57526916 3676808 3269816 0 0 0 980 134037 116008 25 7 68 0 0
1705418415 4 0 0 57520944 3682332 3270416 0 0 0 1196 134778 112421 27 7 66 0 0
1705418416 8 0 0 57246048 3753644 3471832 0 0 0 1156 131240 112253 30 8 62 0 0
1705418417 10 0 0 57522108 3580980 3362400 0 0 0 82056 143841 110836 29 7 63 1 0
1705418418 6 0 0 57580792 3585560 3301612 0 0 0 1108 181165 109219 30 8 63 0 0
1705418419 9 0 0 57577744 3591128 3301664 0 0 0 1108 134045 112977 29 7 64 0 0
1705418420 4 2 0 57580140 3596740 3295380 0 0 0 1164 133750 111882 26 7 67 0 0
1705418421 7 0 0 57575476 3602348 3294692 0 0 0 1132 132938 111540 27 7 66 0 0
1705418422 12 0 0 57569656 3607988 3294912 0 0 0 1112 133487 111713 27 6 67 0 0
1705418423 18 0 0 57564688 3613312 3294784 0 0 0 1124 137613 115932 28 7 65 0 0
1705418424 1 0 0 57560600 3616636 3295040 0 0 0 812 87610 76325 17 5 78 0 0
1705418425 1 0 0 57560716 3616808 3295008 0 0 0 0 5946 6968 1 0 99 0 0
1705418426 1 0 0 57559336 3616840 3295060 0 0 0 56 1466 1681 0 0 100 0 0
1705418427 1 0 0 57558388 3616844 3294996 0 0 0 0 1520 1846 0 0 100 0 0
1705418428 1 0 0 57558436 3616844 3295132 0 0 0 0 1355 1729 0 0 100 0 0
1705418429 1 0 0 57558852 3616844 3295044 0 0 0 0 1776 2170 0 0 100 0 0
1705418430 1 0 0 57558616 3616844 3295052 0 0 0 0 1416 1721 0 0 100 0 0
1705418431 2 0 0 57559600 3616848 3295140 0 0 0 132 1506 1819 0 0 100 0 0
1705418432 1 0 0 57558968 3616848 3295252 0 0 0 0 1497 1812 0 0 100 0 0
1705418433 1 0 0 57559064 3616852 3295168 0 0 0 0 1213 1517 0 0 100 0 0
1705418434 1 0 0 57559268 3616852 3294884 0 0 0 0 1768 1985 0 0 100 0 0
1705418435 1 0 0 57558400 3616852 3294924 0 0 0 0 1377 1717 0 0 100 0 0
1705418436 1 0 0 57557928 3616856 3295040 0 0 0 85860 2184 2497 0 0 100 0 0
1705418437 4 0 0 57558760 3616856 3295020 0 0 0 0 1404 1760 0 0 100 0 0
1705418438 1 0 0 57558324 3616856 3295308 0 0 0 0 1094 1378 0 0 100 0 0
1705418439 1 0 0 57557860 3616864 3295016 0 0 0 0 1893 2478 0 0 100 0 0
1705418440 1 0 0 57557600 3616868 3295112 0 0 0 0 1512 1803 1 0 99 0 0
1705418441 1 0 0 57558060 3616868 3294972 0 0 0 12 1361 1708 0 0 100 0 0
1705418442 1 0 0 57557876 3616872 3294948 0 0 0 0 1414 1760 0 0 100 0 0
1705418443 1 0 0 57558104 3616872 3295068 0 0 0 0 1342 1669 0 0 100 0 0
