1705418748 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418748 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418748 8 0 0 57228760 3842140 3394380 0 0 11 181 5 1060 4 1 95 0 0
1705418749 1 0 0 57228660 3842148 3396480 0 0 0 104 1290 1606 0 0 100 0 0
1705418750 1 0 0 57227904 3842164 3396480 0 0 0 0 1313 1577 0 0 100 0 0
1705418751 1 0 0 57226532 3842164 3396876 0 0 0 0 2104 2601 1 0 99 0 0
1705418752 1 0 0 57226452 3842168 3396616 0 0 0 0 1146 1314 0 0 100 0 0
1705418753 0 0 0 57226428 3842168 3396616 0 0 0 0 1480 1705 0 0 100 0 0
1705418754 0 0 0 57226812 3842168 3396588 0 0 0 0 1213 1485 0 0 100 0 0
1705418755 0 0 0 57226644 3842172 3396604 0 0 0 0 1403 1452 0 0 100 0 0
1705418756 0 0 0 57225760 3842172 3396856 0 0 0 0 1508 1618 0 0 100 0 0
1705418757 3 0 0 57225304 3842888 3396688 0 0 0 444 42769 41481 8 2 90 0 0
1705418758 8 0 0 57219824 3848004 3396548 0 0 0 1168 102344 95212 25 5 70 0 0
1705418759 8 0 0 57214752 3853368 3396696 0 0 0 1196 104718 98694 23 5 72 0 0
1705418760 2 0 0 57209920 3858400 3396584 0 0 0 1168 99463 92479 25 5 70 0 0
1705418761 2 0 0 57204464 3863448 3396644 0 0 0 1184 101911 94635 26 5 69 0 0
1705418762 2 0 0 57199652 3868740 3396692 0 0 0 1156 104301 97957 23 5 72 0 0
1705418763 6 0 0 57192564 3874092 3396976 0 0 0 1180 103027 95666 25 5 70 0 0
1705418764 5 0 0 57188380 3878948 3397200 0 0 0 1188 102808 95414 26 5 69 0 0
1705418765 4 0 0 57182748 3884332 3397208 0 0 0 1220 104715 99098 22 5 73 0 0
1705418766 3 0 0 57178064 3889812 3397328 0 0 0 1192 100962 93771 26 4 69 0 0
1705418767 18 0 0 57171368 3894808 3397236 0 0 0 1180 104019 98538 23 5 72 0 0
1705418768 6 0 0 57166516 3900132 3397300 0 0 0 1180 101385 94288 24 5 70 0 0
1705418769 4 0 0 57160844 3904992 3397464 0 0 0 1176 102081 94126 25 5 70 0 0
1705418770 3 0 0 57154732 3910728 3397600 0 0 0 1176 101350 96081 21 5 74 0 0
1705418771 3 0 0 57150016 3915772 3397480 0 0 0 1184 101496 93653 24 5 71 0 0
1705418772 5 0 0 57143212 3920748 3398172 0 0 0 1164 102005 94559 25 5 69 0 0
1705418773 5 0 0 57119520 3929996 3412764 0 0 0 964 100745 94918 21 5 74 0 0
1705418774 5 0 0 57113216 3933876 3415220 0 0 0 1196 103796 96297 26 5 69 0 0
1705418775 5 0 0 57108608 3939044 3415200 0 0 0 1204 102401 95208 26 5 69 0 0
1705418776 4 0 0 57103844 3944336 3415240 0 0 0 1184 101714 95965 22 5 73 0 0
1705418777 1 0 0 57092252 3948176 3422380 0 0 0 796 64762 60943 17 3 80 0 0
1705418778 1 0 0 57092212 3948672 3422988 0 0 0 0 6425 7824 1 0 99 0 0
1705418779 1 1 0 57091652 3948756 3422752 0 0 4 42540 1928 2509 0 0 99 1 0
1705418780 1 0 0 57091792 3948760 3422840 0 0 0 32868 1532 1702 0 0 100 0 0
1705418781 1 0 0 57090868 3948760 3422876 0 0 0 0 1808 1872 0 0 100 0 0
1705418782 1 0 0 57089888 3948760 3422964 0 0 0 0 1253 1379 0 0 100 0 0
1705418783 1 0 0 57089328 3948764 3422744 0 0 0 0 1622 2019 0 0 100 0 0
1705418784 1 0 0 57090432 3948764 3422788 0 0 0 0 1341 1580 0 0 100 0 0
1705418785 1 0 0 57091148 3948764 3422808 0 0 0 4 1522 1643 0 0 100 0 0
1705418786 1 0 0 57090652 3948768 3422832 0 0 0 0 1546 1636 0 0 100 0 0
1705418787 1 0 0 57090484 3948768 3422812 0 0 0 0 1404 1821 0 0 100 0 0
1705418788 1 0 0 57090372 3948768 3422668 0 0 0 0 1235 1476 0 0 100 0 0
1705418789 1 0 0 57090380 3948772 3422688 0 0 0 0 1468 1574 0 0 100 0 0
1705418790 1 0 0 57090752 3948772 3422640 0 0 0 18732 1521 1672 0 0 100 0 0
1705418791 1 0 0 57090860 3948772 3422768 0 0 0 0 1806 2027 0 0 100 0 0
1705418792 1 0 0 57090980 3948776 3422892 0 0 0 0 1107 1271 0 0 100 0 0
1705418793 1 0 0 57091172 3948780 3423132 0 0 0 0 1535 1776 0 0 100 0 0
1705418794 1 0 0 57091196 3948780 3422972 0 0 0 0 1187 1397 0 0 100 0 0
1705418795 1 0 0 57090928 3948784 3422632 0 0 0 0 1740 2092 1 0 99 0 0
1705418796 1 0 0 57091092 3948784 3422620 0 0 0 0 1670 1958 0 0 100 0 0
1705418797 1 0 0 57091108 3948784 3422464 0 0 0 0 1264 1350 0 0 100 0 0
