1705417221 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705417221 r b swpd free inact active si so bi bo in cs us sy id wa st
1705417221 4 0 0 60069664 2313136 2145672 0 0 29 341 241 217 3 0 97 0 0
1705417222 2 0 0 60068540 2313304 2147528 0 0 0 0 1018 1367 0 0 100 0 0
1705417223 2 0 0 60067780 2313308 2147604 0 0 0 0 1619 1714 0 0 100 0 0
1705417224 1 0 0 60067708 2313308 2147632 0 0 0 0 1520 1824 0 0 100 0 0
1705417225 1 0 0 60066840 2313312 2148048 0 0 0 0 1213 1459 0 0 100 0 0
1705417226 1 0 0 60067044 2313312 2147720 0 0 0 0 1546 1775 0 0 100 0 0
1705417227 1 0 0 60066260 2313312 2147648 0 0 0 0 1648 2136 1 0 99 0 0
1705417228 1 0 0 60064336 2313312 2149640 0 0 0 0 1836 2182 0 0 100 0 0
1705417229 1 0 0 60063936 2313316 2149528 0 0 0 0 1411 1783 0 0 100 0 0
1705417230 1 0 0 60044360 2313380 2170492 0 0 0 248 4904 5874 1 0 99 0 0
1705417231 1 0 0 60023776 2313668 2189404 0 0 0 388 10925 13271 1 0 99 0 0
1705417232 1 0 0 60002396 2314012 2210428 0 0 0 360 11177 13725 1 1 98 0 0
1705417233 2 0 0 59982948 2314264 2229804 0 0 0 388 11702 14220 1 0 98 0 0
1705417234 1 0 0 59971136 2314636 2241796 0 0 0 424 10879 13476 1 0 98 0 0
1705417235 1 0 0 59949360 2314928 2263028 0 0 0 360 11113 13611 1 1 98 0 0
1705417236 1 0 0 59928288 2315252 2283860 0 0 0 388 11026 13603 1 0 98 0 0
1705417237 1 0 0 59908684 2315620 2303176 0 0 0 404 12054 13373 2 1 97 0 0
1705417238 1 0 0 59907164 2315888 2303504 0 0 0 388 11255 13793 1 0 98 0 0
1705417239 1 0 0 59907368 2316160 2303552 0 0 0 388 11098 13571 2 0 98 0 0
1705417240 1 0 0 59907188 2316500 2303576 0 0 0 388 11177 13681 1 1 98 0 0
1705417241 1 0 0 59907456 2316820 2303864 0 0 0 360 10782 13179 1 0 98 0 0
1705417242 1 0 0 59905652 2317140 2303836 0 0 0 388 10558 12990 1 0 98 0 0
1705417243 1 0 0 59905464 2317472 2303988 0 0 0 360 11654 14088 1 0 98 0 0
1705417244 1 0 0 59905124 2317796 2304032 0 0 0 388 10822 13406 1 1 98 0 0
1705417245 1 0 0 59904840 2318140 2304116 0 0 0 388 11411 14004 2 0 98 0 0
1705417246 1 0 0 59902388 2318408 2306372 0 0 0 360 10818 13361 1 1 98 0 0
1705417247 2 0 0 59883296 2318808 2325204 0 0 0 388 12065 13246 2 0 98 0 0
1705417248 2 0 0 59882128 2319104 2325708 0 0 0 388 11822 14552 2 0 98 0 0
1705417249 1 0 0 59882308 2319404 2325796 0 0 0 400 11080 13550 1 0 98 0 0
1705417250 1 0 0 59881716 2319624 2326300 0 0 0 268 7185 8831 1 0 99 0 0
1705417251 1 0 0 59880864 2319676 2326272 0 0 0 0 1871 2072 0 0 100 0 0
1705417252 1 0 0 59881260 2319712 2325908 0 0 0 0 1394 1689 0 0 100 0 0
1705417253 2 0 0 59879932 2319716 2325924 0 0 0 0 1613 1768 0 0 100 0 0
1705417254 1 0 0 59880456 2319716 2326108 0 0 0 0 1359 1609 0 0 100 0 0
1705417255 1 0 0 59880352 2319716 2326208 0 0 4 4276 1447 1545 0 0 100 0 0
1705417256 2 0 0 59880480 2319720 2325920 0 0 0 0 1722 2057 0 0 100 0 0
1705417257 1 0 0 59879800 2319720 2326192 0 0 0 0 1156 1371 0 0 100 0 0
1705417258 1 0 0 59879932 2319720 2326128 0 0 0 0 1555 1779 0 0 100 0 0
1705417259 1 0 0 59879704 2319724 2325980 0 0 0 0 1490 1827 0 0 100 0 0
1705417260 1 0 0 59879088 2319724 2326088 0 0 0 1360 1387 1698 0 0 100 0 0
1705417261 1 0 0 59879600 2319724 2326236 0 0 0 0 1542 1799 0 0 100 0 0
1705417262 1 0 0 59878960 2319728 2326296 0 0 0 0 1141 1404 0 0 100 0 0
1705417263 1 0 0 59879740 2319728 2326240 0 0 0 0 1628 1792 0 0 100 0 0
1705417264 2 0 0 59880124 2319668 2326160 0 0 0 0 1614 1935 0 0 100 0 0
1705417265 1 0 0 59879940 2319676 2326544 0 0 0 0 1181 1311 0 0 100 0 0
1705417266 1 0 0 59879280 2319680 2326332 0 0 0 0 1495 1794 0 0 100 0 0
1705417267 2 0 0 59879712 2319680 2326432 0 0 0 0 1335 1496 0 0 100 0 0
1705417268 1 0 0 59879540 2319684 2326540 0 0 0 0 1838 2045 0 0 100 0 0
1705417269 1 0 0 59878880 2319688 2326460 0 0 0 0 1422 1796 0 0 100 0 0
