1705418454 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705418454 r b swpd free inact active si so bi bo in cs us sy id wa st
1705418454 8 0 0 57048016 3610516 3124632 0 0 13 198 1220 1094 4 1 95 0 0
1705418455 1 0 0 57047228 3610516 3125864 0 0 0 0 1303 1554 0 0 100 0 0
1705418456 1 0 0 57046884 3610540 3126408 0 0 0 0 1427 1773 0 0 100 0 0
1705418457 1 0 0 57046388 3610540 3126416 0 0 0 0 1370 1729 0 0 100 0 0
1705418458 1 0 0 57045568 3610540 3126212 0 0 0 0 1569 2058 1 0 99 0 0
1705418459 0 0 0 57046172 3610544 3126516 0 0 0 0 1699 1983 0 0 100 0 0
1705418460 0 0 0 57046028 3610544 3126432 0 0 0 0 1532 1858 0 0 100 0 0
1705418461 0 0 0 57045184 3610544 3126696 0 0 0 0 1256 1563 0 0 100 0 0
1705418462 0 0 0 57045588 3610548 3126512 0 0 0 0 1400 1749 0 0 100 0 0
1705418463 6 0 0 57045884 3611076 3126352 0 0 0 432 53824 46917 9 3 89 0 0
1705418464 4 0 0 57042032 3616940 3124452 0 0 0 1144 136180 112710 28 7 65 0 0
1705418465 4 1 0 57036592 3622848 3124528 0 0 0 1180 134211 111260 29 7 63 0 0
1705418466 1 0 0 57028292 3627752 3127272 0 0 0 1100 138612 117954 24 7 69 0 0
1705418467 6 0 0 57024200 3633668 3127340 0 0 0 1056 134222 110004 28 7 65 0 0
1705418468 8 0 0 57017332 3639644 3127484 0 0 0 1216 132583 110486 29 7 64 0 0
1705418469 1 2 0 57010240 3645172 3129516 0 0 0 1124 131982 109485 29 6 64 0 0
1705418470 1 0 0 57003768 3650828 3129608 0 0 0 1092 139011 117598 25 7 68 0 0
1705418471 5 0 0 56997644 3656068 3129732 0 0 0 1132 133327 109957 28 7 65 0 0
1705418472 13 1 0 56988600 3662100 3132484 0 0 0 1220 133636 110092 29 8 64 0 0
1705418473 3 0 0 56980584 3668268 3134588 0 0 0 1120 134620 111426 28 7 65 0 0
1705418474 4 0 0 56975588 3672912 3134716 0 0 0 1168 138479 116474 25 7 68 0 0
1705418475 10 0 0 56970288 3677992 3136816 0 0 0 1076 131994 109886 28 6 65 0 0
1705418476 7 0 0 56968744 3684664 3131480 0 0 0 1192 135580 111090 28 7 65 0 0
1705418477 3 0 0 56963428 3690160 3131556 0 0 0 1124 133671 110447 27 7 66 0 0
1705418478 6 1 0 56955096 3695680 3133728 0 0 0 1116 138059 117202 23 7 69 0 0
1705418479 4 0 0 56903692 3705576 3175336 0 0 0 956 134500 112484 31 7 62 0 0
1705418480 5 0 0 56895652 3711128 3177304 0 0 0 1164 136243 111588 30 7 63 0 0
1705418481 1 2 0 56904556 3717016 3162648 0 0 0 1204 135083 111560 28 7 65 0 0
1705418482 1 0 0 56899072 3722680 3162712 0 0 0 1084 136554 112611 28 8 65 0 0
1705418483 1 0 0 56894048 3727796 3163132 0 0 0 820 89180 76628 15 5 80 0 0
1705418484 1 0 0 56894560 3728204 3162804 0 0 0 0 5482 6518 1 0 99 0 0
1705418485 1 0 0 56894544 3728232 3163104 0 0 0 0 1434 1683 0 0 100 0 0
1705418486 1 0 0 56893252 3728236 3163176 0 0 0 0 1256 1565 0 0 100 0 0
1705418487 1 0 0 56892852 3728236 3163032 0 0 0 0 1367 1636 0 0 100 0 0
1705418488 1 0 0 56892836 3728236 3163016 0 0 0 0 1297 1643 0 0 100 0 0
1705418489 1 0 0 56892284 3728240 3163120 0 0 0 160 1601 1922 0 0 100 0 0
1705418490 2 0 0 56891336 3728240 3163204 0 0 0 0 1538 1801 0 0 100 0 0
1705418491 1 0 0 56891980 3728240 3162852 0 0 0 0 1303 1602 0 0 100 0 0
1705418492 1 0 0 56891352 3728244 3163076 0 0 0 0 1522 1836 0 0 100 0 0
1705418493 1 0 0 56891948 3728244 3163440 0 0 0 0 1150 1307 0 0 100 0 0
1705418494 3 1 0 56892096 3728244 3163156 0 0 0 102200 2355 2555 0 0 99 0 0
1705418495 1 0 0 56891220 3728248 3162836 0 0 0 3416 1608 1772 0 0 99 0 0
1705418496 1 0 0 56891036 3728248 3163112 0 0 0 0 1324 1673 0 0 100 0 0
1705418497 1 0 0 56891496 3728248 3163100 0 0 0 0 1231 1556 0 0 100 0 0
1705418498 1 0 0 56891568 3728256 3163060 0 0 0 0 1100 1349 0 0 100 0 0
1705418499 1 0 0 56891892 3728256 3163176 0 0 0 0 2021 2534 1 0 98 0 0
1705418500 1 0 0 56891704 3728256 3163232 0 0 0 0 1581 1856 0 0 100 0 0
1705418501 1 0 0 56891872 3728260 3163248 0 0 0 0 1201 1493 0 0 100 0 0
1705418502 1 0 0 56891464 3728260 3163192 0 0 0 0 1481 1796 0 0 100 0 0
