1705417339 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1705417339 r b swpd free inact active si so bi bo in cs us sy id wa st
1705417339 6 2 0 59836696 2333424 2354596 0 0 26 305 289 272 2 0 97 0 0
1705417340 1 0 0 59836296 2333440 2356396 0 0 0 4 1329 1264 0 0 100 0 0
1705417341 1 0 0 59836480 2333448 2356500 0 0 0 0 1800 1908 0 0 100 0 0
1705417342 1 0 0 59835620 2333448 2356372 0 0 0 0 1685 1871 0 0 100 0 0
1705417343 1 0 0 59835492 2333452 2356504 0 0 0 0 1960 2148 0 0 99 0 0
1705417344 0 0 0 59835532 2333452 2356428 0 0 0 0 1635 1591 0 0 100 0 0
1705417345 0 0 0 59834516 2333452 2356436 0 0 0 0 1467 1304 0 0 100 0 0
1705417346 0 0 0 59834840 2333452 2356364 0 0 0 0 1797 1938 0 0 100 0 0
1705417347 0 0 0 59833916 2333456 2355856 0 0 0 0 1734 1940 0 0 100 0 0
1705417348 7 0 0 59835120 2333604 2356492 0 0 0 316 13050 14418 1 1 98 0 0
1705417349 4 0 0 59832592 2334708 2358696 0 0 0 712 34460 37759 6 1 92 0 0
1705417350 2 0 0 59830912 2335796 2358720 0 0 0 740 34081 36928 4 1 95 0 0
1705417351 1 0 0 59827016 2337000 2360916 0 0 0 712 35238 39117 4 2 94 0 0
1705417352 6 0 0 59822584 2338076 2365184 0 0 0 760 35228 38530 4 1 95 0 0
1705417353 2 0 0 59819620 2339228 2365300 0 0 0 740 34181 37268 4 1 95 0 0
1705417354 2 0 0 59815004 2340428 2369364 0 0 0 732 34592 37807 5 2 94 0 0
1705417355 4 0 0 59812872 2341488 2369772 0 0 0 740 34657 38555 4 2 94 0 0
1705417356 8 0 0 59808776 2342636 2371660 0 0 0 744 34264 37994 4 2 95 0 0
1705417357 7 0 0 59807964 2343664 2371812 0 0 0 740 34439 37351 5 1 94 0 0
1705417358 3 0 0 59807648 2345016 2371948 0 0 0 752 35417 38442 4 2 94 0 0
1705417359 2 0 0 59807152 2346208 2372040 0 0 0 732 34246 38013 4 2 94 0 0
1705417360 3 0 0 59805544 2347312 2372328 0 0 0 740 33990 37576 4 1 95 0 0
1705417361 5 0 0 59805432 2348424 2372168 0 0 0 680 33655 36772 3 1 95 0 0
1705417362 1 0 0 59798060 2349652 2376428 0 0 0 712 34320 37924 5 1 94 0 0
1705417363 2 0 0 59798028 2350664 2376724 0 0 0 712 34964 37934 4 2 94 0 0
1705417364 3 0 0 59793564 2351712 2378800 0 0 0 788 35030 38916 4 1 95 0 0
1705417365 4 0 0 59743540 2352928 2424412 0 0 0 708 34540 37841 4 1 95 0 0
1705417366 6 0 0 59706360 2354072 2464652 0 0 0 712 34234 36840 4 1 94 0 0
1705417367 3 0 0 59702508 2355224 2466628 0 0 0 740 34273 37575 4 1 94 0 0
1705417368 1 0 0 59701036 2356036 2466852 0 0 0 488 23283 25574 3 1 96 0 0
1705417369 1 0 0 59700960 2356176 2466716 0 0 0 0 2642 2972 0 0 100 0 0
1705417370 1 0 0 59699744 2356188 2466684 0 0 0 0 1963 2316 0 0 100 0 0
1705417371 1 0 0 59699468 2356192 2466700 0 0 0 0 1837 1965 0 0 100 0 0
1705417372 1 0 0 59699924 2356192 2466772 0 0 0 0 1749 1961 0 0 100 0 0
1705417373 1 0 0 59700820 2356192 2466712 0 0 0 0 1960 2049 0 0 99 0 0
1705417374 1 0 0 59699628 2356196 2466664 0 0 0 152 1618 1533 0 0 100 0 0
1705417375 2 0 0 59699916 2356196 2466716 0 0 0 0 1638 1675 0 0 100 0 0
1705417376 1 0 0 59700584 2356196 2466636 0 0 0 0 1820 1971 0 0 100 0 0
1705417377 1 0 0 59700196 2356200 2466572 0 0 0 0 1726 1862 0 0 100 0 0
1705417378 1 0 0 59699768 2356200 2466776 0 0 0 0 1925 2009 0 0 100 0 0
1705417379 1 0 0 59699908 2356200 2466800 0 0 0 0 2005 2250 0 0 100 0 0
1705417380 1 0 0 59701008 2356204 2466732 0 0 0 20628 1879 2032 0 0 99 0 0
1705417381 1 0 0 59700736 2356204 2466620 0 0 0 0 1825 1903 0 0 100 0 0
1705417382 1 0 0 59700680 2356204 2466716 0 0 0 0 1681 1934 0 0 100 0 0
1705417383 1 0 0 59701048 2356212 2466776 0 0 0 0 1964 2087 0 0 100 0 0
1705417384 1 0 0 59700836 2356212 2467068 0 0 0 0 1631 1775 0 0 100 0 0
1705417385 1 0 0 59700956 2356212 2466832 0 0 0 16 1770 1957 0 0 100 0 0
1705417386 1 0 0 59701068 2356216 2466928 0 0 0 0 1753 1944 0 0 100 0 0
