1705491018 PING 18.170.69.241 (18.170.69.241) 56(84) bytes of data.
1705491018 64 bytes from 18.170.69.241: icmp_seq=1 ttl=63 0.302 ms
1705491019 64 bytes from 18.170.69.241: icmp_seq=2 ttl=63 0.271 ms
1705491020 64 bytes from 18.170.69.241: icmp_seq=3 ttl=63 0.255 ms
1705491021 64 bytes from 18.170.69.241: icmp_seq=4 ttl=63 0.266 ms
1705491022 64 bytes from 18.170.69.241: icmp_seq=5 ttl=63 0.270 ms
1705491023 64 bytes from 18.170.69.241: icmp_seq=6 ttl=63 0.266 ms
1705491024 64 bytes from 18.170.69.241: icmp_seq=7 ttl=63 0.263 ms
1705491025 64 bytes from 18.170.69.241: icmp_seq=8 ttl=63 0.247 ms
1705491026 64 bytes from 18.170.69.241: icmp_seq=9 ttl=63 0.279 ms
1705491027 64 bytes from 18.170.69.241: icmp_seq=10 ttl=63 0.239 ms
1705491028 64 bytes from 18.170.69.241: icmp_seq=11 ttl=63 0.237 ms
1705491029 64 bytes from 18.170.69.241: icmp_seq=12 ttl=63 0.245 ms
1705491030 64 bytes from 18.170.69.241: icmp_seq=13 ttl=63 0.246 ms
1705491031 64 bytes from 18.170.69.241: icmp_seq=14 ttl=63 0.236 ms
1705491032 64 bytes from 18.170.69.241: icmp_seq=15 ttl=63 0.248 ms
1705491033 64 bytes from 18.170.69.241: icmp_seq=16 ttl=63 0.261 ms
1705491034 64 bytes from 18.170.69.241: icmp_seq=17 ttl=63 0.251 ms
1705491035 64 bytes from 18.170.69.241: icmp_seq=18 ttl=63 0.253 ms
1705491036 64 bytes from 18.170.69.241: icmp_seq=19 ttl=63 0.239 ms
1705491037 64 bytes from 18.170.69.241: icmp_seq=20 ttl=63 0.261 ms
1705491038 64 bytes from 18.170.69.241: icmp_seq=21 ttl=63 0.251 ms
1705491040 64 bytes from 18.170.69.241: icmp_seq=22 ttl=63 0.279 ms
1705491041 64 bytes from 18.170.69.241: icmp_seq=23 ttl=63 0.261 ms
1705491042 64 bytes from 18.170.69.241: icmp_seq=24 ttl=63 0.277 ms
1705491043 64 bytes from 18.170.69.241: icmp_seq=25 ttl=63 0.244 ms
1705491044 64 bytes from 18.170.69.241: icmp_seq=26 ttl=63 0.246 ms
1705491045 64 bytes from 18.170.69.241: icmp_seq=27 ttl=63 0.245 ms
1705491046 64 bytes from 18.170.69.241: icmp_seq=28 ttl=63 0.250 ms
1705491047 64 bytes from 18.170.69.241: icmp_seq=29 ttl=63 0.248 ms
1705491048 64 bytes from 18.170.69.241: icmp_seq=30 ttl=63 0.264 ms
1705491049 64 bytes from 18.170.69.241: icmp_seq=31 ttl=63 0.245 ms
1705491050 64 bytes from 18.170.69.241: icmp_seq=32 ttl=63 0.260 ms
1705491051 64 bytes from 18.170.69.241: icmp_seq=33 ttl=63 0.284 ms
1705491052 64 bytes from 18.170.69.241: icmp_seq=34 ttl=63 0.298 ms
1705491053 64 bytes from 18.170.69.241: icmp_seq=35 ttl=63 0.265 ms
1705491054 64 bytes from 18.170.69.241: icmp_seq=36 ttl=63 0.267 ms
1705491055 64 bytes from 18.170.69.241: icmp_seq=37 ttl=63 0.265 ms
1705491056 64 bytes from 18.170.69.241: icmp_seq=38 ttl=63 0.266 ms
1705491057 64 bytes from 18.170.69.241: icmp_seq=39 ttl=63 0.258 ms
1705491058 64 bytes from 18.170.69.241: icmp_seq=40 ttl=63 0.260 ms
1705491059 64 bytes from 18.170.69.241: icmp_seq=41 ttl=63 0.263 ms
1705491060 64 bytes from 18.170.69.241: icmp_seq=42 ttl=63 0.258 ms
1705491061 64 bytes from 18.170.69.241: icmp_seq=43 ttl=63 0.269 ms
1705491062 64 bytes from 18.170.69.241: icmp_seq=44 ttl=63 0.275 ms
1705491063 64 bytes from 18.170.69.241: icmp_seq=45 ttl=63 0.250 ms
1705491064 64 bytes from 18.170.69.241: icmp_seq=46 ttl=63 0.278 ms
1705491065 64 bytes from 18.170.69.241: icmp_seq=47 ttl=63 0.279 ms
1705491066 64 bytes from 18.170.69.241: icmp_seq=48 ttl=63 0.284 ms
1705491067 64 bytes from 18.170.69.241: icmp_seq=49 ttl=63 0.251 ms
