1705418630 PING 13.40.110.202 (13.40.110.202) 56(84) bytes of data.
1705418630 64 bytes from 13.40.110.202: icmp_seq=1 ttl=63 0.276 ms
1705418631 64 bytes from 13.40.110.202: icmp_seq=2 ttl=63 0.270 ms
1705418632 64 bytes from 13.40.110.202: icmp_seq=3 ttl=63 0.264 ms
1705418633 64 bytes from 13.40.110.202: icmp_seq=4 ttl=63 0.270 ms
1705418634 64 bytes from 13.40.110.202: icmp_seq=5 ttl=63 0.250 ms
1705418635 64 bytes from 13.40.110.202: icmp_seq=6 ttl=63 0.266 ms
1705418636 64 bytes from 13.40.110.202: icmp_seq=7 ttl=63 0.261 ms
1705418637 64 bytes from 13.40.110.202: icmp_seq=8 ttl=63 0.268 ms
1705418638 64 bytes from 13.40.110.202: icmp_seq=9 ttl=63 0.253 ms
1705418639 64 bytes from 13.40.110.202: icmp_seq=10 ttl=63 0.259 ms
1705418640 64 bytes from 13.40.110.202: icmp_seq=11 ttl=63 0.245 ms
1705418641 64 bytes from 13.40.110.202: icmp_seq=12 ttl=63 0.276 ms
1705418642 64 bytes from 13.40.110.202: icmp_seq=13 ttl=63 0.256 ms
1705418643 64 bytes from 13.40.110.202: icmp_seq=14 ttl=63 0.254 ms
1705418644 64 bytes from 13.40.110.202: icmp_seq=15 ttl=63 0.254 ms
1705418645 64 bytes from 13.40.110.202: icmp_seq=16 ttl=63 0.247 ms
1705418646 64 bytes from 13.40.110.202: icmp_seq=17 ttl=63 0.238 ms
1705418647 64 bytes from 13.40.110.202: icmp_seq=18 ttl=63 0.254 ms
1705418648 64 bytes from 13.40.110.202: icmp_seq=19 ttl=63 0.242 ms
1705418649 64 bytes from 13.40.110.202: icmp_seq=20 ttl=63 0.261 ms
1705418650 64 bytes from 13.40.110.202: icmp_seq=21 ttl=63 0.257 ms
1705418651 64 bytes from 13.40.110.202: icmp_seq=22 ttl=63 0.245 ms
1705418652 64 bytes from 13.40.110.202: icmp_seq=23 ttl=63 0.246 ms
1705418653 64 bytes from 13.40.110.202: icmp_seq=24 ttl=63 0.240 ms
1705418654 64 bytes from 13.40.110.202: icmp_seq=25 ttl=63 0.249 ms
1705418655 64 bytes from 13.40.110.202: icmp_seq=26 ttl=63 0.250 ms
1705418656 64 bytes from 13.40.110.202: icmp_seq=27 ttl=63 0.248 ms
1705418657 64 bytes from 13.40.110.202: icmp_seq=28 ttl=63 0.268 ms
1705418658 64 bytes from 13.40.110.202: icmp_seq=29 ttl=63 0.254 ms
1705418659 64 bytes from 13.40.110.202: icmp_seq=30 ttl=63 0.254 ms
1705418660 64 bytes from 13.40.110.202: icmp_seq=31 ttl=63 0.258 ms
1705418661 64 bytes from 13.40.110.202: icmp_seq=32 ttl=63 0.280 ms
1705418662 64 bytes from 13.40.110.202: icmp_seq=33 ttl=63 0.262 ms
1705418663 64 bytes from 13.40.110.202: icmp_seq=34 ttl=63 0.263 ms
1705418665 64 bytes from 13.40.110.202: icmp_seq=35 ttl=63 0.268 ms
1705418666 64 bytes from 13.40.110.202: icmp_seq=36 ttl=63 0.264 ms
1705418667 64 bytes from 13.40.110.202: icmp_seq=37 ttl=63 0.245 ms
1705418668 64 bytes from 13.40.110.202: icmp_seq=38 ttl=63 0.253 ms
1705418669 64 bytes from 13.40.110.202: icmp_seq=39 ttl=63 0.257 ms
1705418670 64 bytes from 13.40.110.202: icmp_seq=40 ttl=63 0.269 ms
1705418671 64 bytes from 13.40.110.202: icmp_seq=41 ttl=63 0.255 ms
1705418672 64 bytes from 13.40.110.202: icmp_seq=42 ttl=63 0.266 ms
1705418673 64 bytes from 13.40.110.202: icmp_seq=43 ttl=63 0.262 ms
1705418674 64 bytes from 13.40.110.202: icmp_seq=44 ttl=63 0.262 ms
1705418675 64 bytes from 13.40.110.202: icmp_seq=45 ttl=63 0.254 ms
1705418676 64 bytes from 13.40.110.202: icmp_seq=46 ttl=63 0.248 ms
1705418677 64 bytes from 13.40.110.202: icmp_seq=47 ttl=63 0.261 ms
1705418678 64 bytes from 13.40.110.202: icmp_seq=48 ttl=63 0.267 ms
1705418679 64 bytes from 13.40.110.202: icmp_seq=49 ttl=63 0.259 ms
