1705417457 ens5
1705417457 KB/s in KB/s out
1705417457 0.29 0.13
1705417458 0.10 0.10
1705417459 0.10 0.10
1705417460 0.10 0.10
1705417461 0.10 0.10
1705417462 0.14 0.14
1705417463 0.10 0.10
1705417464 0.77 0.52
1705417465 41.25 37.77
1705417466 128.31 109.10
1705417467 144.04 123.11
1705417468 136.87 116.87
1705417469 139.07 118.77
1705417470 142.14 122.20
1705417471 140.49 119.97
1705417472 139.05 119.30
1705417473 143.74 122.41
1705417474 141.36 120.96
1705417475 143.65 122.41
1705417476 139.81 119.37
1705417477 143.68 123.04
1705417478 140.15 119.97
1705417479 139.85 119.27
1705417480 142.60 122.44
1705417481 139.88 119.97
1705417482 142.45 122.41
1705417483 136.71 116.92
1705417484 136.25 116.48
1705417485 94.17 80.89
1705417486 16.68 14.09
1705417487 0.10 0.10
1705417488 0.10 0.10
1705417489 0.10 0.10
1705417490 0.10 0.10
1705417491 0.10 0.10
1705417492 0.10 0.10
1705417493 0.10 0.10
1705417494 0.94 1.08
1705417495 0.10 0.10
1705417496 0.10 0.10
1705417497 0.10 0.10
1705417498 0.10 0.10
1705417499 0.18 0.18
1705417500 0.10 0.10
