1582078295 ens5 docker0 docker_gwbridge veth8705b9e veth8513d45 veth9c8fc2e vethb11a1d6
1582078295 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078295 15.54 17.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078296 10.88 11.77 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078297 2.97 3.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078298 16.68 14.76 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078299 11.32 11.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078300 12.66 13.67 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078301 1.90 1.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078302 13.28 12.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078303 6.95 7.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078304 20.17 20.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078305 2.09 1.75 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078306 1587.17 4926.51 0.00 0.00 4712.13 486.56 0.00 0.00 0.00 0.00 4736.59 486.56 0.00 0.00
1582078307 4909.04 3102.57 0.00 0.00 2928.95 627.39 0.00 0.00 0.00 0.00 2955.18 627.39 0.00 0.00
1582078308 7138.78 2963.77 0.00 0.00 2758.56 614.61 0.00 0.00 0.00 0.00 2783.29 614.61 0.00 0.00
1582078309 8778.40 4265.98 0.00 0.00 3990.90 620.40 0.00 0.00 0.00 0.00 4018.14 620.40 0.00 0.00
1582078310 4546.77 3046.95 0.00 0.00 2861.28 621.54 0.00 0.00 0.00 0.00 2889.43 621.54 0.00 0.00
1582078311 8804.35 5467.62 0.00 0.00 5147.87 618.38 0.00 0.00 0.00 0.00 5179.78 618.38 0.00 0.00
1582078312 5334.62 2689.70 0.00 0.00 2525.61 602.05 0.00 0.00 0.00 0.00 2550.78 602.05 0.00 0.00
1582078313 8597.69 5717.13 0.00 0.00 5394.72 622.73 0.00 0.00 0.00 0.00 5427.28 622.73 0.00 0.00
1582078314 5091.81 4339.09 0.00 0.00 4083.26 609.29 0.00 0.00 0.00 0.00 4111.95 609.29 0.00 0.00
1582078315 8984.36 4282.34 0.00 0.00 4003.12 612.07 0.00 0.00 0.00 0.00 4031.60 612.07 0.00 0.00
1582078316 9383.30 4145.70 0.00 0.00 3861.51 609.52 0.00 0.00 0.00 0.00 3890.12 609.63 0.00 0.00
1582078317 4589.06 4560.64 0.00 0.00 4322.53 617.86 0.00 0.00 0.00 0.00 4351.48 617.75 0.00 0.00
1582078318 9282.88 3898.26 0.00 0.00 3622.03 604.19 0.00 0.00 0.00 0.00 3649.28 604.19 0.00 0.00
1582078319 5731.35 4629.15 0.00 0.00 4364.21 612.12 0.00 0.00 0.00 0.00 4393.15 612.12 0.00 0.00
1582078320 8826.13 3526.70 0.00 0.00 3287.36 609.29 0.00 0.00 0.00 0.00 3314.11 609.29 0.00 0.00
1582078321 5068.65 5921.96 0.00 0.00 5613.90 617.71 0.00 0.00 0.00 0.00 5645.33 617.71 0.00 0.00
1582078322 8287.43 2583.23 0.00 0.00 2376.86 594.30 0.00 0.00 0.00 0.00 2401.95 594.30 0.00 0.00
1582078323 7022.74 6354.66 0.00 0.00 6010.83 620.69 0.00 0.00 0.00 0.00 6042.44 620.69 0.00 0.00
1582078324 7244.09 3054.01 0.00 0.00 2840.99 613.07 0.00 0.00 0.00 0.00 2867.88 613.07 0.00 0.00
1582078325 11057.04 5827.53 0.00 0.00 5475.91 617.99 0.00 0.00 0.00 0.00 5508.84 617.99 0.00 0.00
1582078326 5643.06 2756.04 0.00 0.00 2557.56 342.13 0.00 0.00 0.00 0.00 2573.62 342.13 0.00 0.00
1582078327 783.37 5591.62 0.00 0.00 5335.24 43.31 0.00 0.00 0.00 0.00 5345.16 43.31 0.00 0.00
1582078328 14.14 15.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078329 11.70 11.52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078330 26.63 25.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078331 7.84 10.72 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078332 4.92 4.64 0.00 0.00 0.03 0.04 0.00 0.00 0.00 0.00 0.04 0.04 0.00 0.00
1582078333 6.75 6.50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078334 21.48 22.59 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078335 7.71 10.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078336 8.26 8.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078337 1.43 1.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
