1582078489 ens5 docker0 docker_gwbridge vethcd6e674 veth0c0024a vethcf8106c vethf531649
1582078489 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078489 13.88 14.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078490 12.24 12.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078491 3.76 4.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078492 9.75 10.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078493 5.77 5.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078494 22.01 20.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078495 4.41 7.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078496 11.91 12.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078497 3.82 3.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078498 16.45 13.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078499 37.32 460.60 0.00 0.00 426.78 23.33 0.00 0.00 0.00 0.00 428.51 23.33 0.00 0.00
1582078500 5251.42 3111.01 0.00 0.00 2940.92 656.81 0.00 0.00 0.00 0.00 2965.69 656.81 0.00 0.00
1582078501 5685.72 3561.28 0.00 0.00 3377.98 697.21 0.00 0.00 0.00 0.00 3409.58 697.21 0.00 0.00
1582078502 4898.76 2405.49 0.00 0.00 2240.01 691.85 0.00 0.00 0.00 0.00 2267.82 691.85 0.00 0.00
1582078503 8990.43 5409.14 0.00 0.00 5094.49 691.56 0.00 0.00 0.00 0.00 5127.90 691.56 0.00 0.00
1582078504 9069.33 4456.80 0.00 0.00 4178.96 690.29 0.00 0.00 0.00 0.00 4212.24 690.29 0.00 0.00
1582078505 6669.63 3470.31 0.00 0.00 3271.27 688.53 0.00 0.00 0.00 0.00 3303.08 688.53 0.00 0.00
1582078506 7989.79 5013.00 0.00 0.00 4712.10 683.97 0.00 0.00 0.00 0.00 4744.64 683.97 0.00 0.00
1582078507 12001.57 3184.12 0.00 0.00 2941.05 684.62 0.00 0.00 0.00 0.00 2971.53 684.62 0.00 0.00
1582078508 5249.57 4959.86 0.00 0.00 4698.45 688.21 0.00 0.00 0.00 0.00 4732.34 688.21 0.00 0.00
1582078509 7687.19 4573.07 0.00 0.00 4287.21 676.28 0.00 0.00 0.00 0.00 4317.54 676.28 0.00 0.00
1582078510 6856.12 4582.33 0.00 0.00 4303.01 684.41 0.00 0.00 0.00 0.00 4336.26 684.41 0.00 0.00
1582078511 8854.63 3770.70 0.00 0.00 3518.47 679.15 0.00 0.00 0.00 0.00 3551.14 679.15 0.00 0.00
1582078512 8333.96 4335.40 0.00 0.00 4070.04 684.96 0.00 0.00 0.00 0.00 4102.93 684.96 0.00 0.00
1582078513 7136.72 4557.85 0.00 0.00 4293.07 685.69 0.00 0.00 0.00 0.00 4323.56 685.88 0.00 0.00
1582078514 9045.29 3500.11 0.00 0.00 3242.63 692.10 0.00 0.00 0.00 0.00 3274.86 691.92 0.00 0.00
1582078515 8679.47 5142.37 0.00 0.00 4844.05 680.07 0.00 0.00 0.00 0.00 4875.44 680.07 0.00 0.00
1582078516 8370.00 2335.42 0.00 0.00 2148.78 674.69 0.00 0.00 0.00 0.00 2179.90 674.69 0.00 0.00
1582078517 7415.06 5621.84 0.00 0.00 5328.88 691.48 0.00 0.00 0.00 0.00 5363.21 691.48 0.00 0.00
1582078518 11042.19 3687.27 0.00 0.00 3403.76 676.58 0.00 0.00 0.00 0.00 3434.25 676.58 0.00 0.00
1582078519 4683.26 4356.94 0.00 0.00 4118.77 687.53 0.00 0.00 0.00 0.00 4152.46 687.53 0.00 0.00
1582078520 8084.85 4247.22 0.00 0.00 3999.09 219.09 0.00 0.00 0.00 0.00 4014.10 219.09 0.00 0.00
1582078521 3126.56 4179.37 0.00 0.00 3984.90 22.67 0.00 0.00 0.00 0.00 3990.58 22.67 0.00 0.00
1582078522 48.30 4076.92 0.00 0.00 3888.57 21.39 0.00 0.00 0.00 0.00 3893.83 21.39 0.00 0.00
1582078523 38.88 4335.91 0.00 0.00 4151.98 24.66 0.00 0.00 0.00 0.00 4157.87 24.66 0.00 0.00
1582078524 44.15 4136.73 0.00 0.00 3950.68 24.14 0.00 0.00 0.00 0.00 3956.02 24.14 0.00 0.00
1582078525 2.06 1.87 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078526 24.59 23.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078527 7.68 5.57 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078528 14.85 16.23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078529 12.58 12.03 0.00 0.00 1.05 1.36 0.00 0.00 0.00 0.00 1.27 1.36 0.00 0.00
1582078530 22.68 24.06 0.00 0.00 7.38 9.51 0.00 0.00 0.00 0.00 8.91 9.51 0.00 0.00
1582078531 7.22 8.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078532 7.10 7.31 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078533 17.19 17.52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078534 18.84 17.88 0.00 0.00 0.03 0.04 0.00 0.00 0.00 0.00 0.04 0.04 0.00 0.00
1582078535 7.77 7.61 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078536 7.23 6.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078537 1.53 1.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078538 19.27 18.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078539 13.15 12.71 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078540 7.18 6.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078541 1.37 1.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078542 12.46 12.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078543 16.33 15.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078544 12.88 13.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078545 2.22 1.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078546 10.91 9.70 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078547 5.56 6.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078548 16.82 17.62 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078549 9.55 10.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078550 14.24 17.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078551 7.79 10.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078552 8.91 8.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078553 10.25 10.16 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078554 17.34 18.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078555 7.61 10.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078556 8.68 8.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078557 2.30 2.29 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078558 17.93 14.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078559 22.40 23.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078560 18.74 18.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078561 1.40 1.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078562 11.77 11.93 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078563 24.60 25.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078564 14.73 15.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078565 1.74 1.47 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078566 21.32 21.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078567 6.16 5.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078568 17.69 17.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078569 7.58 8.19 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078570 10.17 7.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
