1582077674 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077674 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077674 6 0 0 64043052 344140 408728 0 0 44 6 42 51 0 0 100 0 0
1582077675 1 0 0 64041628 344064 410956 0 0 0 4 618 651 0 0 100 0 0
1582077676 2 0 0 64039836 344068 411088 0 0 0 0 849 852 0 0 100 0 0
1582077677 0 0 0 64039956 344068 411112 0 0 0 0 858 807 0 0 100 0 0
1582077678 0 0 0 64040460 344072 411144 0 0 0 0 1327 1592 0 0 100 0 0
1582077679 0 0 0 64040496 344072 411148 0 0 0 0 812 811 0 0 100 0 0
1582077680 0 0 0 64040692 344072 411040 0 0 0 0 760 777 0 0 100 0 0
1582077681 0 0 0 64040364 344072 411192 0 0 0 0 842 887 0 0 100 0 0
1582077682 0 0 0 64040716 344076 411196 0 0 0 0 854 790 0 0 100 0 0
1582077683 0 0 0 64040332 344076 411212 0 0 0 0 865 935 0 0 100 0 0
1582077684 0 0 0 64040292 344076 411216 0 0 0 0 815 832 0 0 100 0 0
1582077685 4 0 0 64039460 344580 411496 0 0 0 600 1170 1246 0 0 100 0 0
1582077686 1 0 0 64031772 348532 415132 0 0 0 3116 1823 2015 0 0 100 0 0
1582077687 2 0 0 64024056 352272 418948 0 0 0 3260 2076 1935 0 0 99 0 0
1582077688 1 0 0 64013080 355424 425828 0 0 4 4072 2024 2135 0 0 100 0 0
1582077689 1 0 0 64006072 362296 425252 0 0 0 3220 1970 1818 0 0 99 0 0
1582077690 1 0 0 64002752 371112 421076 0 0 16 3204 1883 1849 0 0 100 0 0
1582077691 1 0 0 63999452 381600 413824 0 0 0 3272 1951 1987 0 0 100 0 0
1582077692 1 0 0 63995812 390976 407364 0 0 0 3200 1886 1905 0 0 100 0 0
1582077693 1 0 0 63992880 402440 398884 0 0 0 3248 2877 3871 0 0 100 0 0
1582077694 1 0 0 63989644 405892 398860 0 0 0 3212 1785 1794 0 0 100 0 0
1582077695 1 0 0 63986472 408644 399100 0 0 0 3264 1924 1877 0 0 100 0 0
1582077696 1 0 0 63983136 412104 398936 0 0 0 3320 1888 1913 0 0 100 0 0
1582077697 1 0 0 63979368 415164 399292 0 0 0 3200 1781 1823 0 0 100 0 0
1582077698 1 0 0 63976732 418312 399168 0 0 0 3288 2469 2747 0 0 100 0 0
1582077699 1 0 0 63974004 420656 399148 0 0 0 3224 1796 1808 0 0 100 0 0
1582077700 1 0 0 63970292 424664 399164 0 0 0 3260 1829 1915 1 0 99 0 0
1582077701 1 0 0 63967796 427704 398936 0 0 0 3184 1832 1867 0 0 99 0 0
1582077702 1 0 0 63960636 423900 409988 0 0 0 4104 1854 1948 0 0 99 0 0
1582077703 1 0 0 63956064 430120 407224 0 0 0 3228 1976 1929 0 0 99 0 0
1582077704 2 0 0 63952864 437536 402676 0 0 0 3224 1795 1824 0 0 100 0 0
1582077705 1 0 0 63950236 445320 397864 0 0 0 3132 2344 2871 0 0 99 0 0
1582077706 1 0 0 63949592 446800 397376 0 0 0 884 2018 2885 0 0 100 0 0
1582077707 4 0 0 63950188 447872 396036 0 0 0 0 3430 5783 0 0 100 0 0
1582077708 1 0 0 63949348 448256 395864 0 0 0 0 1213 1530 0 0 100 0 0
1582077709 1 0 0 63949916 448292 395632 0 0 0 0 759 783 0 0 100 0 0
1582077710 1 0 0 63949744 448292 395708 0 0 0 0 806 779 0 0 100 0 0
1582077711 2 0 0 63950004 448292 395456 0 0 0 0 792 842 0 0 100 0 0
1582077712 1 0 0 63950172 448296 395684 0 0 0 0 855 875 0 0 100 0 0
1582077713 1 0 0 63950336 448296 395608 0 0 0 0 843 814 0 0 100 0 0
1582077714 1 0 0 63950072 448296 395844 0 0 0 0 776 778 0 0 100 0 0
1582077715 1 0 0 63949828 448300 395792 0 0 0 0 833 857 0 0 100 0 0
1582077716 1 0 0 63948884 448300 395852 0 0 0 0 826 818 0 0 100 0 0
1582077717 1 0 0 63949464 448304 395748 0 0 0 0 754 811 0 0 100 0 0
1582077718 1 0 0 63949780 448308 395908 0 0 0 0 1368 1669 0 0 100 0 0
1582077719 1 0 0 63949768 448308 395760 0 0 0 0 806 865 0 0 100 0 0
1582077720 1 0 0 63949480 448308 396016 0 0 0 0 837 813 0 0 100 0 0
1582077721 1 0 0 63949372 448312 395632 0 0 0 0 812 870 0 0 100 0 0
1582077722 1 0 0 63949056 448312 395928 0 0 0 0 931 1034 0 0 100 0 0
1582077723 1 0 0 63949208 448312 395876 0 0 0 0 879 896 0 0 100 0 0
1582077724 1 0 0 63949388 448316 395640 0 0 0 0 772 788 0 0 100 0 0
1582077725 1 0 0 63949488 448316 395812 0 0 0 0 827 811 0 0 100 0 0
