1582077673 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077673 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077673 6 0 0 62720948 685260 639732 0 0 53 55 175 316 1 0 99 0 0
1582077674 1 0 0 62720520 685264 640628 0 0 0 0 4939 9007 0 0 100 0 0
1582077675 1 0 0 62718676 685276 641844 0 0 0 0 5263 9291 0 0 100 0 0
1582077676 1 0 0 62718156 685268 641780 0 0 0 0 4207 7372 0 0 100 0 0
1582077677 0 0 0 62718736 685272 641836 0 0 0 4 4331 7653 0 0 100 0 0
1582077678 0 0 0 62718680 685272 641752 0 0 0 0 5518 9646 0 0 100 0 0
1582077679 0 0 0 62718316 685272 641852 0 0 0 0 4969 8801 0 0 100 0 0
1582077680 0 0 0 62717948 685276 642144 0 0 0 0 5620 9846 0 0 99 0 0
1582077681 0 0 0 62718424 685516 641520 0 0 0 0 5272 9377 0 0 100 0 0
1582077682 1 0 0 62718220 685520 641804 0 0 0 128 5155 9288 0 0 100 0 0
1582077683 1 0 0 62719080 685524 641520 0 0 0 0 5288 9642 0 0 100 0 0
1582077684 2 0 0 62718584 685528 641620 0 0 0 0 4948 9061 0 0 100 0 0
1582077685 7 0 0 62717840 686484 642836 0 0 0 416 19070 30307 4 1 95 0 0
1582077686 2 0 0 62711980 686760 649436 0 0 0 2516 28671 58562 12 2 85 0 0
1582077687 2 0 0 62703900 687072 657600 0 0 0 3900 37232 76284 13 2 85 0 0
1582077688 1 0 0 62685160 688364 673396 0 0 0 2052 27214 53306 11 2 87 0 0
1582077689 2 0 0 62679220 691184 675552 0 0 0 2940 28311 55701 12 2 86 0 0
1582077690 3 0 0 62676520 695468 674060 0 0 0 3012 29161 57641 12 2 85 0 0
1582077691 2 0 0 62671168 697024 678220 0 0 0 1992 27114 54038 13 2 85 0 0
1582077692 1 0 0 62638824 700584 706772 0 0 0 2924 26751 52890 12 2 86 0 0
1582077693 4 0 0 62623644 703292 720232 0 0 0 3096 28373 55284 12 2 86 0 0
1582077694 1 0 0 62619800 709248 717816 0 0 0 1988 29236 58629 12 2 86 0 0
1582077695 1 0 0 62614452 717192 715984 0 0 0 3128 27455 53989 12 2 86 0 0
1582077696 1 0 0 62605644 721820 720632 0 0 0 3100 28232 55964 12 2 86 0 0
1582077697 1 0 0 62599928 728108 718496 0 0 0 1952 27964 56875 12 2 86 0 0
1582077698 2 0 0 62590284 729584 727192 0 0 0 3228 28406 57249 12 2 86 0 0
1582077699 1 0 0 62588640 731908 726104 0 0 0 3184 29508 63193 13 2 85 0 0
1582077700 1 0 0 62571204 737804 738452 0 0 0 2108 28697 58371 13 2 85 0 0
1582077701 1 0 0 62555292 743148 748740 0 0 0 3320 30767 63702 12 2 85 0 0
1582077702 9 0 0 62529512 748760 769432 0 0 0 3220 29460 58213 12 2 86 0 0
1582077703 6 0 0 62523328 753928 770128 0 0 0 2008 28445 60228 12 2 85 0 0
1582077704 1 0 0 62516104 754124 776860 0 0 0 3208 28510 58008 12 2 86 0 0
1582077705 4 0 0 62507988 756512 783144 0 0 0 3176 27013 54141 11 2 87 0 0
1582077706 2 0 0 62507156 756432 782764 0 0 0 616 8100 15517 3 1 96 0 0
1582077707 1 0 0 62506704 756480 781888 0 0 0 692 2430 3649 1 0 99 0 0
1582077708 1 0 0 62507596 756488 780536 0 0 0 48 2106 3172 0 0 99 0 0
1582077709 1 0 0 62509324 756492 779076 0 0 0 104 2079 2996 0 0 100 0 0
1582077710 1 0 0 62509932 756492 777928 0 0 0 0 1856 2601 0 0 100 0 0
1582077711 1 0 0 62511280 756496 777120 0 0 0 0 1906 2774 0 0 99 0 0
1582077712 1 0 0 62512032 756496 776140 0 0 0 4 1676 2450 1 0 99 0 0
1582077713 1 0 0 62511884 752704 779776 0 0 0 0 2062 2942 0 0 100 0 0
1582077714 5 0 0 62511748 752780 779744 0 0 0 124 12691 34806 1 1 98 0 0
1582077715 1 0 0 62509364 752960 781556 0 0 0 584 8690 19773 1 1 99 0 0
