1582078490 ens5 docker0
1582078490 KB/s in KB/s out KB/s in KB/s out
1582078490 0.30 0.09 0.00 0.00
1582078491 0.10 0.10 0.00 0.00
1582078492 0.10 0.10 0.00 0.00
1582078493 0.10 0.10 0.00 0.00
1582078494 0.10 0.10 0.00 0.00
1582078495 0.27 0.27 0.00 0.00
1582078496 0.10 0.30 0.00 0.00
1582078497 0.90 0.43 0.00 0.00
1582078498 0.09 0.09 0.00 0.00
1582078499 1106.30 128.33 0.00 0.00
1582078500 1615.66 691.11 0.00 0.00
1582078501 1832.76 878.99 0.00 0.00
1582078502 1774.07 1013.77 0.00 0.00
1582078503 2545.87 637.81 0.00 0.00
1582078504 2189.28 856.02 0.00 0.00
1582078505 2182.76 843.76 0.00 0.00
1582078506 2083.32 818.60 0.00 0.00
1582078507 1475.27 885.69 0.00 0.00
1582078508 2334.16 945.28 0.00 0.00
1582078509 2525.08 702.65 0.00 0.00
1582078510 2455.65 864.51 0.00 0.00
1582078511 2079.61 861.29 0.00 0.00
1582078512 1909.80 960.61 0.00 0.00
1582078513 2505.29 749.47 0.00 0.00
1582078514 1632.17 902.60 0.00 0.00
1582078515 2277.03 903.92 0.00 0.00
1582078516 2659.96 685.69 0.00 0.00
1582078517 1545.62 945.20 0.00 0.00
1582078518 2653.68 960.60 0.00 0.00
1582078519 2317.25 853.68 0.00 0.00
1582078520 2091.68 43.08 0.00 0.00
1582078521 2031.67 12.09 0.00 0.00
1582078522 2161.54 12.91 0.00 0.00
1582078523 2058.46 12.33 0.00 0.00
1582078524 0.10 0.10 0.00 0.00
1582078525 0.10 0.10 0.00 0.00
1582078526 0.10 0.10 0.00 0.00
1582078527 0.18 0.18 0.00 0.00
1582078528 0.14 0.14 0.00 0.00
1582078529 6.89 7.39 0.00 0.00
1582078530 2.04 2.23 0.00 0.00
1582078531 0.10 0.10 0.00 0.00
1582078532 0.10 0.10 0.00 0.00
1582078533 0.10 0.10 0.00 0.00
1582078534 0.00 0.00 0.00 0.00
1582078535 0.10 0.10 0.00 0.00
1582078536 0.10 0.10 0.00 0.00
1582078537 0.10 0.10 0.00 0.00
1582078538 0.10 0.10 0.00 0.00
1582078539 0.10 0.10 0.00 0.00
1582078540 0.69 0.83 0.00 0.00
1582078541 0.10 0.10 0.00 0.00
1582078542 0.10 0.10 0.00 0.00
1582078543 0.18 0.18 0.00 0.00
1582078544 0.10 0.10 0.00 0.00
1582078545 0.10 0.10 0.00 0.00
1582078546 0.14 0.14 0.00 0.00
1582078547 0.10 0.10 0.00 0.00
1582078548 0.10 0.10 0.00 0.00
1582078549 0.10 0.10 0.00 0.00
1582078550 0.10 0.10 0.00 0.00
1582078551 0.10 0.10 0.00 0.00
1582078552 0.10 0.10 0.00 0.00
1582078553 0.10 0.10 0.00 0.00
1582078554 0.10 0.10 0.00 0.00
1582078555 0.14 0.14 0.00 0.00
1582078556 0.10 0.10 0.00 0.00
1582078557 0.10 0.10 0.00 0.00
1582078558 0.10 0.10 0.00 0.00
1582078559 0.18 0.18 0.00 0.00
1582078560 0.10 0.10 0.00 0.00
1582078561 0.10 0.10 0.00 0.00
1582078562 4.25 91.34 0.00 0.00
