1582078296 ens5 docker0 docker_gwbridge veth5ccc35f vethff4bc22
1582078296 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078296 8.13 8.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078297 7.40 7.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078298 7.53 7.60 0.00 0.00 0.00 0.00 0.00 0.07 0.00 0.00
1582078299 7.66 7.72 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078300 8.08 8.12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078301 7.43 7.37 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078302 7.44 7.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078303 7.41 7.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078304 7.57 7.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078305 7.70 7.91 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078306 1097.67 1107.75 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078307 4291.81 4325.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078308 6540.42 6591.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078309 8201.42 7259.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078310 8135.89 9149.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078311 4043.50 4049.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078312 5233.61 5266.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078313 7534.34 7590.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078314 8679.36 4557.58 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078315 6165.20 10352.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078316 6891.70 6926.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078317 5720.50 5752.47 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078318 7011.93 7027.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078319 5124.84 5160.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
