1582078489 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078489 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078489 6 0 0 61886408 1245620 805756 0 0 17 108 108 99 2 0 97 0 0
1582078490 1 0 0 61885340 1245632 807680 0 0 0 0 412 436 0 0 100 0 0
1582078491 1 0 0 61884308 1245640 807760 0 0 0 0 635 596 0 0 100 0 0
1582078492 1 0 0 61884192 1245640 807736 0 0 0 0 584 592 0 0 100 0 0
1582078493 1 0 0 61884320 1245640 807772 0 0 0 0 690 739 0 0 100 0 0
1582078494 0 0 0 61883932 1245644 807848 0 0 0 0 662 626 0 0 100 0 0
1582078495 0 0 0 61884048 1245644 807888 0 0 0 0 597 562 0 0 100 0 0
1582078496 0 0 0 61883892 1245644 808056 0 0 0 0 636 572 0 0 100 0 0
1582078497 1 0 0 61866516 1245648 825400 0 0 0 0 839 801 1 0 99 0 0
1582078498 23 0 0 61033372 1245648 1636048 0 0 0 0 4488 9350 56 5 39 0 0
1582078499 8 0 0 60442104 1245664 2221852 0 0 0 0 5996 10030 90 3 7 0 0
1582078500 4 0 0 60402492 1245664 2258040 0 0 0 0 6719 4358 21 0 79 0 0
1582078501 3 0 0 60396332 1245664 2263248 0 0 0 60 5868 3265 19 0 81 0 0
1582078502 3 0 0 60393848 1245668 2264192 0 0 0 0 4409 2644 11 0 89 0 0
1582078503 2 0 0 60388060 1245668 2269732 0 0 0 0 5619 3221 17 0 83 0 0
1582078504 2 0 0 60378868 1245668 2278580 0 0 0 0 5283 2806 14 0 86 0 0
1582078505 2 0 0 60360644 1245668 2296176 0 0 0 0 5705 3370 15 0 85 0 0
1582078506 5 0 0 60354072 1245672 2302808 0 0 0 0 5597 3443 14 0 86 0 0
1582078507 4 0 0 60377616 1245672 2277960 0 0 0 0 5693 3292 14 1 85 0 0
1582078508 3 0 0 60363432 1245672 2293044 0 0 0 0 5794 3245 14 0 85 0 0
1582078509 4 0 0 60349788 1245676 2306076 0 0 0 40 5122 3095 12 0 88 0 0
1582078510 2 0 0 60340224 1245676 2316312 0 0 0 0 5175 2893 14 1 86 0 0
1582078511 2 0 0 60327244 1245676 2330372 0 0 0 0 5985 3170 15 0 85 0 0
1582078512 12 0 0 60318572 1245680 2337908 0 0 0 0 6126 3885 16 0 84 0 0
1582078513 4 0 0 60316772 1245680 2337920 0 0 0 0 4751 2565 11 0 88 0 0
1582078514 3 0 0 60313608 1245680 2342112 0 0 0 0 6185 3259 16 0 83 0 0
1582078515 6 0 0 60311540 1245684 2344612 0 0 0 0 4647 2586 11 0 88 0 0
1582078516 2 0 0 60310172 1245684 2345380 0 0 0 0 5739 2933 15 0 85 0 0
1582078517 2 0 0 60309904 1245684 2345732 0 0 0 0 5437 2948 14 0 86 0 0
1582078518 2 0 0 60313404 1245688 2341788 0 0 0 0 5397 2921 12 0 88 0 0
1582078519 1 0 0 60316800 1245688 2338340 0 0 0 0 5970 3080 15 1 85 0 0
1582078520 1 0 0 60329188 1245688 2325664 0 0 0 0 2079 1482 4 0 95 0 0
1582078521 1 0 0 60349924 1245692 2306772 0 0 0 0 1635 1476 4 0 95 0 0
1582078522 1 0 0 60360752 1245692 2295720 0 0 0 0 1585 1424 4 0 96 0 0
1582078523 1 0 0 60367248 1245692 2289648 0 0 0 0 1371 1250 4 0 96 0 0
1582078524 1 0 0 60366212 1245696 2289340 0 0 0 64 1293 1093 3 0 97 0 0
1582078525 1 0 0 60366384 1245696 2289540 0 0 0 0 661 629 0 0 100 0 0
1582078526 1 0 0 60366532 1245696 2290068 0 0 0 0 684 635 0 0 100 0 0
1582078527 1 0 0 60365344 1245700 2289936 0 0 0 0 668 599 0 0 100 0 0
1582078528 2 0 0 60366380 1245700 2289784 0 0 0 0 708 621 0 0 100 0 0
1582078529 1 0 0 61369520 1245756 1300472 0 0 0 0 1723 1324 0 1 99 0 0
1582078530 1 0 0 61881872 1245772 808348 0 0 0 12 1123 1035 0 0 100 0 0
1582078531 1 0 0 61882396 1245772 808352 0 0 0 56 633 632 0 0 100 0 0
1582078532 1 0 0 61882244 1245772 808544 0 0 0 0 616 599 0 0 100 0 0
1582078533 1 0 0 61883276 1245776 808184 0 0 0 0 655 583 0 0 100 0 0
1582078534 1 0 0 61882996 1245776 808228 0 0 0 0 640 604 0 0 100 0 0
1582078535 2 0 0 61883096 1245780 808300 0 0 0 148 669 569 0 0 100 0 0
1582078536 1 0 0 61882824 1245784 808096 0 0 0 0 634 543 0 0 100 0 0
1582078537 1 0 0 61883616 1245784 808044 0 0 0 0 563 547 0 0 100 0 0
