1582077674 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077674 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077674 7 0 0 63268840 320436 514208 0 0 46 6 91 103 0 0 100 0 0
1582077675 1 0 0 63267804 320360 516456 0 0 0 4 1032 1014 0 0 100 0 0
1582077676 1 0 0 63267276 320372 516576 0 0 0 0 1628 1820 0 0 100 0 0
1582077677 2 0 0 63266272 320372 516300 0 0 0 0 1175 1165 0 0 100 0 0
1582077678 1 0 0 63266652 320372 516568 0 0 0 0 1346 1347 0 0 100 0 0
1582077679 0 0 0 63267328 320376 516560 0 0 0 0 1303 1260 0 0 100 0 0
1582077680 0 0 0 63266680 320376 516536 0 0 0 0 1219 1182 0 0 100 0 0
1582077681 0 0 0 63266552 320376 516384 0 0 0 0 1154 1184 0 0 100 0 0
1582077682 0 0 0 63267332 320380 516592 0 0 0 0 1290 1268 0 0 100 0 0
1582077683 0 0 0 63267088 320380 516616 0 0 0 0 1263 1267 0 0 100 0 0
1582077684 1 0 0 63267760 320380 516432 0 0 0 0 1203 1229 0 0 100 0 0
1582077685 2 0 0 63267780 320880 516664 0 0 0 596 8422 10182 1 0 99 0 0
1582077686 1 0 0 63242596 337536 525640 0 0 0 3092 21140 26492 2 1 97 0 0
1582077687 2 0 0 63223728 340420 540408 0 0 0 3220 15798 19537 1 1 98 0 0
1582077688 1 0 0 63217156 344724 543180 0 0 4 4052 16007 20050 1 1 98 0 0
1582077689 1 0 0 63212448 353220 539404 0 0 0 3208 15905 19827 1 1 98 0 0
1582077690 1 0 0 63209668 362744 532552 0 0 0 3192 15756 19400 2 1 97 0 0
1582077691 1 0 0 63206216 369272 529656 0 0 0 3264 16941 21168 1 1 98 0 0
1582077692 1 0 0 63202576 378560 523404 0 0 0 3192 15757 19552 2 1 97 0 0
1582077693 1 0 0 63199248 382564 522496 0 0 0 3240 16339 20365 2 1 98 0 0
1582077694 1 0 0 63193204 390224 520640 0 0 0 3220 16255 20095 1 1 98 0 0
