1582078295 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078295 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078295 6 0 0 61882928 1245260 806624 0 0 19 125 109 99 2 0 98 0 0
1582078296 1 0 0 61881948 1245272 808760 0 0 0 0 470 441 0 0 100 0 0
1582078297 1 0 0 61880212 1245280 808888 0 0 0 0 645 585 0 0 100 0 0
1582078298 1 0 0 61880368 1245280 808900 0 0 0 0 588 571 0 0 100 0 0
1582078299 0 0 0 61880224 1245280 808840 0 0 0 0 647 534 0 0 100 0 0
1582078300 0 0 0 61880100 1245284 808808 0 0 0 0 592 571 0 0 100 0 0
1582078301 0 0 0 61880464 1245284 808840 0 0 0 0 611 535 0 0 100 0 0
1582078302 0 0 0 61880888 1245288 808924 0 0 0 0 643 518 0 0 100 0 0
1582078303 1 0 0 61862468 1245288 827448 0 0 0 0 882 802 1 0 99 0 0
1582078304 23 0 0 61030080 1245288 1639800 0 0 0 12 4579 9256 56 5 39 0 0
1582078305 2 0 0 60448412 1245304 2213508 0 0 0 0 6057 9809 89 4 8 0 0
1582078306 3 0 0 60403300 1245304 2255056 0 0 0 0 6307 4180 19 1 80 0 0
1582078307 3 0 0 60397948 1245304 2257504 0 0 0 0 5557 3136 16 1 83 0 0
1582078308 6 0 0 60394716 1245308 2260788 0 0 0 0 5377 2963 14 0 86 0 0
1582078309 2 0 0 60391892 1245308 2263600 0 0 0 0 4802 2829 13 0 87 0 0
1582078310 3 0 0 60381260 1245308 2273476 0 0 0 0 4824 2854 12 0 88 0 0
1582078311 3 0 0 60370616 1245308 2284264 0 0 0 0 5252 2763 13 1 86 0 0
1582078312 4 0 0 60357800 1245312 2296892 0 0 0 0 5872 3586 14 1 86 0 0
1582078313 3 0 0 60383796 1245312 2271036 0 0 0 0 4727 2773 10 0 89 0 0
1582078314 5 0 0 60367988 1245312 2287452 0 0 0 0 6171 3560 15 0 85 0 0
1582078315 2 0 0 60352408 1245316 2302376 0 0 0 0 4831 2700 12 1 88 0 0
1582078316 3 0 0 60341988 1245316 2312028 0 0 0 0 5508 3004 11 0 88 0 0
1582078317 1 0 0 60327836 1245316 2325924 0 0 0 0 5425 2857 14 0 86 0 0
1582078318 3 0 0 60318020 1245320 2334720 0 0 0 0 5470 3407 14 0 86 0 0
1582078319 2 0 0 60317936 1245320 2335768 0 0 0 0 5573 2989 13 0 87 0 0
1582078320 3 0 0 60317420 1245320 2336112 0 0 0 0 4475 2389 10 0 89 0 0
1582078321 1 0 0 60317324 1245324 2336944 0 0 0 0 5972 3275 15 0 85 0 0
1582078322 2 0 0 60315580 1245324 2337272 0 0 0 0 4360 2325 11 0 89 0 0
1582078323 2 0 0 60313844 1245324 2339608 0 0 0 0 5120 2990 12 0 88 0 0
1582078324 15 0 0 60312844 1245328 2340788 0 0 0 0 5780 3090 13 0 86 0 0
1582078325 1 0 0 60316132 1245328 2337224 0 0 0 36 5255 3061 10 0 89 0 0
1582078326 1 0 0 61745256 1245388 939440 0 0 0 0 2695 1967 4 1 95 0 0
1582078327 1 0 0 61882244 1245392 807044 0 0 0 0 867 688 0 0 100 0 0
1582078328 1 0 0 61882312 1245392 807300 0 0 0 0 626 611 0 0 100 0 0
1582078329 1 0 0 61882792 1245392 807172 0 0 0 0 632 593 0 0 100 0 0
1582078330 1 0 0 61882760 1245396 807240 0 0 0 64 696 596 0 0 100 0 0
1582078331 1 0 0 61882836 1245396 807076 0 0 0 0 676 579 0 0 100 0 0
1582078332 1 0 0 61882944 1245396 807300 0 0 0 0 725 628 0 0 100 0 0
1582078333 1 0 0 61882936 1245400 807240 0 0 0 0 641 582 0 0 100 0 0
1582078334 1 0 0 61883632 1245400 807052 0 0 0 0 681 608 0 0 100 0 0
1582078335 1 0 0 61883792 1245400 807256 0 0 0 12 655 593 0 0 100 0 0
1582078336 1 0 0 61882512 1245404 807340 0 0 0 0 810 740 0 0 100 0 0
1582078337 1 0 0 61882936 1245404 807260 0 0 0 0 699 599 0 0 100 0 0
1582078338 1 0 0 61883436 1245404 807448 0 0 0 0 606 600 0 0 100 0 0
1582078339 1 0 0 61882856 1245408 807084 0 0 0 0 715 666 0 0 100 0 0
1582078340 1 0 0 61883180 1245408 807412 0 0 0 0 637 607 0 0 100 0 0
1582078341 1 0 0 61883324 1245412 807072 0 0 0 0 654 568 0 0 100 0 0
1582078342 1 0 0 61883696 1245416 807244 0 0 0 0 669 581 0 0 100 0 0
1582078343 1 0 0 61883408 1245416 807404 0 0 0 0 627 571 0 0 100 0 0
1582078344 1 0 0 61882776 1245416 807120 0 0 0 0 713 619 0 0 100 0 0
