1582078088 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078088 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078088 8 0 0 62816644 757580 516620 0 0 27 32 198 219 0 0 99 0 0
1582078089 1 0 0 62816332 757580 516980 0 0 0 4 980 981 0 0 100 0 0
1582078090 1 0 0 62813300 757600 518980 0 0 0 0 1249 1213 0 0 100 0 0
1582078091 1 0 0 62814292 757600 518764 0 0 0 0 1199 1223 0 0 100 0 0
1582078092 0 0 0 62814376 757600 518872 0 0 0 0 1230 1256 0 0 100 0 0
1582078093 0 0 0 62814004 757604 518780 0 0 0 0 1207 1136 0 0 100 0 0
1582078094 0 0 0 62814088 757604 518728 0 0 0 0 1210 1268 0 0 100 0 0
1582078095 0 0 0 62814432 757604 518876 0 0 0 0 1289 1244 0 0 100 0 0
1582078096 0 0 0 62814568 757608 518928 0 0 0 0 1688 1901 0 0 100 0 0
1582078097 2 0 0 62814344 757608 518416 0 0 0 0 1355 1312 0 0 100 0 0
1582078098 2 0 0 62814364 757612 518860 0 0 0 0 1245 1173 0 0 100 0 0
1582078099 3 0 0 62814156 759056 518900 0 0 0 1548 14671 17484 1 1 98 0 0
1582078100 1 0 0 62806300 769484 516912 0 0 8 8744 39670 42706 4 2 94 0 0
1582078101 1 0 0 62796796 781152 514992 0 0 0 9716 30926 28012 5 2 93 0 0
1582078102 1 0 0 62778612 782816 530972 0 0 0 9776 32339 31628 4 2 94 0 0
1582078103 9 0 0 62774200 790608 526276 0 0 0 2548 27317 26501 4 2 94 0 0
1582078104 1 0 0 62760996 804356 526324 0 0 0 11848 28225 26396 4 2 94 0 0
1582078105 1 0 0 62750392 816588 524640 0 0 0 10260 29207 28292 5 2 93 0 0
1582078106 2 0 0 62739388 829900 522180 0 0 0 10944 28300 29496 3 2 95 1 0
1582078107 1 0 0 62728896 847192 514868 0 0 0 10384 35030 32471 5 2 93 0 0
1582078108 2 1 0 62719216 856292 515176 0 0 0 9060 34345 31488 5 2 93 0 0
1582078109 1 0 0 62776280 800440 515008 0 0 0 10512 34096 32652 5 2 93 0 0
1582078110 1 0 0 62766240 812792 513000 0 0 0 10432 34678 33708 5 2 93 0 0
1582078111 1 0 0 62755304 824724 511192 0 0 0 10320 30789 28086 4 2 94 0 0
1582078112 3 0 0 62748284 834152 508292 0 0 0 6452 29221 26822 4 2 94 0 0
1582078113 1 0 0 62742208 841248 507052 0 0 0 7916 25298 22252 5 1 94 0 0
1582078114 1 0 0 62732128 851620 507136 0 0 0 10496 26667 26001 4 2 95 0 0
1582078115 1 0 0 62721804 861980 507132 0 0 0 10488 30890 29888 5 2 93 0 0
1582078116 0 0 0 62710560 872260 507492 0 0 0 10400 30264 30474 4 2 94 0 0
1582078117 1 0 0 62700168 882544 507216 0 0 0 11728 35729 34438 5 2 93 0 0
1582078118 2 0 0 62692120 890296 507724 0 0 0 7804 31289 28046 5 1 94 0 0
1582078119 1 0 0 62682360 900392 507332 0 0 0 10268 27101 24968 4 2 94 0 0
1582078120 1 0 0 62679780 901236 507568 0 0 0 1236 2742 2965 0 0 100 0 0
1582078121 1 0 0 62679148 901500 507876 0 0 0 0 1249 1262 0 0 100 0 0
1582078122 1 0 0 62678336 893748 515256 0 0 0 0 1320 1299 0 0 100 0 0
1582078123 1 0 0 62679100 893752 515604 0 0 0 64 1260 1242 0 0 100 0 0
1582078124 1 0 0 62678744 893752 515384 0 0 0 0 3066 4551 0 0 100 0 0
1582078125 1 0 0 62678276 893752 515304 0 0 0 0 1979 2549 0 0 100 0 0
1582078126 1 0 0 62679040 893756 515424 0 0 0 0 1259 1265 0 0 100 0 0
1582078127 2 0 0 62678776 893756 515388 0 0 0 0 1283 1284 0 0 100 0 0
1582078128 1 0 0 62677840 893756 515644 0 0 0 0 1290 1195 0 0 100 0 0
1582078129 2 0 0 62677988 893760 515452 0 0 0 0 3765 3530 0 0 100 0 0
1582078130 1 0 0 62678660 893760 515152 0 0 0 0 2130 2037 0 0 100 0 0
1582078131 1 0 0 62678464 893760 515536 0 0 0 0 1208 1258 0 0 100 0 0
1582078132 1 0 0 62678452 889672 519596 0 0 0 0 1188 1179 0 0 100 0 0
1582078133 1 0 0 62678064 889672 519636 0 0 0 88 1289 1218 0 0 100 0 0
1582078134 1 0 0 62678744 889672 519424 0 0 0 0 1299 1266 0 0 100 0 0
1582078135 1 0 0 62678512 889676 519448 0 0 0 0 1245 1202 0 0 100 0 0
1582078136 1 0 0 62678796 889676 519852 0 0 0 0 1773 2015 0 0 100 0 0
1582078137 1 0 0 62678780 889676 519360 0 0 0 0 1306 1198 0 0 100 0 0
1582078138 1 0 0 62677700 889680 519588 0 0 0 0 1250 1220 0 0 100 0 0
1582078139 1 0 0 62678052 889680 519696 0 0 0 0 1317 1252 0 0 100 0 0
1582078140 1 0 0 62678432 889680 519568 0 0 0 0 1535 1588 0 0 100 0 0
1582078141 1 0 0 62679616 889684 519392 0 0 0 0 1280 1250 0 0 100 0 0
1582078142 1 0 0 62678488 889684 519712 0 0 0 0 1298 1276 0 0 100 0 0
1582078143 2 0 0 62678444 887636 521436 0 0 0 0 1274 1289 0 0 100 0 0
1582078144 1 0 0 62678908 888236 521172 0 0 0 0 1238 1272 0 0 100 0 0
1582078145 1 0 0 62678264 888236 521068 0 0 0 0 1367 1328 0 0 100 0 0
1582078146 1 0 0 62677944 888240 520924 0 0 0 0 1305 1210 0 0 100 0 0
1582078147 1 0 0 62677804 888244 521224 0 0 0 0 1257 1205 0 0 100 0 0
1582078148 1 0 0 62678344 888248 520984 0 0 0 0 1265 1244 0 0 100 0 0
1582078149 1 0 0 62678132 888252 521032 0 0 0 0 1258 1230 0 0 100 0 0
1582078150 1 0 0 62678928 888256 521164 0 0 0 32 1264 1204 0 0 100 0 0
1582078151 1 0 0 62677892 888256 520832 0 0 0 0 1287 1286 0 0 100 0 0
1582078152 1 0 0 62678124 888256 521152 0 0 0 0 1244 1217 0 0 100 0 0
1582078153 1 0 0 62678596 888260 520904 0 0 0 0 1235 1186 0 0 100 0 0
1582078154 1 0 0 62678632 888260 521508 0 0 0 68 1326 1251 0 0 100 0 0
1582078155 1 0 0 62678552 888260 520820 0 0 0 0 1211 1200 0 0 100 0 0
1582078156 1 0 0 62677988 888264 521356 0 0 0 0 1787 1976 0 0 100 0 0
1582078157 2 0 0 62678032 888264 520932 0 0 0 0 1289 1243 0 0 100 0 0
1582078158 1 0 0 62677936 888264 521400 0 0 0 0 1186 1147 0 0 100 0 0
1582078159 2 0 0 62677812 888268 521080 0 0 0 8 1323 1316 0 0 99 0 0
1582078160 2 0 0 62678252 888268 521128 0 0 0 0 1319 1225 0 0 100 0 0
1582078161 1 0 0 62678852 888268 521216 0 0 0 0 1319 1197 0 0 100 0 0
1582078162 1 0 0 62678452 888272 521088 0 0 0 0 1283 1255 0 0 100 0 0
1582078163 1 0 0 62678264 888272 521040 0 0 0 0 1278 1221 0 0 100 0 0
1582078164 1 0 0 62677888 888272 521176 0 0 0 0 1307 1313 0 0 100 0 0
1582078165 1 0 0 62678288 888276 520996 0 0 0 0 1268 1204 0 0 100 0 0
1582078166 1 0 0 62677384 888276 521444 0 0 0 0 1280 1292 0 0 100 0 0
1582078167 1 0 0 62677332 888276 520944 0 0 0 0 1349 1295 0 0 100 0 0
1582078168 1 0 0 62677844 888280 521692 0 0 0 0 1185 1128 0 0 100 0 0
1582078169 1 0 0 62677680 888280 521156 0 0 0 0 1258 1261 0 0 100 0 0
1582078170 2 0 0 62677780 888280 521216 0 0 0 0 1344 1344 0 0 100 0 0
1582078171 1 0 0 62677320 888284 521020 0 0 0 0 1305 1235 0 0 100 0 0
1582078172 1 0 0 62677304 888284 521188 0 0 0 0 1294 1200 0 0 100 0 0
