1582077778 ens5 docker0 docker_gwbridge veth1f454fc veth830a31c
1582077778 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582077778 17.44 17.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077779 17.74 17.23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077780 28.61 28.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077781 27.29 27.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077782 17.43 17.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077783 16.53 16.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077784 18.07 18.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077785 19.05 18.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077786 16.87 16.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077787 27.37 27.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077788 1022.13 2101.87 0.00 0.00 378.45 965.07 0.00 0.00 404.24 965.07
1582077789 2817.86 10375.48 0.00 0.00 528.92 2655.00 0.00 0.00 591.46 2655.00
1582077790 2879.79 10453.74 0.00 0.00 353.06 2733.02 0.00 0.00 413.17 2733.02
1582077791 2907.34 10531.17 0.00 0.00 346.87 2757.34 0.00 0.00 407.29 2757.34
1582077792 2874.98 10628.06 0.00 0.00 341.55 2728.23 0.00 0.00 401.32 2728.23
1582077793 2876.76 10576.56 0.00 0.00 340.52 2727.94 0.00 0.00 400.09 2727.94
1582077794 2911.43 10518.08 0.00 0.00 342.70 2763.39 0.00 0.00 402.91 2763.39
1582077795 2892.86 10507.50 0.00 0.00 339.28 2736.49 0.00 0.00 399.15 2736.49
1582077796 2874.25 10445.86 0.00 0.00 337.43 2726.11 0.00 0.00 396.89 2726.11
1582077797 2893.98 10562.07 0.00 0.00 335.65 2742.19 0.00 0.00 395.30 2742.19
1582077798 2878.72 10567.47 0.00 0.00 335.66 2713.79 0.00 0.00 395.36 2713.79
1582077799 2869.84 10528.73 0.00 0.00 335.83 2722.62 0.00 0.00 395.45 2722.62
1582077800 2883.68 10567.15 0.00 0.00 335.89 2731.83 0.00 0.00 395.68 2731.83
1582077801 2840.08 10508.27 0.00 0.00 333.71 2691.08 0.00 0.00 392.70 2691.08
1582077802 2890.25 10453.56 0.00 0.00 334.17 2733.51 0.00 0.00 393.81 2733.51
1582077803 2853.30 10647.42 0.00 0.00 332.16 2694.29 0.00 0.00 391.32 2694.29
1582077804 2885.90 10537.49 0.00 0.00 335.27 2732.15 0.00 0.00 395.26 2732.15
1582077805 2873.46 10516.48 0.00 0.00 334.35 2713.70 0.00 0.00 393.75 2713.70
1582077806 2876.04 9606.35 0.00 0.00 332.30 2723.89 0.00 0.00 392.19 2723.89
1582077807 2844.78 10130.54 0.00 0.00 333.88 2703.93 0.00 0.00 393.12 2703.93
1582077808 2063.00 8442.92 0.00 0.00 236.14 1934.43 0.00 0.00 278.99 1934.43
1582077809 73.33 818.99 0.00 0.00 5.21 40.74 0.00 0.00 6.15 40.74
1582077810 17.42 17.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
