1582077779 ens5 docker0 docker_gwbridge veth35deac1 veth6a2382d
1582077779 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582077779 4.98 4.77 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077780 4.74 4.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077781 4.72 4.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077782 4.50 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077783 4.42 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077784 4.40 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077785 4.38 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077786 4.96 5.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077787 5.84 5.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077788 4.54 4.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077789 426.51 427.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077790 2472.17 2474.21 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077791 2538.41 2539.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077792 2556.56 2560.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077793 2579.39 2583.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077794 2565.23 2570.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077795 2557.41 2558.21 0.00 0.00 0.00 0.00 0.00 0.07 0.00 0.00
1582077796 2551.10 2554.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077797 2533.32 2536.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077798 2569.29 2570.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077799 2564.03 2571.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077800 2558.75 2557.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077801 2564.93 2567.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077802 2554.50 2556.88 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077803 2535.64 2541.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077804 2587.54 2592.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077805 2557.20 2561.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077806 2556.92 2560.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077807 2570.08 2574.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077808 2536.87 2539.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077809 1893.55 1896.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077810 52.03 53.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077811 4.26 4.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077812 4.93 4.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077813 4.48 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077814 4.43 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077815 4.48 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077816 5.01 5.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077817 4.48 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077818 4.40 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077819 4.48 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077820 4.50 4.42 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077821 5.83 5.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077822 5.19 5.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077823 4.53 4.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077824 4.36 4.43 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077825 4.98 4.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077826 5.10 5.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077827 4.38 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077828 4.24 4.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077829 4.52 4.43 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077830 4.51 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077831 4.86 5.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077832 4.53 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077833 4.42 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077834 4.50 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077835 4.38 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077836 4.97 5.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077837 14.29 14.32 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077838 14.24 14.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077839 4.39 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077840 4.83 4.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077841 4.79 4.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077842 4.92 4.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077843 4.38 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077844 4.37 4.32 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077845 4.42 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077846 4.77 4.77 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077847 4.42 4.37 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077848 4.63 4.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077849 4.38 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077850 4.64 4.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077851 6.27 6.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077852 4.37 4.29 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077853 4.45 4.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077854 4.41 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077855 5.93 5.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077856 4.84 4.89 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077857 5.00 4.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077858 4.65 4.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077859 4.48 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077860 4.40 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077861 4.69 4.81 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077862 4.40 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077863 4.55 4.54 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
