1582078490 ens5 docker0
1582078490 KB/s in KB/s out KB/s in KB/s out
1582078490 0.26 0.28 0.00 0.00
1582078491 0.10 0.10 0.00 0.00
1582078492 0.10 0.10 0.00 0.00
1582078493 0.14 0.14 0.00 0.00
1582078494 0.18 0.18 0.00 0.00
1582078495 0.18 0.18 0.00 0.00
1582078496 0.29 0.41 0.00 0.00
1582078497 0.70 0.37 0.00 0.00
1582078498 0.10 0.10 0.00 0.00
1582078499 1232.79 168.64 0.00 0.00
1582078500 752.10 732.57 0.00 0.00
1582078501 1828.46 879.47 0.00 0.00
1582078502 2624.64 870.08 0.00 0.00
1582078503 1460.36 800.41 0.00 0.00
1582078504 2183.27 850.80 0.00 0.00
1582078505 2181.24 836.64 0.00 0.00
1582078506 2084.16 820.46 0.00 0.00
1582078507 2518.53 911.04 0.00 0.00
1582078508 2379.69 731.05 0.00 0.00
1582078509 1560.84 835.91 0.00 0.00
1582078510 2560.09 928.89 0.00 0.00
1582078511 2131.20 833.40 0.00 0.00
1582078512 2695.13 777.78 0.00 0.00
1582078513 1572.06 848.23 0.00 0.00
1582078514 2581.47 875.33 0.00 0.00
1582078515 2261.56 909.88 0.00 0.00
1582078516 1534.83 738.33 0.00 0.00
1582078517 2752.39 981.73 0.00 0.00
1582078518 2562.32 826.90 0.00 0.00
1582078519 2369.32 895.79 0.00 0.00
1582078520 1996.87 133.35 0.00 0.00
1582078521 2136.41 11.68 0.00 0.00
1582078522 2165.58 12.49 0.00 0.00
1582078523 2058.28 13.04 0.00 0.00
1582078524 0.10 0.10 0.00 0.00
1582078525 0.10 0.10 0.00 0.00
1582078526 0.18 0.18 0.00 0.00
1582078527 0.10 0.10 0.00 0.00
1582078528 0.10 0.10 0.00 0.00
1582078529 6.89 7.39 0.00 0.00
1582078530 2.04 2.23 0.00 0.00
1582078531 0.10 0.10 0.00 0.00
1582078532 0.10 0.10 0.00 0.00
1582078533 0.10 0.10 0.00 0.00
1582078534 0.10 0.10 0.00 0.00
1582078535 0.00 0.00 0.00 0.00
1582078536 0.10 0.10 0.00 0.00
1582078537 0.10 0.10 0.00 0.00
1582078538 0.10 0.10 0.00 0.00
1582078539 0.10 0.10 0.00 0.00
1582078540 0.69 0.83 0.00 0.00
1582078541 0.10 0.10 0.00 0.00
1582078542 0.10 0.10 0.00 0.00
1582078543 0.18 0.18 0.00 0.00
1582078544 0.10 0.10 0.00 0.00
1582078545 0.10 0.10 0.00 0.00
1582078546 0.10 0.10 0.00 0.00
1582078547 0.10 0.10 0.00 0.00
1582078548 0.10 0.10 0.00 0.00
1582078549 0.14 0.14 0.00 0.00
1582078550 0.10 0.10 0.00 0.00
1582078551 0.10 0.10 0.00 0.00
1582078552 0.10 0.10 0.00 0.00
1582078553 0.10 0.10 0.00 0.00
1582078554 0.10 0.10 0.00 0.00
1582078555 0.10 0.10 0.00 0.00
1582078556 0.14 0.14 0.00 0.00
1582078557 0.10 0.10 0.00 0.00
1582078558 0.10 0.10 0.00 0.00
