1582077570 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077570 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077570 6 1 0 62749208 673420 626104 0 0 63 61 139 248 0 0 99 0 0
1582077571 2 0 0 62747716 673844 626776 0 0 260 0 1505 2352 0 0 100 0 0
1582077572 2 0 0 62745872 674012 627632 0 0 0 0 1517 2331 0 0 100 0 0
1582077573 2 0 0 62745104 674012 627804 0 0 0 0 2067 3115 0 0 99 0 0
1582077574 1 0 0 62745260 674016 627516 0 0 0 0 1650 2483 0 0 100 0 0
1582077575 1 0 0 62745120 674016 627692 0 0 0 28 1767 2573 0 0 100 0 0
1582077576 1 0 0 62745140 674016 627452 0 0 0 0 1650 2549 0 0 100 0 0
1582077577 2 0 0 62745344 674028 628160 0 0 0 204 1654 2475 0 0 100 0 0
1582077578 1 0 0 62745748 674028 627508 0 0 0 0 2046 3000 0 0 100 0 0
1582077579 1 0 0 62741924 674028 631200 0 0 0 0 2220 3118 0 0 100 0 0
1582077580 1 0 0 62745424 674028 627496 0 0 0 0 1791 2738 0 0 100 0 0
1582077581 2 0 0 62745072 674032 627740 0 0 0 0 1597 2386 0 0 100 0 0
1582077582 1 0 0 62741844 674032 631804 0 0 0 364 13189 18890 3 1 96 0 0
1582077583 1 0 0 62735488 674560 636948 0 0 0 1352 14750 26112 6 1 93 0 0
1582077584 1 0 0 62732184 674248 639876 0 0 0 1504 14389 28561 6 1 92 0 0
1582077585 2 0 0 62729596 674448 642348 0 0 0 1668 15555 29416 6 1 93 0 0
1582077586 1 0 0 62728056 674824 644112 0 0 0 1264 15166 28798 6 1 93 0 0
1582077587 1 0 0 62725600 674616 647084 0 0 0 1528 16672 31612 6 1 93 0 0
1582077588 1 0 0 62724444 674788 647560 0 0 0 1644 15531 29437 6 1 92 0 0
1582077589 3 0 0 62721360 674832 651300 0 0 0 1592 15736 29723 7 1 92 0 0
1582077590 1 0 0 62721476 674980 651376 0 0 0 1644 17663 32990 6 1 92 0 0
1582077591 1 0 0 62717888 675208 654652 0 0 0 1716 16568 32210 6 1 93 0 0
1582077592 1 0 0 62716252 675132 656420 0 0 0 1132 16580 32332 6 1 93 0 0
1582077593 1 0 0 62714800 675272 657452 0 0 0 1568 17036 33102 7 1 92 0 0
1582077594 4 0 0 62711676 675012 659544 0 0 0 1708 17682 33397 6 1 93 0 0
1582077595 1 0 0 62709028 675540 662032 0 0 0 1796 17764 34856 7 1 92 0 0
1582077596 1 0 0 62707260 675736 663808 0 0 0 1752 17807 34241 6 1 92 0 0
1582077597 1 0 0 62707948 675772 664388 0 0 0 1648 16917 33260 7 1 92 0 0
1582077598 1 0 0 62704324 676048 666248 0 0 0 1772 19312 36794 7 1 92 0 0
1582077599 9 0 0 62699748 675528 671164 0 0 0 1236 17370 34432 5 1 93 0 0
1582077600 1 0 0 62700544 676224 670316 0 0 0 1668 20086 38073 7 1 92 0 0
1582077601 2 0 0 62698224 674488 674740 0 0 8 1740 18563 36003 6 2 92 0 0
1582077602 1 0 0 62697112 674576 673904 0 0 0 1740 16044 30862 6 1 92 0 0
1582077603 1 0 0 62697140 674244 674872 0 0 0 436 5171 9156 1 0 98 0 0
1582077604 1 0 0 62697440 674284 673328 0 0 0 272 1826 2720 0 0 99 0 0
1582077605 1 0 0 62698516 674300 672692 0 0 0 0 1688 2501 0 0 100 0 0
1582077606 1 0 0 62698168 674300 672396 0 0 0 64 1899 2685 0 0 100 0 0
1582077607 1 0 0 62698564 674300 672504 0 0 0 0 1811 2713 0 0 100 0 0
1582077608 2 0 0 62698932 674304 672464 0 0 0 0 1957 2889 0 0 100 0 0
1582077609 1 0 0 62697836 674304 672632 0 0 0 0 1745 2801 0 0 99 0 0
1582077610 1 0 0 62698456 674312 672512 0 0 0 100 1674 2473 0 0 100 0 0
1582077611 1 0 0 62698052 674316 672412 0 0 0 256 1747 2578 0 0 100 0 0
1582077612 1 0 0 62698756 674316 672512 0 0 0 0 2604 3778 0 0 100 0 0
1582077613 1 0 0 62698320 674316 672572 0 0 0 0 2652 3905 0 0 100 0 0
1582077614 1 0 0 62698952 674324 672608 0 0 0 0 1876 2910 0 0 99 0 0
1582077615 1 0 0 62699068 674324 672728 0 0 0 0 1984 3045 0 0 100 0 0
1582077616 1 0 0 62698176 674324 673040 0 0 0 1420 1583 2413 0 0 100 0 0
1582077617 1 0 0 62698160 674332 672384 0 0 0 0 1756 2742 0 0 100 0 0
1582077618 1 0 0 62696204 674460 674128 0 0 40 484 10485 25843 1 1 98 0 0
1582077619 1 0 0 62693884 674460 676632 0 0 0 0 2401 3700 1 0 99 0 0
1582077620 1 0 0 62697940 674464 672564 0 0 0 0 1887 2898 0 0 100 0 0
1582077621 2 0 0 62698488 674464 672272 0 0 0 0 1799 2818 0 0 100 0 0
1582077622 1 0 0 62698360 674464 672156 0 0 0 0 1853 2783 0 0 100 0 0
1582077623 2 0 0 62698428 674468 672356 0 0 0 0 2310 3506 0 0 100 0 0
1582077624 1 0 0 62697748 674468 672068 0 0 0 0 2056 3082 0 0 100 0 0
1582077625 1 0 0 62697928 674468 672688 0 0 0 0 1910 3001 0 0 99 0 0
1582077626 1 0 0 62698408 674468 672256 0 0 0 0 2092 3434 0 0 99 0 0
1582077627 1 0 0 62697988 674468 672028 0 0 0 96 2070 3209 0 0 100 0 0
1582077628 2 0 0 62697232 674468 672408 0 0 0 0 2035 3057 0 0 99 0 0
1582077629 2 0 0 62697796 674468 672300 0 0 0 0 1872 2874 0 0 100 0 0
1582077630 2 0 0 62698044 674472 672248 0 0 0 100 2017 3155 0 0 100 0 0
1582077631 1 0 0 62698584 674476 672436 0 0 0 104 1920 2932 0 0 100 0 0
1582077632 2 0 0 62698244 672436 674196 0 0 0 0 1624 2475 0 0 100 0 0
1582077633 1 0 0 62697924 672436 674256 0 0 0 0 2112 3182 0 0 100 0 0
1582077634 1 0 0 62698116 672436 674312 0 0 0 0 1751 2566 0 0 100 0 0
1582077635 2 0 0 62698000 672440 674364 0 0 0 0 1880 2769 0 0 100 0 0
1582077636 1 0 0 62698568 672444 673952 0 0 0 0 1837 2737 0 0 100 0 0
1582077637 1 0 0 62698108 672432 674448 0 0 0 96 1708 2577 0 0 99 0 0
1582077638 1 0 0 62697464 672436 674124 0 0 0 0 1973 2935 0 0 100 0 0
1582077639 1 0 0 62694224 672436 678028 0 0 0 0 2158 3332 0 0 100 0 0
1582077640 2 0 0 62697352 672436 674068 0 0 0 0 1727 2700 0 0 100 0 0
