1582077572 ens5 docker0 docker_gwbridge vethd0eab82 veth4a4cb05 veth5d182a4 vethc425a42
1582077572 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582077572 11.61 10.85 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077573 3.93 4.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077574 15.09 20.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077575 11.42 7.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077576 11.13 11.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077577 12.84 12.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077578 5.79 7.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077579 23.05 18.19 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077580 10.19 9.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077581 1.53 1.53 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077582 226.47 42.47 0.00 0.00 36.23 28.55 0.00 0.04 0.00 0.04 37.53 28.55 0.00 0.04
1582077583 983.03 412.89 0.00 0.00 368.28 149.36 0.00 0.00 0.00 0.00 374.80 149.36 0.00 0.00
1582077584 958.16 618.35 0.00 0.00 568.76 101.23 0.00 0.00 0.00 0.00 573.50 101.23 0.00 0.00
1582077585 531.31 555.97 0.00 0.00 533.01 90.70 0.00 0.00 0.00 0.00 536.73 90.70 0.00 0.00
1582077586 1393.00 579.75 0.00 0.00 531.41 89.85 0.00 0.00 0.00 0.00 535.29 89.85 0.00 0.00
1582077587 491.51 566.90 0.00 0.00 530.44 87.53 0.00 0.00 0.00 0.00 534.46 87.53 0.00 0.00
