1582077777 ALL 37.69 19.52 696.90 817.84 0.00 57.40 0.00 74.63 0.46 1.37 0.03 18.49 41.90 0.10 0.12
1582077778 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077779 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077780 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077781 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077782 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077783 ALL 0.00 3.00 0.00 28.00 0.00 3.00 0.00 50.00 0.00 0.00 0.00 0.00 9.33 0.00 0.00
1582077784 ALL 0.00 3.00 0.00 84.00 0.00 18.00 0.00 85.71 0.00 0.00 0.00 0.00 28.00 0.00 0.00
1582077785 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077786 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077787 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582077788 ALL 0.00 6.00 0.00 48.00 0.00 8.00 0.00 57.14 0.00 0.67 0.00 0.00 8.00 0.00 0.00
1582077789 ALL 0.00 65.00 0.00 2052.00 0.00 66.00 0.00 50.38 0.00 0.31 0.00 0.00 31.57 0.06 0.08
1582077790 ALL 0.00 75.00 0.00 3664.00 0.00 123.00 0.00 62.12 0.00 1.17 0.06 0.00 48.85 0.16 0.24
1582077791 ALL 0.00 72.00 0.00 4372.00 0.00 146.00 0.00 66.97 0.00 1.33 0.04 0.00 60.72 0.28 0.40
1582077792 ALL 0.00 75.00 0.00 4468.00 0.00 150.00 0.00 66.67 0.00 1.28 0.04 0.00 59.57 0.16 0.24
1582077793 ALL 0.00 40.00 0.00 2840.00 0.00 78.00 0.00 66.10 0.00 1.10 0.03 0.00 71.00 0.20 0.16
1582077794 ALL 0.00 62.00 0.00 4284.00 0.00 122.00 0.00 66.30 0.00 1.48 0.04 0.00 69.10 0.45 0.56
1582077795 ALL 0.00 63.00 0.00 3876.00 0.00 126.00 0.00 66.67 0.00 1.14 0.02 0.00 61.52 0.19 0.24
1582077796 ALL 0.00 53.00 0.00 3436.00 0.00 94.00 0.00 63.95 0.00 1.28 0.04 0.00 64.83 0.23 0.24
1582077797 ALL 0.00 81.00 0.00 4552.00 0.00 160.00 0.00 66.39 0.00 1.28 0.06 0.00 56.20 0.25 0.40
1582077798 ALL 0.00 41.00 0.00 2860.00 0.00 75.00 0.00 64.66 0.00 1.27 0.03 0.00 69.76 0.20 0.16
1582077799 ALL 0.00 75.00 0.00 4608.00 0.00 160.00 0.00 68.09 0.00 1.44 0.06 0.00 61.44 0.27 0.40
1582077800 ALL 0.00 69.00 0.00 4416.00 0.00 127.00 0.00 64.80 0.00 1.10 0.04 0.00 64.00 0.23 0.32
1582077801 ALL 0.00 42.00 0.00 2820.00 0.00 68.00 0.00 61.82 0.00 0.95 0.01 0.00 67.14 0.19 0.16
1582077802 ALL 0.00 73.00 0.00 4552.00 0.00 150.00 0.00 67.26 0.00 0.88 0.03 0.00 62.36 0.16 0.24
1582077803 ALL 0.00 74.00 0.00 4580.00 0.00 147.00 0.00 66.52 0.00 0.81 0.03 0.00 61.89 0.11 0.16
1582077804 ALL 0.00 38.00 0.00 2808.00 0.00 72.00 0.00 65.45 0.00 1.37 0.03 0.00 73.89 0.21 0.16
1582077805 ALL 0.00 71.00 0.00 4524.00 0.00 137.00 0.00 65.87 0.00 1.01 0.02 0.00 63.72 0.11 0.16
1582077806 ALL 0.00 81.00 0.00 4616.00 0.00 128.00 0.00 61.24 0.00 1.23 0.04 0.00 56.99 0.15 0.24
1582077807 ALL 0.00 39.00 0.00 2844.00 0.00 78.00 0.00 66.67 0.00 1.13 0.02 0.00 72.92 0.21 0.16
1582077808 ALL 0.00 76.00 0.00 4612.00 0.00 153.00 0.00 66.81 0.00 1.26 0.04 0.00 60.68 0.26 0.40
1582077809 ALL 0.00 63.00 0.00 2580.00 0.00 121.00 0.00 65.76 0.00 1.02 0.03 0.00 40.95 0.25 0.32
