1582077985 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077985 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077985 6 0 0 63768352 625924 392992 0 0 29 25 51 59 0 0 100 0 0
1582077986 1 0 0 63767068 625928 394424 0 0 4 4 664 692 0 0 100 0 0
1582077987 1 0 0 63761952 625968 397980 0 0 392 0 1580 1768 0 0 100 0 0
1582077988 0 0 0 63762164 625968 397588 0 0 0 0 804 922 0 0 100 0 0
1582077989 0 0 0 63761936 625968 397732 0 0 0 0 867 972 0 0 100 0 0
1582077990 0 0 0 63762052 625972 397620 0 0 0 0 783 798 0 0 100 0 0
1582077991 0 0 0 63762524 625972 397676 0 0 0 0 783 779 0 0 100 0 0
1582077992 0 0 0 63762228 625976 397656 0 0 0 0 850 875 0 0 100 0 0
1582077993 0 0 0 63762272 625976 397712 0 0 0 0 865 911 0 0 100 0 0
1582077994 0 0 0 63762544 625976 397704 0 0 0 0 806 824 0 0 100 0 0
1582077995 0 0 0 63762560 625976 397664 0 0 0 0 735 761 0 0 100 0 0
1582077996 1 0 0 63761908 626960 397668 0 0 0 1388 1135 1211 0 0 100 0 0
1582077997 1 0 0 63753900 634452 397744 0 0 0 7448 4110 5081 1 0 99 0 0
1582077998 2 0 0 63745668 642268 397696 0 0 0 7944 3374 2909 1 0 99 0 0
1582077999 1 0 0 63736940 637720 410364 0 0 0 7864 3580 3446 0 0 99 0 0
1582078000 1 0 0 63724772 648332 412216 0 0 0 9912 3270 3101 0 0 99 0 0
1582078001 1 0 0 63716420 662632 406044 0 0 0 7856 3168 2858 0 0 99 0 0
1582078002 1 0 0 63708056 671400 405176 0 0 0 7944 3425 3112 0 0 99 0 0
1582078003 1 0 0 63700576 680140 404168 0 0 0 7936 3224 2894 0 0 99 0 0
1582078004 1 0 0 63691884 687640 404620 0 0 0 8112 3113 2744 0 0 99 0 0
1582078005 1 0 0 63684008 695432 404492 0 0 0 9960 3164 2791 1 0 99 0 0
1582078006 1 0 0 63672044 706300 404976 0 0 0 7884 3230 2892 0 0 99 0 0
1582078007 1 0 0 63664668 716396 402612 0 0 0 7924 3256 2886 0 0 99 0 0
1582078008 1 0 0 63657184 723932 402344 0 0 0 7920 3012 2662 0 0 99 0 0
1582078009 1 0 0 63648740 731688 402596 0 0 0 7964 3269 2980 0 0 99 0 0
1582078010 1 0 0 63641544 739436 402916 0 0 0 7864 3155 2810 0 0 99 0 0
1582078011 1 0 0 63697892 683884 402616 0 0 0 9896 3106 2703 0 0 99 0 0
1582078012 2 0 0 63689908 691968 403008 0 0 0 7884 3083 2713 0 0 99 0 0
1582078013 1 0 0 63681744 699788 403096 0 0 0 7948 3013 2717 0 0 99 0 0
1582078014 1 0 0 63674308 707572 402808 0 0 0 7908 3176 2905 0 0 99 0 0
1582078015 1 0 0 63666148 715036 403008 0 0 0 7928 3086 2740 0 0 99 0 0
1582078016 1 0 0 63659820 721264 403204 0 0 0 7576 2689 2529 0 0 99 0 0
1582078017 1 0 0 63658912 721584 403188 0 0 0 384 998 1143 0 0 100 0 0
1582078018 1 0 0 63659780 721584 403296 0 0 0 0 782 779 0 0 100 0 0
