1582077985 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077985 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077985 7 0 0 61884004 1244872 807316 0 0 24 157 117 109 2 0 98 0 0
1582077986 1 0 0 61882820 1244884 809496 0 0 0 0 387 380 0 0 100 0 0
1582077987 1 0 0 61881656 1244892 809540 0 0 0 0 636 595 0 0 100 0 0
1582077988 1 0 0 61881624 1244892 809464 0 0 0 0 660 588 0 0 100 0 0
1582077989 0 0 0 61882188 1244892 809500 0 0 0 0 639 533 0 0 100 0 0
1582077990 0 0 0 61881484 1244896 809588 0 0 0 0 660 552 0 0 100 0 0
1582077991 0 0 0 61880916 1244896 809560 0 0 0 0 685 602 0 0 100 0 0
1582077992 0 0 0 61881612 1244896 809596 0 0 0 0 643 569 0 0 100 0 0
1582077993 1 0 0 61865712 1244900 825760 0 0 0 0 750 715 1 0 99 0 0
1582077994 27 0 0 61050244 1244904 1622048 0 0 0 0 4558 9204 54 5 41 0 0
1582077995 4 0 0 60456080 1244916 2206748 0 0 0 0 5718 9788 89 4 7 0 0
1582077996 1 0 0 60403552 1244916 2255792 0 0 0 0 5287 3627 17 1 83 0 0
1582077997 2 0 0 60397328 1244916 2259968 0 0 0 0 4358 2625 12 0 87 0 0
1582077998 9 0 0 60396332 1244916 2261412 0 0 0 0 4071 2264 9 0 91 0 0
1582077999 5 0 0 60393296 1244920 2263756 0 0 0 0 3975 2417 9 0 91 0 0
1582078000 3 0 0 60391424 1244920 2265464 0 0 0 0 4016 2293 8 0 92 0 0
1582078001 7 0 0 60387052 1244920 2270172 0 0 0 0 4073 2392 9 0 91 0 0
1582078002 3 0 0 60386332 1244924 2270388 0 0 0 0 4151 2620 9 0 91 0 0
1582078003 1 0 0 60413832 1244924 2243536 0 0 0 0 4355 2620 7 0 92 0 0
1582078004 5 0 0 60408288 1244924 2248932 0 0 0 16 4044 2276 8 0 92 0 0
1582078005 1 0 0 60401020 1244928 2256520 0 0 0 0 4191 2567 8 0 92 0 0
1582078006 3 0 0 60393332 1244928 2264084 0 0 0 0 3961 2174 7 0 92 0 0
1582078007 1 0 0 60384292 1244928 2272420 0 0 0 0 4200 2595 8 0 92 0 0
1582078008 1 0 0 60376328 1244932 2280536 0 0 0 0 4044 2260 8 0 92 0 0
1582078009 2 0 0 60368872 1244932 2288600 0 0 0 0 4112 2298 7 0 92 0 0
1582078010 2 0 0 60358608 1244932 2298228 0 0 0 0 4098 2234 8 0 92 0 0
1582078011 1 0 0 60350072 1244936 2305960 0 0 0 0 4139 2563 7 0 93 0 0
