1582078489 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078489 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078489 6 0 0 63097440 1240096 431364 0 0 19 67 64 69 0 0 100 0 0
1582078490 1 0 0 63096264 1240100 433516 0 0 0 4 644 652 0 0 100 0 0
1582078491 0 0 0 63095256 1240116 433564 0 0 0 0 803 818 0 0 100 0 0
1582078492 0 0 0 63095008 1240116 433640 0 0 0 0 817 847 0 0 100 0 0
1582078493 0 0 0 63094812 1240116 433596 0 0 0 0 772 788 0 0 100 0 0
1582078494 0 0 0 63094708 1240120 433636 0 0 0 0 787 795 0 0 100 0 0
1582078495 0 0 0 63094808 1240120 433652 0 0 0 0 833 774 0 0 100 0 0
1582078496 0 0 0 63094900 1240120 433548 0 0 0 0 851 907 0 0 100 0 0
1582078497 0 0 0 63094728 1240124 433272 0 0 0 0 841 826 0 0 100 0 0
1582078498 0 0 0 63096888 1240124 431636 0 0 0 0 749 785 0 0 100 0 0
1582078499 2 0 0 63096776 1240124 431580 0 0 0 0 1415 1669 0 0 100 0 0
1582078500 1 0 0 63094932 1244508 429528 0 0 0 2432 1449 1455 0 0 100 0 0
1582078501 2 0 0 63085468 1253000 429596 0 0 4 12384 3258 3171 0 0 99 0 0
1582078502 1 0 0 63070512 1275468 421524 0 0 20 14552 5033 4701 0 1 99 0 0
1582078503 1 0 0 63054812 1290164 421720 0 0 0 14828 4634 4227 1 0 99 0 0
1582078504 2 0 0 63104844 1241716 421716 0 0 0 19424 4854 4319 1 0 99 0 0
1582078505 1 0 0 63093288 1254696 419684 0 0 0 11100 3387 3290 0 0 99 0 0
1582078506 1 0 0 63078772 1268100 419844 0 0 0 13504 4338 3708 0 0 99 0 0
1582078507 1 0 0 63066956 1279968 419884 0 0 0 15944 3909 3699 0 0 99 0 0
1582078508 1 0 0 63052868 1294060 420076 0 0 0 14172 4161 3931 0 0 99 0 0
1582078509 1 0 0 63038156 1311432 417400 0 0 0 14952 4187 4114 1 0 99 0 0
1582078510 1 0 0 63026372 1326480 413848 0 0 0 11524 3264 3107 1 0 99 0 0
1582078511 2 0 0 63010480 1343420 411744 0 0 0 18832 4217 4923 1 1 99 0 0
1582078512 1 0 0 62995984 1357432 411784 0 0 0 14228 3942 3859 0 1 99 0 0
