1582078295 ALL 19.36 8.05 343.49 779.65 0.00 4.22 0.00 34.42 0.56 2.11 0.02 17.74 96.89 0.13 0.07
1582078296 ALL 0.00 1.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.00 0.00 0.00
1582078297 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078298 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078299 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078300 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078301 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078302 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078303 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078304 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078305 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078306 ALL 0.00 18.00 0.00 2092.00 0.00 16.00 0.00 47.06 0.00 0.67 0.00 0.00 116.22 0.22 0.08
1582078307 ALL 0.00 75.00 0.00 13348.00 0.00 16.00 0.00 17.58 0.00 3.25 0.24 0.00 177.97 0.43 0.64
1582078308 ALL 0.00 41.00 0.00 6688.00 0.00 16.00 0.00 28.07 0.00 4.00 0.10 0.00 163.12 0.39 0.32
1582078309 ALL 0.00 103.00 0.00 19012.00 0.00 37.00 0.00 26.43 0.00 4.35 0.38 0.00 184.58 0.43 0.88
1582078310 ALL 0.00 78.00 0.00 14932.00 0.00 13.00 0.00 14.29 0.00 3.44 0.23 0.00 191.44 0.41 0.64
1582078311 ALL 0.00 46.00 0.00 7456.00 0.00 16.00 0.00 25.81 0.00 3.91 0.15 0.00 162.09 0.35 0.32
1582078312 ALL 0.00 57.00 0.00 9672.00 0.00 15.00 0.00 20.83 0.00 3.65 0.18 0.00 169.68 0.49 0.56
1582078313 ALL 0.00 114.00 0.00 21320.00 0.00 32.00 0.00 21.92 0.00 4.63 0.46 0.00 187.02 0.46 1.04
1582078314 ALL 0.00 65.00 0.00 11640.00 0.00 15.00 0.00 18.75 0.00 3.20 0.17 0.00 179.08 0.37 0.48
1582078315 ALL 0.00 62.00 0.00 11308.00 0.00 14.00 0.00 18.42 0.00 2.97 0.15 0.00 182.39 0.39 0.48
1582078316 ALL 0.00 100.00 0.00 16648.00 0.00 31.00 0.00 23.66 0.00 4.00 0.35 0.00 166.48 0.36 0.72
1582078317 ALL 0.00 62.00 0.00 10544.00 0.00 19.00 0.00 23.46 0.00 4.32 0.23 0.00 170.06 0.45 0.56
1582078318 ALL 0.00 69.00 0.00 12860.00 0.00 14.00 0.00 16.87 0.00 3.65 0.22 0.00 186.38 0.41 0.56
1582078319 ALL 0.00 56.00 0.00 9480.00 0.00 14.00 0.00 20.00 0.00 3.50 0.16 0.00 169.29 0.43 0.48
1582078320 ALL 0.00 119.00 0.00 21020.00 0.00 47.00 0.00 28.31 0.00 3.80 0.38 0.00 176.64 0.40 0.96
1582078321 ALL 0.00 74.00 0.00 14128.00 0.00 16.00 0.00 17.78 0.00 5.24 0.34 0.00 190.92 0.49 0.72
1582078322 ALL 0.00 62.00 0.00 10648.00 0.00 16.00 0.00 20.51 0.00 3.48 0.18 0.00 171.74 0.45 0.56
1582078323 ALL 0.00 96.00 0.00 19256.00 0.00 23.00 0.00 19.33 0.00 5.00 0.42 0.00 200.58 0.50 0.96
1582078324 ALL 0.00 52.00 0.00 8408.00 0.00 22.00 0.00 29.73 0.00 3.31 0.14 0.00 161.69 0.54 0.56
1582078325 ALL 0.00 79.00 0.00 15472.00 0.00 16.00 0.00 16.84 0.00 5.22 0.36 0.00 195.85 0.46 0.72
1582078326 ALL 0.00 60.00 0.00 9864.00 0.00 22.00 0.00 26.83 0.00 2.87 0.14 0.00 164.40 0.33 0.40
1582078327 ALL 0.00 15.00 0.00 1392.00 0.00 9.00 0.00 37.50 0.00 1.33 0.01 0.00 92.80 0.53 0.16
1582078328 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078329 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078330 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078331 ALL 0.00 1.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.00 0.00 0.00
1582078332 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078333 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078334 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078335 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078336 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078337 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078338 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078339 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078340 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078341 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078342 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078343 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078344 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078345 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078346 ALL 0.00 7.00 0.00 56.00 0.00 7.00 0.00 50.00 0.00 0.00 0.00 0.00 8.00 0.00 0.00
1582078347 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078348 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078349 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078350 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078351 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078352 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078353 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078354 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078355 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078356 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078357 ALL 0.00 10.00 0.00 108.00 0.00 7.00 0.00 41.18 0.00 0.00 0.00 0.00 10.80 0.00 0.00
1582078358 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078359 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078360 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078361 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
