1582078087 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078087 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078087 10 0 0 61459364 1117544 1454240 0 0 30 57 393 762 2 0 97 0 0
1582078088 1 0 0 61450396 1118104 1462552 0 0 0 1092 21417 52746 2 1 98 0 0
1582078089 1 0 0 61461548 1118016 1449940 0 0 0 68 1655 2493 0 0 100 0 0
1582078090 1 0 0 61461632 1118016 1449404 0 0 0 0 1600 2483 0 0 100 0 0
1582078091 0 0 0 61462364 1118016 1448632 0 0 0 0 1884 2837 0 0 100 0 0
1582078092 0 0 0 61463332 1118020 1447820 0 0 0 0 1561 2304 0 0 100 0 0
1582078093 0 0 0 61466716 1110044 1453284 0 0 0 0 1954 2883 0 0 99 0 0
1582078094 0 0 0 61468140 1110044 1451812 0 0 0 96 2081 3192 0 0 100 0 0
1582078095 0 0 0 61471808 1110040 1448532 0 0 0 208 1750 2572 0 0 100 0 0
1582078096 0 0 0 61473888 1110040 1446492 0 0 0 0 1498 2235 0 0 100 0 0
1582078097 0 0 0 61473096 1110040 1446376 0 0 0 0 1831 2895 0 0 100 0 0
1582078098 2 0 0 61473188 1110036 1446156 0 0 0 0 10383 17202 2 1 97 0 0
1582078099 4 0 0 61457892 1129492 1444436 0 0 0 3244 58673 117445 23 4 72 0 0
1582078100 5 0 0 61419876 1136820 1476304 0 0 0 6544 67996 141727 32 5 63 0 0
1582078101 3 0 0 61377700 1163616 1489916 0 0 0 7044 68646 142544 32 5 63 0 0
1582078102 17 0 0 61301080 1171020 1559476 0 0 0 8068 73080 155799 36 5 59 0 0
1582078103 3 0 0 61241500 1172668 1617956 0 0 0 9908 67789 146656 36 5 58 0 0
1582078104 21 0 0 61203308 1196776 1630504 0 0 0 5572 67991 153559 36 5 59 0 0
1582078105 8 0 0 61157624 1211976 1660484 0 0 0 7824 69423 141360 29 5 66 0 0
1582078106 10 0 0 61121120 1226236 1680604 0 0 0 8688 62890 147461 37 6 57 0 0
1582078107 8 0 0 61112004 1234588 1680424 0 0 0 8704 63464 144102 36 5 58 0 0
1582078108 2 0 0 61091128 1241928 1698808 0 0 0 4620 68612 137870 34 5 61 0 0
1582078109 1 0 0 61032356 1256992 1738228 0 0 0 8692 71242 157303 32 6 62 0 0
1582078110 3 0 0 60994592 1276580 1755580 0 0 0 8688 70583 151908 35 5 60 0 0
1582078111 2 0 0 60960352 1300944 1766384 0 0 0 8676 72610 153218 38 5 58 0 0
1582078112 9 0 0 60919208 1332860 1775772 0 0 0 8676 67034 138752 34 4 62 0 0
1582078113 12 0 0 60902056 1346076 1777856 0 0 0 5884 67569 143038 37 5 58 0 0
1582078114 24 0 0 60890468 1334956 1799948 0 0 0 7320 67067 144126 30 5 65 0 0
1582078115 12 0 0 60868820 1343964 1813992 0 0 0 10132 88747 195878 37 6 57 0 0
1582078116 8 0 0 60859732 1350660 1814680 0 0 0 8872 71173 157145 35 6 59 0 0
1582078117 2 0 0 60841916 1361348 1820972 0 0 0 8684 66707 137060 34 4 61 0 0
1582078118 1 0 0 60823240 1377560 1823752 0 0 0 4908 67297 141311 31 5 64 0 0
1582078119 1 0 0 60823376 1387620 1812808 0 0 0 8068 46545 116048 26 4 71 0 0
1582078120 1 0 0 60827792 1387464 1807372 0 0 0 356 4563 7542 1 0 98 0 0
1582078121 1 0 0 60837468 1387496 1797132 0 0 0 524 2410 3334 0 0 99 0 0
1582078122 1 0 0 60846704 1387492 1787488 0 0 0 0 2161 3094 0 0 100 0 0
1582078123 2 0 0 60857460 1387492 1777500 0 0 0 0 2527 3325 1 0 99 0 0
1582078124 1 0 0 60869748 1371108 1781172 0 0 0 0 1954 2575 1 0 99 0 0
1582078125 1 0 0 60883428 1371112 1768020 0 0 0 4 2372 3241 0 0 99 0 0
1582078126 1 0 0 60894260 1371112 1756380 0 0 0 0 1929 2513 0 0 100 0 0
1582078127 1 0 0 60906124 1371116 1744716 0 0 0 0 2036 2781 0 0 100 0 0
1582078128 1 0 0 60912956 1371112 1737760 0 0 0 0 3050 4138 0 0 100 0 0
1582078129 1 0 0 60916136 1371112 1734444 0 0 0 0 2890 4468 0 0 100 0 0
1582078130 1 0 0 60917660 1371112 1734308 0 0 0 7892 2441 3893 0 0 100 0 0
1582078131 1 0 0 60917776 1371120 1733952 0 0 0 0 2413 3945 0 0 100 0 0
1582078132 1 0 0 60918296 1371120 1734288 0 0 0 0 2192 3570 0 0 100 0 0
1582078133 1 0 0 60918056 1371124 1733864 0 0 0 0 2581 4116 0 0 99 0 0
1582078134 3 0 0 60916708 1366056 1739532 0 0 0 0 2616 4343 0 0 100 0 0
1582078135 1 0 0 60918560 1365848 1739308 0 0 0 0 2422 3814 0 0 100 0 0
1582078136 1 0 0 60918316 1365848 1738948 0 0 0 0 2177 3652 0 0 100 0 0
1582078137 1 0 0 60918572 1365852 1739072 0 0 0 0 2546 4121 0 0 100 0 0
1582078138 2 0 0 60918644 1365852 1739132 0 0 0 0 2739 4427 0 0 100 0 0
1582078139 1 0 0 60918752 1365852 1738812 0 0 0 0 2544 4165 0 0 100 0 0
1582078140 1 0 0 60918212 1365856 1738908 0 0 0 0 2181 3542 0 0 100 0 0
1582078141 1 0 0 60918564 1365860 1739228 0 0 0 0 2248 3725 0 0 100 0 0
1582078142 1 0 0 60918000 1365860 1739316 0 0 0 0 2371 3776 0 0 100 0 0
1582078143 2 0 0 60907404 1366412 1749128 0 0 0 1424 28206 78553 3 1 96 0 0
1582078144 1 0 0 60909344 1362324 1751832 0 0 0 0 2381 3804 0 0 100 0 0
1582078145 3 0 0 60908884 1362324 1751604 0 0 0 0 2755 4383 0 0 100 0 0
1582078146 2 0 0 60927640 1362168 1733884 0 0 0 0 2520 4241 0 0 100 0 0
1582078147 1 0 0 60927612 1362168 1733304 0 0 0 0 2644 4273 0 0 100 0 0
1582078148 1 0 0 60928508 1362172 1732452 0 0 0 0 2444 3888 0 0 100 0 0
1582078149 3 0 0 60929908 1362208 1731556 0 0 0 368 2245 3647 0 0 100 0 0
1582078150 1 0 0 60930904 1362200 1730260 0 0 0 0 1723 2513 0 0 100 0 0
1582078151 1 0 0 60931888 1362200 1729500 0 0 0 0 1774 2641 0 0 100 0 0
1582078152 2 0 0 60934156 1362204 1727316 0 0 0 0 1806 2452 0 0 100 0 0
1582078153 2 0 0 60933660 1362204 1727000 0 0 0 0 1882 2811 0 0 100 0 0
1582078154 1 0 0 60935272 1354400 1732872 0 0 0 0 1810 2692 0 0 100 0 0
1582078155 1 0 0 60936176 1354400 1732804 0 0 0 0 1916 2946 0 0 100 0 0
1582078156 1 0 0 60935260 1354400 1732728 0 0 0 8 1556 2288 0 0 100 0 0
1582078157 2 0 0 60935456 1354400 1732644 0 0 0 0 1697 2495 0 0 100 0 0
1582078158 1 0 0 60935732 1354404 1732832 0 0 0 0 2052 2958 0 0 100 0 0
1582078159 1 0 0 60935308 1354404 1732960 0 0 0 0 1846 2730 0 0 100 0 0
1582078160 1 0 0 60935476 1354404 1732792 0 0 0 0 1589 2308 0 0 100 0 0
1582078161 2 0 0 60934640 1354408 1732816 0 0 0 72 1798 2760 0 0 100 0 0
1582078162 1 0 0 60935280 1354408 1733164 0 0 0 0 1681 2428 0 0 100 0 0
1582078163 1 0 0 60936256 1354408 1732792 0 0 0 0 2132 3205 0 0 100 0 0
1582078164 1 0 0 60935124 1354412 1732776 0 0 0 0 1812 2756 0 0 100 0 0
1582078165 2 0 0 60935632 1348128 1739240 0 0 0 0 2227 3274 0 0 100 0 0
1582078166 1 0 0 60935564 1348112 1739204 0 0 0 0 1919 2959 0 0 100 0 0
1582078167 1 0 0 60935780 1348108 1739400 0 0 0 0 1990 2834 0 0 100 0 0
1582078168 1 0 0 60935848 1348108 1739132 0 0 0 0 1800 2696 0 0 100 0 0
1582078169 1 0 0 60935452 1348108 1739000 0 0 0 0 1812 2603 0 0 100 0 0
