1582078190 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078190 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078190 6 0 0 61020280 1421560 1581340 0 0 28 62 471 936 2 1 97 0 0
1582078191 1 0 0 61017660 1421572 1582572 0 0 0 0 1534 2485 0 0 100 0 0
1582078192 1 0 0 61016228 1421580 1583556 0 0 0 0 1977 3278 0 0 99 0 0
1582078193 1 0 0 61016476 1421580 1583448 0 0 0 0 1974 2913 0 0 100 0 0
1582078194 2 0 0 61016696 1421580 1583524 0 0 0 0 1870 2711 0 0 100 0 0
1582078195 0 0 0 61016228 1421584 1583584 0 0 0 0 1861 2815 0 0 100 0 0
1582078196 0 0 0 61017188 1421584 1583800 0 0 0 0 1420 2286 0 0 100 0 0
1582078197 0 0 0 61017000 1421584 1583204 0 0 0 0 1486 2279 0 0 100 0 0
1582078198 1 0 0 61016272 1421588 1583596 0 0 0 0 2142 3137 0 0 100 0 0
1582078199 2 0 0 61016504 1421588 1583572 0 0 0 0 1949 2963 0 0 100 0 0
1582078200 1 0 0 61016416 1421588 1583564 0 0 0 0 1535 2393 0 0 100 0 0
1582078201 3 0 0 61016164 1421592 1583552 0 0 0 0 2256 3265 0 0 99 0 0
1582078202 3 0 0 61009196 1421836 1592212 0 0 0 1236 45209 82427 16 3 81 0 0
1582078203 3 0 0 60984392 1421308 1617404 0 0 0 6644 74851 153631 32 5 62 0 0
1582078204 3 0 0 60946972 1425820 1647300 0 0 0 9232 84494 188873 34 6 59 0 0
1582078205 4 0 0 60915584 1426252 1681268 0 0 0 9852 86725 199084 43 6 51 0 0
1582078206 10 0 0 60831568 1432140 1758980 0 0 0 13396 87045 197442 41 7 51 0 0
1582078207 5 0 0 60801440 1433192 1789440 0 0 0 9500 91900 214222 43 7 50 0 0
1582078208 6 0 0 60764344 1439476 1820256 0 0 0 10020 80274 184556 42 6 51 0 0
1582078209 20 0 0 60778152 1442948 1801500 0 0 0 11148 81586 176250 39 6 54 0 0
1582078210 23 0 0 60754108 1454288 1814124 0 0 0 4080 86791 205849 42 7 52 0 0
1582078211 8 0 0 60711948 1466452 1846076 0 0 0 10888 82608 204006 42 7 51 0 0
1582078212 27 0 0 60690528 1528960 1803524 0 0 0 10432 83225 184971 40 6 53 0 0
1582078213 8 0 0 60632332 1535660 1854280 0 0 0 9588 79356 175703 41 6 53 0 0
1582078214 6 0 0 60616692 1539368 1866332 0 0 0 6964 92278 199691 43 6 50 0 0
1582078215 7 0 0 60604212 1539236 1877940 0 0 0 11324 82248 178398 42 6 52 0 0
1582078216 3 0 0 60589620 1579540 1851964 0 0 0 6620 81481 187325 41 6 52 0 0
1582078217 3 0 0 60520728 1604796 1894772 0 0 0 10556 88631 196685 39 6 55 0 0
1582078218 7 0 0 60503896 1613532 1903472 0 0 0 9896 78160 180303 40 6 54 0 0
1582078219 5 0 0 60489304 1643632 1885696 0 0 0 7044 83200 186041 43 7 50 0 0
1582078220 9 0 0 60479112 1651408 1890044 0 0 0 11792 81241 181852 41 6 52 0 0
1582078221 2 0 0 60463284 1680064 1876140 0 0 0 6820 84114 178586 41 6 53 0 0
1582078222 7 0 0 60432920 1680708 1904672 0 0 0 13324 81430 184416 39 7 54 0 0
1582078223 1 0 0 60440644 1683472 1893316 0 0 0 1428 19654 41263 7 1 92 0 0
1582078224 1 0 0 60447424 1683520 1885892 0 0 0 1184 2124 3026 0 0 99 0 0
1582078225 1 0 0 60452476 1683524 1880336 0 0 0 0 2073 2659 0 0 100 0 0
1582078226 1 0 0 60459736 1683524 1872972 0 0 0 4 2092 2842 0 0 100 0 0
1582078227 1 0 0 60470576 1683524 1862868 0 0 0 0 2021 2655 0 0 99 0 0
1582078228 1 0 0 60478460 1683528 1853748 0 0 0 0 2371 3193 0 0 99 0 0
1582078229 1 0 0 60490248 1683528 1841800 0 0 0 0 1868 2442 0 0 100 0 0
1582078230 1 0 0 60499940 1683532 1832132 0 0 0 0 1862 2382 0 0 100 0 0
1582078231 1 0 0 60508076 1683524 1824100 0 0 0 0 2080 2903 0 0 100 0 0
1582078232 1 0 0 60519168 1683524 1813980 0 0 0 0 3516 4938 0 0 100 0 0
1582078233 1 0 0 60524236 1683492 1809064 0 0 0 0 3339 5338 0 0 99 0 0
1582078234 3 0 0 60517500 1683584 1816328 0 0 0 124 19537 50998 2 1 97 0 0
1582078235 2 0 0 60511228 1684028 1822276 0 0 0 1496 15969 36666 1 1 98 0 0
1582078236 1 0 0 60513444 1684168 1819908 0 0 0 9028 2087 3408 0 0 100 0 0
1582078237 1 0 0 60538684 1683984 1795212 0 0 0 0 2428 3932 0 0 100 0 0
1582078238 1 0 0 60541100 1683980 1792480 0 0 0 0 3076 5054 0 0 100 0 0
1582078239 2 0 0 60543696 1683976 1790016 0 0 0 0 2692 4516 0 0 100 0 0
1582078240 1 0 0 60544700 1683976 1788836 0 0 0 0 2392 3911 0 0 100 0 0
1582078241 1 0 0 60545272 1683976 1788108 0 0 0 80 2366 3852 0 0 100 0 0
1582078242 1 0 0 60545952 1683976 1787348 0 0 0 0 2897 4647 0 0 100 0 0
