1582077779 ens5 docker0
1582077779 KB/s in KB/s out KB/s in KB/s out
1582077779 0.26 0.05 0.00 0.00
1582077780 0.14 0.14 0.00 0.00
1582077781 0.10 0.10 0.00 0.00
1582077782 0.10 0.10 0.00 0.00
1582077783 0.10 0.10 0.00 0.00
1582077784 0.14 0.14 0.00 0.00
1582077785 0.10 0.10 0.00 0.00
1582077786 0.70 0.37 0.00 0.00
1582077787 0.18 0.18 0.00 0.00
1582077788 1031.93 83.86 0.00 0.00
1582077789 634.74 332.45 0.00 0.00
1582077790 855.97 296.40 0.00 0.00
1582077791 850.32 315.40 0.00 0.00
1582077792 858.88 293.09 0.00 0.00
1582077793 846.39 297.09 0.00 0.00
1582077794 860.63 319.85 0.00 0.00
1582077795 848.51 280.59 0.00 0.00
1582077796 848.17 303.83 0.00 0.00
1582077797 853.63 311.52 0.00 0.00
1582077798 850.74 281.48 0.00 0.00
1582077799 856.04 303.41 0.00 0.00
1582077800 855.05 312.25 0.00 0.00
1582077801 849.91 291.18 0.00 0.00
1582077802 842.85 300.44 0.00 0.00
1582077803 857.96 303.78 0.00 0.00
1582077804 845.71 296.16 0.00 0.00
1582077805 849.42 303.09 0.00 0.00
1582077806 865.73 310.94 0.00 0.00
1582077807 840.55 281.15 0.00 0.00
1582077808 834.94 295.73 0.00 0.00
1582077809 197.08 3.25 0.00 0.00
1582077810 0.10 0.10 0.00 0.00
1582077811 0.10 0.10 0.00 0.00
1582077812 0.10 0.10 0.00 0.00
1582077813 0.10 0.10 0.00 0.00
1582077814 0.10 0.10 0.00 0.00
1582077815 0.10 0.10 0.00 0.00
1582077816 0.10 0.10 0.00 0.00
1582077817 0.36 0.37 0.00 0.00
1582077818 3.29 3.55 0.00 0.00
1582077819 5.47 5.88 0.00 0.00
1582077820 0.10 0.10 0.00 0.00
1582077821 0.10 0.10 0.00 0.00
1582077822 0.10 0.10 0.00 0.00
1582077823 0.00 0.00 0.00 0.00
1582077824 0.10 0.10 0.00 0.00
1582077825 0.10 0.10 0.00 0.00
1582077826 0.10 0.10 0.00 0.00
1582077827 0.10 0.10 0.00 0.00
1582077828 0.10 0.16 0.00 0.00
1582077829 0.69 0.83 0.00 0.00
1582077830 0.10 0.10 0.00 0.00
1582077831 0.10 0.10 0.00 0.00
1582077832 0.10 0.10 0.00 0.00
1582077833 0.14 0.14 0.00 0.00
1582077834 0.10 0.10 0.00 0.00
1582077835 0.18 0.18 0.00 0.00
1582077836 0.14 0.14 0.00 0.00
1582077837 0.10 0.10 0.00 0.00
1582077838 0.10 0.10 0.00 0.00
1582077839 0.10 0.10 0.00 0.00
1582077840 0.10 0.10 0.00 0.00
1582077841 0.10 0.10 0.00 0.00
1582077842 0.10 0.10 0.00 0.00
1582077843 0.10 0.10 0.00 0.00
1582077844 4.89 51.68 0.00 0.00
