1582077571 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077571 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077571 4 1 0 63430896 311300 364088 0 0 59 3 47 58 0 0 100 0 0
1582077572 0 0 0 63429380 311792 365592 0 0 340 0 665 677 0 0 100 0 0
1582077573 0 0 0 63428028 311844 365664 0 0 0 0 837 893 0 0 100 0 0
1582077574 2 0 0 63428052 311848 365696 0 0 0 0 873 864 0 0 100 0 0
1582077575 1 0 0 63427080 311848 365508 0 0 0 0 906 856 0 0 100 0 0
1582077576 1 0 0 63427092 311852 365660 0 0 0 0 905 874 0 0 100 0 0
1582077577 1 0 0 63426744 311852 365856 0 0 0 0 1430 1656 0 0 100 0 0
1582077578 1 0 0 63426484 311856 366268 0 0 0 0 943 985 0 0 100 0 0
1582077579 1 0 0 63426908 311856 365672 0 0 0 0 878 896 0 0 100 0 0
1582077580 1 0 0 63426244 311856 366008 0 0 0 0 872 844 0 0 100 0 0
1582077581 1 0 0 63427032 311860 365840 0 0 0 0 872 906 0 0 100 0 0
1582077582 1 0 0 63425544 312212 366344 0 0 0 504 1131 1279 0 0 100 0 0
1582077583 1 0 0 63418376 313844 372040 0 0 0 1624 1610 1686 1 0 99 0 0
1582077584 1 0 0 63412820 314660 375204 0 0 0 1664 1633 1938 0 0 100 0 0
1582077585 1 0 0 63410376 317368 376456 0 0 0 1700 1608 1830 0 0 100 0 0
1582077586 1 0 0 63406372 318936 378040 0 0 0 1720 1449 1535 0 0 100 0 0
1582077587 1 0 0 63404360 320452 379444 0 0 0 1624 1468 1599 0 0 100 0 0
1582077588 1 0 0 63402104 321992 380116 0 0 0 1664 1546 1742 0 0 99 0 0
1582077589 1 0 0 63397612 323188 382068 0 0 0 1688 1517 1640 0 0 99 0 0
1582077590 1 0 0 63395860 324728 383188 0 0 0 1684 1586 1802 0 0 100 0 0
1582077591 1 0 0 63390984 326688 385468 0 0 0 2012 1542 1722 0 0 100 0 0
1582077592 1 0 0 63389596 327820 386388 0 0 0 1656 1506 1710 0 0 100 0 0
1582077593 1 0 0 63387160 329356 385664 0 0 0 1648 1436 1587 0 0 100 0 0
1582077594 1 0 0 63384856 331716 386808 0 0 0 1720 1553 1808 0 0 100 0 0
1582077595 1 0 0 63380288 333296 389708 0 0 0 1708 1531 1738 0 0 100 0 0
1582077596 1 0 0 63376980 334848 391700 0 0 0 1704 1404 1686 0 0 100 0 0
1582077597 2 0 0 63374388 336416 392172 0 0 0 1668 1899 2348 0 0 100 0 0
1582077598 1 0 0 63370908 337944 394428 0 0 0 1656 1611 1836 0 0 100 0 0
1582077599 1 0 0 63368184 339496 395184 0 0 0 1680 1423 1664 0 0 100 0 0
1582077600 1 0 0 63366152 341064 395764 0 0 0 1692 1533 1774 0 0 100 0 0
1582077601 1 0 0 63363112 342748 397960 0 0 128 1688 1499 1830 0 0 100 0 0
1582077602 1 0 0 63360544 343120 397988 0 0 0 1540 1422 1680 0 0 100 0 0
1582077603 1 0 0 63359672 344400 398764 0 0 0 300 1137 1308 0 0 100 0 0
1582077604 1 0 0 63359360 344400 398396 0 0 0 0 915 936 0 0 100 0 0
1582077605 1 0 0 63358668 344400 398724 0 0 0 0 993 895 0 0 100 0 0
1582077606 1 0 0 63359016 344404 398804 0 0 0 68 921 923 0 0 100 0 0
1582077607 1 0 0 63359076 344404 398968 0 0 0 0 914 961 0 0 100 0 0
1582077608 1 0 0 63359420 344404 398924 0 0 0 0 962 988 0 0 100 0 0
1582077609 1 0 0 63359184 344408 399088 0 0 0 0 920 899 0 0 100 0 0
1582077610 2 0 0 63359172 344408 398728 0 0 0 0 887 883 0 0 100 0 0
1582077611 1 0 0 63358968 344408 399156 0 0 0 0 901 854 0 0 100 0 0
1582077612 1 0 0 63359268 344412 398980 0 0 0 0 876 868 0 0 100 0 0
1582077613 2 0 0 63359248 344412 399012 0 0 0 0 883 888 0 0 100 0 0
1582077614 1 0 0 63359368 344412 399084 0 0 0 0 893 921 0 0 100 0 0
1582077615 1 0 0 63358864 344416 399208 0 0 0 0 841 790 0 0 100 0 0
1582077616 2 1 0 63358856 344420 399088 0 0 0 80 831 843 0 0 100 0 0
1582077617 1 0 0 63358168 344420 399756 0 0 0 8 1371 1644 0 0 100 0 0
1582077618 1 0 0 63358376 344424 399244 0 0 0 0 880 867 0 0 100 0 0
1582077619 1 0 0 63358232 344424 399752 0 0 0 0 918 845 0 0 100 0 0
1582077620 1 0 0 63359412 344424 398804 0 0 0 0 848 856 0 0 100 0 0
1582077621 2 0 0 63358440 344428 399388 0 0 0 0 920 892 0 0 100 0 0
1582077622 1 0 0 63359020 344428 398748 0 0 0 0 936 995 0 0 100 0 0
1582077623 1 0 0 63358948 344428 399396 0 0 0 0 901 854 0 0 100 0 0
1582077624 1 0 0 63359220 344432 398920 0 0 0 0 925 923 0 0 100 0 0
1582077625 1 0 0 63359600 344432 398860 0 0 0 0 835 854 0 0 100 0 0
1582077626 1 0 0 63359276 344432 398864 0 0 0 0 840 877 0 0 100 0 0
1582077627 1 0 0 63358600 344436 399652 0 0 0 0 985 984 0 0 100 0 0
1582077628 1 0 0 63359324 344440 398972 0 0 0 0 910 870 0 0 100 0 0
1582077629 1 0 0 63358772 344440 399536 0 0 0 0 935 928 0 0 100 0 0
1582077630 1 0 0 63358868 344444 398884 0 0 0 0 870 862 0 0 100 0 0
1582077631 1 0 0 63358976 344444 399632 0 0 0 0 908 914 0 0 100 0 0
1582077632 1 0 0 63359080 344444 399076 0 0 0 0 932 918 0 0 100 0 0
1582077633 1 0 0 63358868 344452 399272 0 0 0 44 914 910 0 0 100 0 0
1582077634 1 0 0 63358828 344452 399384 0 0 0 0 908 883 0 0 100 0 0
1582077635 1 0 0 63358740 344452 399440 0 0 0 0 930 852 0 0 100 0 0
1582077636 1 0 0 63358652 344456 399092 0 0 0 0 962 924 0 0 100 0 0
1582077637 1 0 0 63358300 344460 399092 0 0 0 76 1524 1778 0 0 100 0 0
1582077638 1 0 0 63358172 344460 399220 0 0 0 0 877 903 0 0 100 0 0
1582077639 2 0 0 63358752 344464 399112 0 0 0 0 856 847 0 0 100 0 0
1582077640 1 0 0 63358436 344464 399344 0 0 0 0 848 887 0 0 100 0 0
1582077641 1 0 0 63358472 344464 399316 0 0 0 0 903 868 0 0 100 0 0
1582077642 1 0 0 63357852 344468 399324 0 0 0 0 971 876 0 0 100 0 0
1582077643 2 0 0 63358184 344468 399680 0 0 0 0 904 893 0 0 100 0 0
1582077644 1 0 0 63358188 344468 399348 0 0 0 0 885 871 0 0 100 0 0
1582077645 1 0 0 63357428 344472 399040 0 0 0 0 915 855 0 0 100 0 0
1582077646 1 0 0 63358620 344472 399496 0 0 0 0 930 851 0 0 100 0 0
1582077647 1 0 0 63357588 344472 399184 0 0 0 0 861 861 0 0 100 0 0
1582077648 1 0 0 63357988 344476 399588 0 0 0 0 920 908 0 0 100 0 0
1582077649 1 0 0 63357800 344476 399432 0 0 0 0 919 900 0 0 100 0 0
1582077650 1 0 0 63358272 344476 399164 0 0 0 0 904 833 0 0 100 0 0
1582077651 2 0 0 63358428 344480 399432 0 0 0 0 877 858 0 0 100 0 0
1582077652 1 0 0 63358672 344480 399592 0 0 0 0 990 940 0 0 100 0 0
1582077653 1 0 0 63358616 344480 399584 0 0 0 0 905 925 0 0 100 0 0
1582077654 1 0 0 63358772 344484 399324 0 0 0 0 923 946 0 0 100 0 0
1582077655 1 0 0 63358960 344484 399392 0 0 0 0 866 857 0 0 100 0 0
