1582077676 ens5 docker0
1582077676 KB/s in KB/s out KB/s in KB/s out
1582077676 0.35 0.14 0.00 0.00
1582077677 0.18 0.18 0.00 0.00
1582077678 0.10 0.10 0.00 0.00
1582077679 0.10 0.10 0.00 0.00
1582077680 0.10 0.10 0.00 0.00
1582077681 0.14 0.14 0.00 0.00
1582077682 0.10 0.10 0.00 0.00
1582077683 0.70 0.37 0.00 0.00
1582077684 0.10 0.10 0.00 0.00
1582077685 1037.61 84.10 0.00 0.00
1582077686 447.19 229.32 0.00 0.00
1582077687 574.33 213.06 0.00 0.00
1582077688 569.65 198.78 0.00 0.00
1582077689 573.09 209.48 0.00 0.00
1582077690 559.47 200.86 0.00 0.00
1582077691 575.36 192.84 0.00 0.00
1582077692 560.00 206.50 0.00 0.00
1582077693 566.43 193.50 0.00 0.00
1582077694 572.81 208.97 0.00 0.00
1582077695 560.14 192.51 0.00 0.00
1582077696 333.73 196.81 0.00 0.00
1582077697 798.44 210.91 0.00 0.00
1582077698 436.29 190.41 0.00 0.00
1582077699 568.80 204.45 0.00 0.00
1582077700 462.70 192.97 0.00 0.00
1582077701 573.94 211.27 0.00 0.00
1582077702 554.97 191.65 0.00 0.00
1582077703 580.98 204.90 0.00 0.00
1582077704 566.70 201.38 0.00 0.00
1582077705 568.09 204.25 0.00 0.00
1582077706 541.52 67.64 0.00 0.00
1582077707 57.45 1.73 0.00 0.00
1582077708 0.10 0.10 0.00 0.00
1582077709 0.10 0.10 0.00 0.00
1582077710 0.10 0.10 0.00 0.00
1582077711 0.10 0.10 0.00 0.00
1582077712 0.10 0.10 0.00 0.00
1582077713 0.10 0.10 0.00 0.00
1582077714 0.69 0.77 0.00 0.00
1582077715 2.48 2.64 0.00 0.00
1582077716 5.81 6.25 0.00 0.00
1582077717 0.10 0.10 0.00 0.00
1582077718 0.10 0.10 0.00 0.00
1582077719 0.10 0.10 0.00 0.00
1582077720 0.14 0.14 0.00 0.00
1582077721 0.00 0.00 0.00 0.00
1582077722 0.10 0.10 0.00 0.00
1582077723 0.10 0.10 0.00 0.00
1582077724 0.18 0.18 0.00 0.00
1582077725 0.10 0.10 0.00 0.00
1582077726 0.69 0.77 0.00 0.00
1582077727 0.10 0.10 0.00 0.00
1582077728 0.14 0.14 0.00 0.00
1582077729 0.10 0.10 0.00 0.00
1582077730 0.10 0.10 0.00 0.00
1582077731 0.10 0.10 0.00 0.00
1582077732 0.10 0.10 0.00 0.00
1582077733 0.10 0.10 0.00 0.00
1582077734 0.10 0.10 0.00 0.00
1582077735 0.10 0.10 0.00 0.00
1582077736 0.18 0.18 0.00 0.00
