1582078295 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582078295 r b swpd free inact active si so bi bo in cs us sy id wa st
1582078295 7 0 0 61882524 1244560 806964 0 0 19 123 110 99 2 0 98 0 0
1582078296 1 0 0 61881552 1244564 809084 0 0 0 0 370 377 0 0 100 0 0
1582078297 1 0 0 61880568 1244580 808992 0 0 0 0 557 522 0 0 100 0 0
1582078298 1 0 0 61879496 1244580 809396 0 0 0 0 587 539 0 0 100 0 0
1582078299 1 0 0 61880540 1244580 809216 0 0 0 0 606 500 0 0 100 0 0
1582078300 0 0 0 61880308 1244584 809260 0 0 0 0 643 582 0 0 100 0 0
1582078301 0 0 0 61880508 1244584 809252 0 0 0 0 642 563 0 0 100 0 0
1582078302 0 0 0 61880492 1244584 809232 0 0 0 0 649 532 0 0 100 0 0
1582078303 1 0 0 61863484 1244588 826264 0 0 0 0 804 826 1 0 99 0 0
1582078304 25 0 0 61020500 1244592 1649936 0 0 0 0 4586 9143 55 5 40 0 0
1582078305 2 0 0 60438164 1244604 2223092 0 0 0 0 6123 9678 88 3 9 0 0
1582078306 3 0 0 60401272 1244604 2254684 0 0 0 0 5681 3762 21 0 79 0 0
1582078307 5 0 0 60397624 1244604 2257604 0 0 0 0 5208 2953 14 0 85 0 0
1582078308 2 0 0 60394084 1244608 2261136 0 0 0 0 5354 2853 14 0 86 0 0
1582078309 2 0 0 60387972 1244608 2266968 0 0 0 0 5984 3424 16 0 84 0 0
1582078310 2 0 0 60380404 1244608 2274684 0 0 0 0 4103 2341 10 0 90 0 0
1582078311 1 0 0 60359844 1244608 2294172 0 0 0 0 5803 3204 14 0 86 0 0
1582078312 7 0 0 60355200 1244612 2299440 0 0 0 0 4973 2935 12 0 88 0 0
1582078313 5 0 0 60370200 1244612 2284412 0 0 0 0 5837 3430 14 0 86 0 0
1582078314 2 0 0 60358252 1244612 2296052 0 0 0 0 4854 2756 12 0 87 0 0
1582078315 1 0 0 60344244 1244616 2309492 0 0 0 0 6205 3502 13 0 87 0 0
1582078316 5 0 0 60331368 1244616 2322252 0 0 0 0 5225 2874 12 0 88 0 0
1582078317 3 0 0 60322392 1244616 2330832 0 0 0 0 5161 2976 13 0 87 0 0
1582078318 2 0 0 60315068 1244620 2338556 0 0 0 0 5801 3420 15 0 84 0 0
1582078319 1 0 0 60313012 1244620 2339408 0 0 0 0 4702 2520 10 0 89 0 0
1582078320 2 0 0 60312640 1244620 2340548 0 0 0 0 5795 3135 14 0 86 0 0
1582078321 6 0 0 60312440 1244624 2340540 0 0 0 0 4383 2511 10 0 90 0 0
1582078322 11 0 0 60311936 1244624 2341072 0 0 0 0 5468 2822 13 0 87 0 0
1582078323 1 0 0 60310572 1244624 2342484 0 0 0 0 4910 2773 10 1 89 0 0
1582078324 2 0 0 60309308 1244628 2343756 0 0 0 20 5872 3085 13 0 86 0 0
1582078325 2 0 0 60323240 1244628 2330280 0 0 0 36 5316 3135 12 0 88 0 0
1582078326 2 0 0 61876472 1244660 811372 0 0 0 0 2276 2039 4 1 95 0 0
1582078327 1 0 0 61878520 1244692 809904 0 0 0 0 653 554 0 0 100 0 0
1582078328 1 0 0 61878844 1244692 810032 0 0 0 0 654 568 0 0 100 0 0
1582078329 1 0 0 61878608 1244692 810024 0 0 0 0 589 530 0 0 100 0 0
1582078330 1 0 0 61879476 1244696 809960 0 0 0 64 703 663 0 0 100 0 0
1582078331 1 0 0 61879768 1244696 810076 0 0 0 0 585 537 0 0 100 0 0
1582078332 1 0 0 61879456 1244696 809868 0 0 0 0 630 579 0 0 100 0 0
1582078333 1 0 0 61879252 1244700 809960 0 0 0 0 628 565 0 0 100 0 0
1582078334 1 0 0 61879124 1244700 810076 0 0 0 0 625 532 0 0 100 0 0
1582078335 1 0 0 61879452 1244700 810376 0 0 0 12 662 644 0 0 100 0 0
1582078336 1 0 0 61878992 1244704 810324 0 0 0 0 616 618 0 0 100 0 0
1582078337 1 0 0 61879360 1244704 810088 0 0 0 0 667 582 0 0 100 0 0
1582078338 2 0 0 61879344 1244704 810416 0 0 0 0 594 545 0 0 100 0 0
1582078339 1 0 0 61878856 1244708 810624 0 0 0 0 654 542 0 0 100 0 0
1582078340 1 0 0 61879260 1244708 810396 0 0 0 0 573 579 0 0 100 0 0
1582078341 2 0 0 61879204 1244712 810224 0 0 0 0 619 553 0 0 100 0 0
1582078342 1 0 0 61879280 1244716 810484 0 0 0 0 622 519 0 0 100 0 0
1582078343 1 0 0 61879572 1244716 810440 0 0 0 0 641 626 0 0 100 0 0
1582078344 1 0 0 61879096 1244716 810380 0 0 0 0 669 629 0 0 100 0 0
1582078345 1 0 0 61879084 1244720 810196 0 0 0 0 697 591 0 0 100 0 0
1582078346 1 0 0 61879588 1244720 810264 0 0 0 0 604 577 0 0 100 0 0
1582078347 1 0 0 61880152 1244720 810164 0 0 0 0 660 567 0 0 100 0 0
1582078348 1 0 0 61879764 1244724 810444 0 0 0 0 626 592 0 0 100 0 0
1582078349 1 0 0 61879840 1244724 810240 0 0 0 0 607 616 0 0 100 0 0
1582078350 1 0 0 61879248 1244724 810772 0 0 0 0 640 556 0 0 100 0 0
1582078351 1 0 0 61879744 1244732 810252 0 0 0 0 635 575 0 0 100 0 0
1582078352 1 0 0 61879664 1244732 810404 0 0 0 0 645 604 0 0 100 0 0
1582078353 1 0 0 61879248 1244732 810468 0 0 0 0 783 677 0 0 100 0 0
