1582078088 ALL 23.62 7.06 436.47 519.10 0.00 4.25 0.00 37.55 0.58 1.57 0.02 18.48 73.51 0.11 0.07
1582078089 ALL 0.00 1.00 0.00 4.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.00 0.00 0.00
1582078090 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078091 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078092 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078093 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078094 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078095 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078096 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078097 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078098 ALL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078099 ALL 0.00 15.00 0.00 1548.00 0.00 17.00 0.00 53.12 0.00 1.60 0.01 0.00 103.20 0.53 0.16
1582078100 ALL 2.00 54.00 8.00 8744.00 0.00 16.00 0.00 22.86 2.00 3.63 0.16 4.00 161.93 0.50 0.56
1582078101 ALL 0.00 57.00 0.00 9716.00 0.00 18.00 0.00 24.00 0.00 3.51 0.16 0.00 170.46 0.42 0.48
1582078102 ALL 0.00 56.00 0.00 9776.00 0.00 16.00 0.00 22.22 0.00 5.29 0.26 0.00 174.57 0.57 0.64
1582078103 ALL 0.00 19.00 0.00 2548.00 0.00 9.00 0.00 32.14 0.00 3.58 0.05 0.00 134.11 0.84 0.32
1582078104 ALL 0.00 74.00 0.00 11848.00 0.00 38.00 0.00 33.93 0.00 4.16 0.26 0.00 160.11 0.38 0.56
1582078105 ALL 0.00 58.00 0.00 10260.00 0.00 16.00 0.00 21.62 0.00 5.52 0.27 0.00 176.90 0.62 0.72
1582078106 ALL 0.00 65.00 0.00 10944.00 0.00 20.00 0.00 23.53 0.00 12.98 0.74 0.00 168.37 1.48 1.92
1582078107 ALL 0.00 87.00 0.00 10384.00 0.00 14.00 0.00 13.86 0.00 3.08 0.23 0.00 119.36 0.32 0.56
1582078108 ALL 0.00 39.00 0.00 7732.00 0.00 8.00 0.00 17.02 0.00 5.13 0.18 0.00 198.26 0.51 0.40
1582078109 ALL 0.00 68.00 0.00 11840.00 0.00 29.00 0.00 29.90 0.00 4.53 0.27 0.00 174.12 0.47 0.64
1582078110 ALL 0.00 60.00 0.00 10432.00 0.00 15.00 0.00 20.00 0.00 5.13 0.26 0.00 173.87 0.53 0.64
1582078111 ALL 0.00 58.00 0.00 10320.00 0.00 14.00 0.00 19.44 0.00 4.69 0.23 0.00 177.93 0.55 0.64
1582078112 ALL 0.00 37.00 0.00 6452.00 0.00 10.00 0.00 21.28 0.00 4.22 0.13 0.00 174.38 0.54 0.40
1582078113 ALL 0.00 51.00 0.00 7916.00 0.00 21.00 0.00 29.17 0.00 4.08 0.17 0.00 155.22 0.47 0.48
1582078114 ALL 0.00 60.00 0.00 10496.00 0.00 14.00 0.00 18.92 0.00 4.27 0.22 0.00 174.93 0.47 0.56
1582078115 ALL 0.00 60.00 0.00 10488.00 0.00 14.00 0.00 18.92 0.00 5.73 0.30 0.00 174.80 0.67 0.80
