1582077674 PING 192.168.1.38 (192.168.1.38) 56(84) bytes of data.
1582077674 64 bytes from 192.168.1.38: icmp_seq=1 ttl=64 0.123 ms
1582077675 64 bytes from 192.168.1.38: icmp_seq=2 ttl=64 0.124 ms
1582077676 64 bytes from 192.168.1.38: icmp_seq=3 ttl=64 0.121 ms
1582077677 64 bytes from 192.168.1.38: icmp_seq=4 ttl=64 0.132 ms
1582077678 64 bytes from 192.168.1.38: icmp_seq=5 ttl=64 0.101 ms
1582077679 64 bytes from 192.168.1.38: icmp_seq=6 ttl=64 0.131 ms
1582077680 64 bytes from 192.168.1.38: icmp_seq=7 ttl=64 0.139 ms
1582077681 64 bytes from 192.168.1.38: icmp_seq=8 ttl=64 0.181 ms
1582077682 64 bytes from 192.168.1.38: icmp_seq=9 ttl=64 0.104 ms
1582077683 64 bytes from 192.168.1.38: icmp_seq=10 ttl=64 0.090 ms
1582077684 64 bytes from 192.168.1.38: icmp_seq=11 ttl=64 0.117 ms
1582077685 64 bytes from 192.168.1.38: icmp_seq=12 ttl=64 0.092 ms
1582077686 64 bytes from 192.168.1.38: icmp_seq=13 ttl=64 0.092 ms
1582077687 64 bytes from 192.168.1.38: icmp_seq=14 ttl=64 0.095 ms
1582077688 64 bytes from 192.168.1.38: icmp_seq=15 ttl=64 0.094 ms
1582077689 64 bytes from 192.168.1.38: icmp_seq=16 ttl=64 0.092 ms
1582077690 64 bytes from 192.168.1.38: icmp_seq=17 ttl=64 0.089 ms
1582077691 64 bytes from 192.168.1.38: icmp_seq=18 ttl=64 0.092 ms
1582077692 64 bytes from 192.168.1.38: icmp_seq=19 ttl=64 0.094 ms
1582077693 64 bytes from 192.168.1.38: icmp_seq=20 ttl=64 0.087 ms
1582077694 64 bytes from 192.168.1.38: icmp_seq=21 ttl=64 0.090 ms
1582077695 64 bytes from 192.168.1.38: icmp_seq=22 ttl=64 0.087 ms
1582077696 64 bytes from 192.168.1.38: icmp_seq=23 ttl=64 0.094 ms
1582077697 64 bytes from 192.168.1.38: icmp_seq=24 ttl=64 0.093 ms
1582077698 64 bytes from 192.168.1.38: icmp_seq=25 ttl=64 0.092 ms
1582077699 64 bytes from 192.168.1.38: icmp_seq=26 ttl=64 0.103 ms
1582077700 64 bytes from 192.168.1.38: icmp_seq=27 ttl=64 0.106 ms
1582077701 64 bytes from 192.168.1.38: icmp_seq=28 ttl=64 0.094 ms
1582077702 64 bytes from 192.168.1.38: icmp_seq=29 ttl=64 0.109 ms
1582077703 64 bytes from 192.168.1.38: icmp_seq=30 ttl=64 0.105 ms
1582077704 64 bytes from 192.168.1.38: icmp_seq=31 ttl=64 0.116 ms
1582077705 64 bytes from 192.168.1.38: icmp_seq=32 ttl=64 0.123 ms
1582077706 64 bytes from 192.168.1.38: icmp_seq=33 ttl=64 0.103 ms
1582077707 64 bytes from 192.168.1.38: icmp_seq=34 ttl=64 0.125 ms
1582077708 64 bytes from 192.168.1.38: icmp_seq=35 ttl=64 0.115 ms
1582077709 64 bytes from 192.168.1.38: icmp_seq=36 ttl=64 0.105 ms
1582077710 64 bytes from 192.168.1.38: icmp_seq=37 ttl=64 0.116 ms
1582077711 64 bytes from 192.168.1.38: icmp_seq=38 ttl=64 0.127 ms
1582077712 64 bytes from 192.168.1.38: icmp_seq=39 ttl=64 0.099 ms
1582077713 64 bytes from 192.168.1.38: icmp_seq=40 ttl=64 0.104 ms
1582077714 64 bytes from 192.168.1.38: icmp_seq=41 ttl=64 0.098 ms
1582077715 64 bytes from 192.168.1.38: icmp_seq=42 ttl=64 0.085 ms
1582077717 64 bytes from 192.168.1.38: icmp_seq=43 ttl=64 0.102 ms
1582077718 64 bytes from 192.168.1.38: icmp_seq=44 ttl=64 0.102 ms
1582077719 64 bytes from 192.168.1.38: icmp_seq=45 ttl=64 0.113 ms
1582077720 64 bytes from 192.168.1.38: icmp_seq=46 ttl=64 0.120 ms
1582077721 64 bytes from 192.168.1.38: icmp_seq=47 ttl=64 0.129 ms
1582077722 64 bytes from 192.168.1.38: icmp_seq=48 ttl=64 0.148 ms
1582077723 64 bytes from 192.168.1.38: icmp_seq=49 ttl=64 0.090 ms
1582077724 64 bytes from 192.168.1.38: icmp_seq=50 ttl=64 0.121 ms
1582077725 64 bytes from 192.168.1.38: icmp_seq=51 ttl=64 0.107 ms
