1582077675 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077675 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077675 7 0 0 61884976 1245928 804512 0 0 33 225 139 131 1 0 98 0 0
1582077676 1 0 0 61883924 1245936 806612 0 0 0 0 364 384 0 0 100 0 0
1582077677 1 0 0 61883300 1245940 806704 0 0 0 0 691 596 0 0 100 0 0
1582077678 1 0 0 61882780 1245940 806708 0 0 0 0 568 543 0 0 100 0 0
1582077679 0 0 0 61882608 1245940 806868 0 0 0 0 640 583 0 0 100 0 0
1582077680 0 0 0 61882072 1245944 806704 0 0 0 0 597 556 0 0 100 0 0
1582077681 0 0 0 61882940 1245944 806708 0 0 0 0 643 584 0 0 100 0 0
1582077682 0 0 0 61882860 1245944 806728 0 0 0 0 656 613 0 0 100 0 0
1582077683 2 0 0 61865040 1245948 825612 0 0 0 0 914 886 1 0 99 0 0
1582077684 25 0 0 61017988 1245952 1650336 0 0 0 0 4583 9495 57 5 38 0 0
1582077685 2 0 0 60468068 1245964 2193796 0 0 0 24 5368 8945 86 4 10 0 0
1582077686 8 0 0 60413828 1245964 2245096 0 0 0 0 3285 2785 9 0 90 0 0
1582077687 6 0 0 60406088 1245964 2250984 0 0 0 0 2359 1833 5 0 94 0 0
1582077688 11 0 0 60403352 1245964 2253104 0 0 0 0 2094 1359 5 0 95 0 0
1582077689 2 0 0 60400048 1245968 2255936 0 0 0 0 2257 1731 6 0 94 0 0
1582077690 1 0 0 60399840 1245968 2256596 0 0 0 0 2239 1648 4 0 96 0 0
1582077691 1 0 0 60398612 1245968 2256864 0 0 0 0 2033 1339 4 0 96 0 0
1582077692 2 0 0 60403584 1245972 2252212 0 0 0 0 2287 1808 4 0 96 0 0
1582077693 1 0 0 60431876 1245972 2224068 0 0 0 0 2332 1718 4 0 96 0 0
1582077694 1 0 0 60431376 1245972 2224744 0 0 0 0 2270 1481 4 0 96 0 0
1582077695 1 0 0 60430076 1245976 2224908 0 0 0 0 2019 1518 3 0 97 0 0
1582077696 2 0 0 60429548 1245976 2225444 0 0 0 0 1951 1234 3 0 97 0 0
