1582078089 ens5 docker0 docker_gwbridge veth1f454fc veth830a31c
1582078089 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078089 17.18 17.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078090 17.93 17.61 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078091 18.56 18.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078092 17.90 17.72 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078093 17.67 17.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078094 16.66 16.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078095 17.72 17.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078096 17.83 17.62 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078097 19.83 18.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078098 16.92 16.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078099 1696.49 3679.67 0.00 0.00 473.08 1611.51 0.00 0.00 513.10 1611.51
1582078100 5891.30 19767.71 0.00 0.00 858.23 5591.33 0.00 0.00 980.71 5591.33
1582078101 5825.81 21658.61 0.00 0.00 653.88 5521.57 0.00 0.00 766.50 5521.57
1582078102 5714.94 21782.88 0.00 0.00 634.65 5433.60 0.00 0.00 745.09 5433.60
1582078103 5501.40 6115.67 0.00 0.00 603.85 5352.77 0.00 0.00 706.48 5352.77
1582078104 5562.72 23163.54 0.00 0.00 595.29 5266.36 0.00 0.00 697.04 5266.36
1582078105 4909.10 22731.34 0.00 0.00 523.72 4629.61 0.00 0.00 613.66 4629.61
1582078106 4402.20 24100.41 0.00 0.00 478.54 4099.34 0.00 0.00 563.60 4099.34
1582078107 5801.31 22858.51 0.00 0.00 629.80 5497.40 0.00 0.00 739.21 5497.40
1582078108 6326.04 21855.67 0.00 0.00 677.63 6021.83 0.00 0.00 794.64 6021.83
1582078109 6280.90 18983.41 0.00 0.00 687.43 6017.27 0.00 0.00 806.53 6017.27
1582078110 6280.78 23265.83 0.00 0.00 683.95 5981.04 0.00 0.00 802.33 5981.04
1582078111 5789.43 23012.96 0.00 0.00 618.30 5477.89 0.00 0.00 724.78 5477.89
1582078112 5692.32 18789.49 0.00 0.00 608.04 5421.62 0.00 0.00 713.33 5421.62
1582078113 5478.58 10581.30 0.00 0.00 572.77 5298.47 0.00 0.00 672.56 5298.47
1582078114 4557.60 23185.66 0.00 0.00 487.02 4275.30 0.00 0.00 571.32 4275.30
1582078115 5697.77 23333.93 0.00 0.00 607.83 5397.55 0.00 0.00 714.37 5397.55
1582078116 4457.64 22995.12 0.00 0.00 494.60 4174.08 0.00 0.00 581.34 4174.08
1582078117 6305.85 23186.68 0.00 0.00 677.92 5987.55 0.00 0.00 796.04 5987.55
1582078118 6319.63 17530.00 0.00 0.00 675.43 6054.29 0.00 0.00 792.86 6054.29
1582078119 5098.92 22653.23 0.00 0.00 540.20 4821.79 0.00 0.00 633.99 4821.79
1582078120 183.72 2452.81 0.00 0.00 16.33 131.05 0.00 0.00 19.28 131.05
1582078121 17.57 17.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078122 20.20 20.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078123 17.95 17.31 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078124 17.41 17.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078125 17.37 17.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078126 18.02 18.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078127 18.77 18.07 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078128 17.41 17.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078129 50.66 48.35 0.00 0.00 25.94 33.44 0.00 0.00 31.32 33.44
1582078130 27.38 26.76 0.00 0.00 7.77 10.01 0.00 0.00 9.38 10.01
1582078131 18.58 18.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078132 17.83 17.58 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078133 17.89 17.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078134 17.70 17.58 0.00 0.00 0.03 0.04 0.00 0.00 0.04 0.04
