1582078192 ens5 docker0 docker_gwbridge vethac28ea2 veth9c2eb03 veth79f7757 vethad2037d
1582078192 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078192 9.38 8.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078193 3.15 3.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078194 22.28 17.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078195 3.50 5.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078196 11.40 11.69 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078197 1.71 1.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078198 14.36 12.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078199 14.78 17.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078200 9.61 9.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078201 2.06 2.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078202 185.99 224.20 0.00 0.00 209.05 175.44 0.00 0.00 0.00 0.00 215.88 175.44 0.00 0.00
1582078203 4251.04 6126.45 0.00 0.00 2382.96 592.57 0.00 0.00 0.00 0.00 2406.90 592.57 0.00 0.00
1582078204 7682.03 6761.48 0.00 0.00 1203.85 558.58 0.00 0.00 0.00 0.00 1223.46 558.58 0.00 0.00
1582078205 4810.06 9679.30 0.00 0.00 3700.01 559.61 0.00 0.00 0.00 0.00 3725.40 559.46 0.00 0.00
1582078206 6981.38 10577.60 0.00 0.00 4001.29 560.97 0.00 0.00 0.00 0.00 4027.21 561.11 0.00 0.00
1582078207 6299.91 10120.91 0.00 0.00 4199.57 543.75 0.00 0.00 0.00 0.00 4226.20 543.75 0.00 0.00
1582078208 6752.05 10255.87 0.00 0.00 3904.21 551.80 0.00 0.00 0.00 0.00 3929.84 551.80 0.00 0.00
1582078209 6747.52 9769.63 0.00 0.00 3866.03 543.25 0.00 0.00 0.00 0.00 3891.02 543.25 0.00 0.00
1582078210 3817.17 7619.49 0.00 0.00 3726.83 540.19 0.00 0.00 0.00 0.00 3749.76 540.19 0.00 0.00
1582078211 6922.63 8757.50 0.00 0.00 2289.10 549.02 0.00 0.00 0.00 0.00 2312.52 549.02 0.00 0.00
1582078212 7033.82 10648.27 0.00 0.00 4009.30 547.24 0.00 0.00 0.00 0.00 4034.27 547.24 0.00 0.00
1582078213 7053.57 10594.57 0.00 0.00 3961.62 550.99 0.00 0.00 0.00 0.00 3987.20 550.99 0.00 0.00
1582078214 7018.72 10672.48 0.00 0.00 4049.86 539.62 0.00 0.00 0.00 0.00 4075.48 539.62 0.00 0.00
1582078215 6723.46 10256.55 0.00 0.00 3939.63 552.23 0.00 0.00 0.00 0.00 3965.03 552.23 0.00 0.00
