1582077675 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077675 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077675 6 0 0 61891904 1246020 806084 0 0 33 219 139 131 1 0 98 0 0
1582077676 1 0 0 61890228 1246024 807248 0 0 0 0 409 430 0 0 100 0 0
1582077677 2 0 0 61889264 1246040 808220 0 0 0 0 652 630 0 0 100 0 0
1582077678 2 0 0 61889248 1246040 808140 0 0 0 0 670 641 0 0 100 0 0
1582077679 0 0 0 61889196 1246044 808404 0 0 0 0 690 621 0 0 100 0 0
1582077680 0 0 0 61888956 1246044 808276 0 0 0 0 654 642 0 0 100 0 0
1582077681 0 0 0 61888584 1246044 808320 0 0 0 0 694 604 0 0 100 0 0
1582077682 0 0 0 61889180 1246044 808152 0 0 0 0 691 633 0 0 100 0 0
1582077683 1 0 0 61869516 1246048 827640 0 0 0 0 922 888 1 0 99 0 0
1582077684 20 0 0 61018904 1246052 1656684 0 0 0 0 4826 9603 57 5 38 0 0
1582077685 3 0 0 60480076 1246064 2188012 0 0 0 0 5545 8458 85 4 12 0 0
1582077686 1 0 0 60423788 1246064 2242320 0 0 0 0 3249 2907 8 1 91 0 0
1582077687 2 0 0 60416068 1246064 2248660 0 0 0 0 2349 1787 6 0 94 0 0
1582077688 3 0 0 60412144 1246064 2251328 0 0 0 0 2163 1434 5 0 94 0 0
1582077689 0 0 0 60409420 1246068 2253576 0 0 0 0 2175 1661 4 0 95 0 0
1582077690 1 0 0 60408012 1246068 2254328 0 0 0 0 2082 1575 4 0 96 0 0
1582077691 1 0 0 60407056 1246068 2255016 0 0 0 0 2189 1359 4 0 96 0 0
1582077692 1 0 0 60412376 1246072 2249564 0 0 0 0 2220 1732 4 0 96 0 0
1582077693 0 0 0 60447280 1246072 2215952 0 0 0 20 2264 1625 4 0 96 0 0
1582077694 0 0 0 60446992 1246072 2215320 0 0 0 0 2168 1528 4 0 96 0 0
1582077695 0 0 0 60446656 1246076 2215680 0 0 0 0 2077 1458 3 0 97 0 0
1582077696 0 0 0 60446404 1246076 2215836 0 0 0 0 2133 1374 3 0 97 0 0
1582077697 0 0 0 60446372 1246076 2216028 0 0 0 0 1927 1404 3 0 97 0 0
1582077698 0 0 0 60445688 1246080 2216356 0 0 0 0 2026 1456 4 0 96 0 0
1582077699 0 0 0 60445528 1246080 2216792 0 0 0 0 2207 1490 4 0 96 0 0
1582077700 0 0 0 60444480 1246080 2218416 0 0 0 0 2142 1582 4 0 96 0 0
1582077701 1 0 0 60443048 1246084 2218956 0 0 0 48 2046 1309 3 0 97 0 0
1582077702 1 0 0 60442676 1246084 2219396 0 0 0 0 2005 1433 3 0 97 0 0
1582077703 2 0 0 60441712 1246084 2220748 0 0 0 0 2129 1462 3 0 97 0 0
1582077704 0 0 0 60441680 1246084 2220772 0 0 0 148 1969 1112 3 0 97 0 0
1582077705 0 0 0 60440868 1246088 2221416 0 0 0 0 2107 1546 3 0 97 0 0
1582077706 0 0 0 60442116 1246088 2219700 0 0 0 0 1129 812 2 0 98 0 0
1582077707 0 0 0 60442116 1246092 2220060 0 0 0 0 707 672 0 0 100 0 0
1582077708 0 0 0 60441672 1246092 2219912 0 0 0 0 652 591 0 0 100 0 0
1582077709 0 0 0 60442088 1246092 2219980 0 0 0 60 674 620 0 0 100 0 0
1582077710 0 0 0 60441824 1246096 2219828 0 0 0 0 626 570 0 0 100 0 0
1582077711 0 0 0 60441836 1246096 2219928 0 0 0 0 628 551 0 0 100 0 0
1582077712 0 0 0 60442040 1246096 2219748 0 0 0 0 617 599 0 0 100 0 0
1582077713 0 0 0 60441136 1246100 2220064 0 0 0 0 597 600 0 0 100 0 0
1582077714 0 0 0 60442108 1246100 2219852 0 0 0 12 751 665 0 0 100 0 0
1582077715 0 0 0 60791152 1246108 1876976 0 0 0 0 1058 944 0 0 100 0 0
1582077716 0 0 0 61889116 1246100 806648 0 0 0 0 2124 1561 0 0 99 0 0
1582077717 1 0 0 61889068 1246120 806540 0 0 0 0 689 616 0 0 100 0 0
1582077718 1 0 0 61889604 1246120 806512 0 0 0 0 629 594 0 0 100 0 0
1582077719 1 0 0 61890060 1246124 806356 0 0 0 0 596 611 0 0 100 0 0
1582077720 1 0 0 61890184 1246124 806552 0 0 0 0 700 595 0 0 100 0 0
1582077721 1 0 0 61890396 1246128 806440 0 0 0 0 668 646 0 0 100 0 0
1582077722 1 0 0 61890148 1246132 806384 0 0 0 0 614 587 0 0 100 0 0
1582077723 2 0 0 61890208 1246132 806516 0 0 0 0 685 642 0 0 100 0 0
1582077724 1 0 0 61890508 1246132 806596 0 0 0 0 781 675 0 0 100 0 0
1582077725 1 0 0 61890124 1246136 806396 0 0 0 0 729 642 0 0 100 0 0
1582077726 1 0 0 61890384 1246136 806632 0 0 0 0 887 672 0 0 100 0 0
1582077727 2 0 0 61889848 1246136 806464 0 0 0 0 746 622 0 0 100 0 0
1582077728 1 0 0 61889744 1246140 806776 0 0 0 0 665 644 0 0 100 0 0
1582077729 1 0 0 61890764 1246140 806504 0 0 0 0 702 646 0 0 100 0 0
1582077730 1 0 0 61890608 1246140 806604 0 0 0 0 681 627 0 0 100 0 0
1582077731 1 1 0 61890240 1246144 806608 0 0 0 48 780 756 0 0 100 0 0
1582077732 1 0 0 61889824 1246148 806656 0 0 0 0 717 666 0 0 100 0 0
1582077733 1 0 0 61890916 1246148 806564 0 0 0 0 657 637 0 0 100 0 0
