1582077674 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077674 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077674 8 0 0 62732104 679800 631940 0 0 53 55 176 317 1 0 99 0 0
1582077675 1 0 0 62731132 679808 632976 0 0 0 0 1365 2118 0 0 100 0 0
1582077676 1 0 0 62728988 679848 634176 0 0 0 0 1757 2702 0 0 100 0 0
1582077677 1 0 0 62729124 679848 634040 0 0 0 4 1433 2153 0 0 100 0 0
1582077678 2 0 0 62729032 679848 634180 0 0 0 0 1776 2642 0 0 100 0 0
1582077679 0 0 0 62729332 679852 634276 0 0 0 0 2022 2952 0 0 100 0 0
1582077680 0 0 0 62729540 679852 634184 0 0 0 0 1890 2833 0 0 100 0 0
1582077681 0 0 0 62728864 679852 634240 0 0 0 0 1542 2273 0 0 99 0 0
1582077682 0 0 0 62729112 679856 634224 0 0 0 0 2422 3771 0 0 100 0 0
1582077683 0 0 0 62729644 679864 634196 0 0 0 124 1596 2330 0 0 100 0 0
1582077684 1 0 0 62729516 679864 634080 0 0 0 0 2104 3153 0 0 100 0 0
1582077685 2 0 0 62729400 679868 634188 0 0 0 0 3032 4284 0 0 99 0 0
1582077686 3 0 0 62728160 680996 635380 0 0 0 412 20381 34359 6 1 93 0 0
1582077687 21 0 0 62724884 681196 639812 0 0 0 2520 31175 60765 11 2 87 0 0
1582077688 2 0 0 62714968 681520 649840 0 0 0 3424 40011 81216 12 2 86 0 0
1582077689 1 0 0 62696236 681628 667000 0 0 0 1956 29290 57078 11 3 86 0 0
1582077690 7 0 0 62688716 684392 671264 0 0 0 2804 30317 60233 12 2 86 0 0
1582077691 1 0 0 62685880 687448 671244 0 0 0 2968 32391 62069 12 2 86 0 0
1582077692 3 0 0 62647576 692432 705588 0 0 0 2968 31396 61529 12 3 86 0 0
1582077693 2 0 0 62638788 697328 708708 0 0 0 2040 30086 58247 12 2 86 0 0
1582077694 1 0 0 62634964 700336 708808 0 0 0 3076 32522 62916 11 2 87 0 0
1582077695 1 0 0 62625236 704644 714432 0 0 0 3224 31069 60353 11 2 87 0 0
1582077696 3 0 0 62619676 716052 709648 0 0 0 2432 31034 60747 12 2 86 0 0
1582077697 1 0 0 62613884 718360 711664 0 0 0 2632 31951 62740 12 2 86 0 0
1582077698 3 0 0 62610440 720692 713788 0 0 0 3132 30858 60700 12 2 86 0 0
1582077699 1 0 0 62590580 723648 731136 0 0 0 2452 31836 62861 12 2 85 0 0
1582077700 2 0 0 62587864 726068 731176 0 0 0 3296 31602 64056 12 2 86 0 0
1582077701 1 0 0 62570832 731852 741808 0 0 0 2756 33299 67622 12 2 86 0 0
1582077702 1 0 0 62558724 735244 750028 0 0 0 2524 31434 62858 11 2 86 0 0
1582077703 5 0 0 62544812 737200 762024 0 0 0 3540 31576 64264 12 2 86 0 0
1582077704 1 0 0 62539252 742692 762228 0 0 0 2852 32081 65570 12 2 86 0 0
1582077705 1 0 0 62536728 743000 765208 0 0 0 2832 31493 62110 12 2 86 0 0
1582077706 1 0 0 62522584 748112 774516 0 0 0 2964 27649 55661 10 2 88 0 0
1582077707 1 0 0 62521240 748108 775168 0 0 0 1308 7551 14938 3 1 96 0 0
1582077708 1 0 0 62522184 748104 773172 0 0 0 396 2107 3193 0 0 100 0 0
1582077709 1 0 0 62523748 748140 771584 0 0 0 24 2153 3293 0 0 99 0 0
1582077710 1 0 0 62523740 748148 770240 0 0 0 96 2016 2886 0 0 100 0 0
1582077711 1 0 0 62524364 748148 769712 0 0 0 0 1876 2601 0 0 100 0 0
1582077712 1 0 0 62525640 748152 768824 0 0 0 0 1885 2718 0 0 100 0 0
1582077713 1 0 0 62526652 748152 767364 0 0 0 4 1565 2280 0 0 100 0 0
1582077714 1 0 0 62527736 748152 766420 0 0 0 0 2137 3155 0 0 100 0 0
1582077715 1 0 0 62524136 748436 770040 0 0 0 688 17509 49797 1 1 98 0 0
1582077716 1 0 0 62524900 748424 768584 0 0 0 0 3205 4537 0 0 100 0 0
1582077717 4 0 0 62524792 748420 769092 0 0 0 0 1800 2815 0 0 100 0 0
1582077718 1 0 0 62525784 748428 767696 0 0 0 2708 2153 3305 0 0 99 0 0
1582077719 1 0 0 62528580 748408 765212 0 0 0 0 2292 3558 0 0 100 0 0
1582077720 1 0 0 62528952 748408 764920 0 0 0 0 2070 3187 0 0 100 0 0
1582077721 1 0 0 62529868 748412 763328 0 0 0 0 1811 2882 0 0 100 0 0
1582077722 1 0 0 62530140 748412 763584 0 0 0 0 2408 3736 0 0 99 0 0
1582077723 1 0 0 62531424 748412 762668 0 0 0 0 1838 2893 0 0 100 0 0
1582077724 1 0 0 62531300 748412 762648 0 0 0 0 2486 3776 0 0 100 0 0
1582077725 1 0 0 62531352 746392 764688 0 0 0 0 1788 2819 0 0 100 0 0
1582077726 1 0 0 62531184 746316 764688 0 0 0 0 1920 3062 0 0 100 0 0
1582077727 1 0 0 62531588 746324 764668 0 0 0 116 2018 3158 0 0 100 0 0
1582077728 1 0 0 62531036 746328 764696 0 0 0 92 2342 3700 0 0 100 0 0
1582077729 1 0 0 62531788 746328 764744 0 0 0 0 2197 3356 0 0 100 0 0
1582077730 1 0 0 62531484 746332 764852 0 0 0 0 1944 3114 0 0 100 0 0
1582077731 1 0 0 62531712 746332 764988 0 0 0 0 1778 2786 0 0 100 0 0
1582077732 1 0 0 62531760 746332 764704 0 0 0 0 2339 3556 1 0 99 0 0
1582077733 1 0 0 62531424 746336 765040 0 0 0 0 1745 2791 0 0 100 0 0
1582077734 2 0 0 62531444 746336 764700 0 0 0 180 2345 3593 0 0 100 0 0
1582077735 1 0 0 62531424 745720 765452 0 0 0 0 1864 2850 0 0 100 0 0
1582077736 1 0 0 62531460 745728 765628 0 0 0 0 2174 3363 0 0 100 0 0
1582077737 1 0 0 62530996 745736 765752 0 0 0 100 1501 2259 0 0 100 0 0
1582077738 1 0 0 62530840 745736 765744 0 0 0 0 1800 2595 0 0 100 0 0
1582077739 1 0 0 62531176 745740 765280 0 0 0 80 2023 2915 0 0 100 0 0
1582077740 1 0 0 62530948 745740 765292 0 0 0 0 1836 2783 0 0 99 0 0
1582077741 1 0 0 62530628 745740 765456 0 0 0 0 1499 2193 0 0 100 0 0
1582077742 1 0 0 62526884 746056 769500 0 0 0 664 17183 46394 1 1 97 0 0
1582077743 1 0 0 62526604 746024 769108 0 0 0 0 1562 2322 0 0 100 0 0
1582077744 1 0 0 62528320 750424 763368 0 0 0 4 2323 3411 1 0 99 0 0
1582077745 1 0 0 62529020 744844 768132 0 0 0 0 1769 2657 0 0 100 0 0
1582077746 1 0 0 62529016 750956 762548 0 0 0 0 1757 2766 0 0 99 0 0
1582077747 1 0 0 62528932 754076 759164 0 0 0 0 1654 2218 0 0 100 0 0
1582077748 1 0 0 62528696 759336 753352 0 0 0 0 1840 2728 0 0 100 0 0
1582077749 1 0 0 62530640 761456 750044 0 0 0 0 1918 2843 0 0 100 0 0
1582077750 1 0 0 62529840 765984 745056 0 0 0 0 1720 2564 0 0 100 0 0
1582077751 2 0 0 62529808 770084 740676 0 0 0 0 1614 2425 0 0 100 0 0
1582077752 1 0 0 62531272 773564 737680 0 0 0 0 5658 9999 0 0 99 0 0
1582077753 4 0 0 62530172 776532 734516 0 0 0 0 5170 9201 0 0 100 0 0
