1582077779 ens5 docker0
1582077779 KB/s in KB/s out KB/s in KB/s out
1582077779 0.26 0.28 0.00 0.00
1582077780 0.10 0.10 0.00 0.00
1582077781 0.10 0.10 0.00 0.00
1582077782 0.10 0.10 0.00 0.00
1582077783 0.10 0.10 0.00 0.00
1582077784 0.22 0.22 0.00 0.00
1582077785 0.10 0.10 0.00 0.00
1582077786 0.70 0.37 0.00 0.00
1582077787 0.10 0.10 0.00 0.00
1582077788 1020.40 68.50 0.00 0.00
1582077789 319.17 342.61 0.00 0.00
1582077790 825.12 290.61 0.00 0.00
1582077791 849.28 306.55 0.00 0.00
1582077792 857.31 306.93 0.00 0.00
1582077793 851.09 287.65 0.00 0.00
1582077794 859.75 306.03 0.00 0.00
1582077795 852.41 304.60 0.00 0.00
1582077796 851.59 306.05 0.00 0.00
1582077797 847.62 300.26 0.00 0.00
1582077798 848.97 288.39 0.00 0.00
1582077799 860.20 310.28 0.00 0.00
1582077800 856.92 311.07 0.00 0.00
1582077801 841.40 272.74 0.00 0.00
1582077802 854.75 311.28 0.00 0.00
1582077803 850.89 309.86 0.00 0.00
1582077804 851.13 280.66 0.00 0.00
1582077805 853.50 305.43 0.00 0.00
1582077806 854.45 307.55 0.00 0.00
1582077807 851.15 295.56 0.00 0.00
1582077808 833.92 281.11 0.00 0.00
1582077809 533.43 13.19 0.00 0.00
1582077810 14.44 1.13 0.00 0.00
1582077811 0.10 0.10 0.00 0.00
1582077812 0.10 0.10 0.00 0.00
1582077813 0.10 0.10 0.00 0.00
1582077814 0.10 0.10 0.00 0.00
1582077815 0.10 0.10 0.00 0.00
1582077816 0.18 0.18 0.00 0.00
1582077817 0.69 0.77 0.00 0.00
1582077818 2.48 2.64 0.00 0.00
1582077819 5.86 6.31 0.00 0.00
1582077820 0.10 0.10 0.00 0.00
1582077821 0.10 0.10 0.00 0.00
1582077822 0.10 0.10 0.00 0.00
1582077823 0.00 0.00 0.00 0.00
1582077824 0.10 0.10 0.00 0.00
1582077825 0.10 0.10 0.00 0.00
1582077826 0.10 0.10 0.00 0.00
1582077827 0.10 0.10 0.00 0.00
1582077828 0.10 0.10 0.00 0.00
1582077829 0.69 0.83 0.00 0.00
1582077830 0.10 0.10 0.00 0.00
1582077831 0.10 0.10 0.00 0.00
1582077832 0.18 0.18 0.00 0.00
1582077833 0.10 0.10 0.00 0.00
1582077834 0.14 0.14 0.00 0.00
1582077835 0.10 0.10 0.00 0.00
1582077836 0.10 0.10 0.00 0.00
1582077837 0.10 0.10 0.00 0.00
1582077838 0.23 0.21 0.00 0.00
