1582077778 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
1582077778 r b swpd free inact active si so bi bo in cs us sy id wa st
1582077778 6 0 0 61887452 1245032 805000 0 0 30 194 129 121 1 0 98 0 0
1582077779 1 0 0 61886184 1245044 806960 0 0 0 0 429 398 0 0 100 0 0
1582077780 1 0 0 61885052 1245048 807008 0 0 0 0 596 563 0 0 100 0 0
1582077781 1 0 0 61884692 1245048 806992 0 0 0 0 589 564 0 0 100 0 0
1582077782 1 0 0 61885008 1245048 807068 0 0 0 0 613 534 0 0 100 0 0
1582077783 0 0 0 61885132 1245052 807008 0 0 0 0 616 594 0 0 100 0 0
1582077784 0 0 0 61885400 1245052 807080 0 0 0 0 686 539 0 0 100 0 0
1582077785 0 0 0 61885372 1245056 807096 0 0 0 0 628 601 0 0 100 0 0
1582077786 1 0 0 61869008 1245056 824244 0 0 0 0 749 755 1 0 99 0 0
1582077787 25 0 0 61022448 1245056 1650352 0 0 0 0 4680 9609 56 5 39 0 0
1582077788 3 0 0 60461016 1245072 2202828 0 0 0 0 5664 9147 87 4 9 0 0
1582077789 4 0 0 60414784 1245072 2246744 0 0 0 0 3921 3058 10 0 89 0 0
1582077790 4 0 0 60407500 1245072 2251528 0 0 0 0 2929 1745 9 0 91 0 0
1582077791 1 0 0 60404576 1245072 2254720 0 0 0 0 3041 2024 8 0 92 0 0
1582077792 1 0 0 60403520 1245076 2254816 0 0 0 0 2794 1724 5 0 95 0 0
1582077793 2 0 0 60401864 1245076 2255640 0 0 0 0 2800 1790 5 0 95 0 0
1582077794 1 0 0 60401592 1245076 2256684 0 0 0 0 2789 1770 6 0 94 0 0
1582077795 1 0 0 60406884 1245080 2251180 0 0 0 0 2824 1978 5 0 95 0 0
1582077796 3 0 0 60438232 1244984 2220252 0 0 160 48 3614 2691 5 1 94 0 0
1582077797 1 0 0 60438924 1244984 2219880 0 0 0 0 2969 1939 5 0 94 0 0
1582077798 2 0 0 60438636 1244988 2221276 0 0 0 36 2937 1867 6 0 93 0 0
1582077799 1 0 0 60436372 1244988 2222012 0 0 0 0 2834 1806 5 0 95 0 0
1582077800 1 0 0 60435604 1244988 2223016 0 0 0 0 2610 1636 4 0 96 0 0
1582077801 1 0 0 60435092 1244992 2223344 0 0 0 0 2801 1666 4 0 96 0 0
1582077802 2 0 0 60434756 1244992 2223720 0 0 0 0 2757 1793 5 0 95 0 0
1582077803 3 0 0 60433868 1244992 2224776 0 0 0 0 2659 1650 5 0 95 0 0
1582077804 2 0 0 60433148 1244996 2226120 0 0 0 0 2744 1725 5 0 95 0 0
1582077805 1 0 0 60431364 1244996 2226592 0 0 0 0 2677 1635 4 0 95 0 0
1582077806 2 0 0 60431180 1244996 2227592 0 0 0 0 2679 1735 4 0 96 0 0
1582077807 1 0 0 60429464 1245000 2228148 0 0 0 0 2614 1616 5 0 95 0 0
1582077808 1 0 0 60428072 1245000 2229320 0 0 0 0 2603 1645 4 0 95 0 0
1582077809 1 0 0 60427756 1245000 2229316 0 0 0 0 673 694 1 0 99 0 0
1582077810 1 0 0 60428024 1245004 2229732 0 0 0 0 634 535 0 0 100 0 0
1582077811 1 0 0 60427568 1245004 2229476 0 0 0 0 612 565 0 0 100 0 0
1582077812 1 0 0 60427212 1245004 2229684 0 0 0 0 676 616 0 0 100 0 0
1582077813 1 0 0 60427708 1245008 2229644 0 0 0 64 620 598 0 0 100 0 0
1582077814 1 0 0 60427580 1245008 2229564 0 0 0 0 597 552 0 0 100 0 0
1582077815 1 0 0 60427704 1245008 2229560 0 0 0 0 620 587 0 0 100 0 0
1582077816 1 0 0 60428092 1245012 2229632 0 0 0 0 619 534 0 0 100 0 0
1582077817 1 0 0 60428020 1245012 2229600 0 0 0 0 655 573 0 0 100 0 0
1582077818 2 0 0 60922764 1245016 1740688 0 0 0 12 1348 1008 0 0 100 0 0
1582077819 1 0 0 61881156 1245040 809672 0 0 0 0 1916 1336 0 1 99 0 0
1582077820 1 0 0 61881596 1245040 809908 0 0 0 0 627 529 0 0 100 0 0
1582077821 1 0 0 61882020 1245040 809836 0 0 0 0 626 568 0 0 100 0 0
1582077822 1 0 0 61882756 1245044 809848 0 0 0 0 623 526 0 0 100 0 0
1582077823 1 0 0 61882376 1245044 809820 0 0 0 0 653 603 0 0 100 0 0
1582077824 1 0 0 61882640 1245048 809844 0 0 0 0 578 557 0 0 100 0 0
1582077825 1 0 0 61882560 1245052 809880 0 0 0 0 608 525 0 0 100 0 0
1582077826 1 0 0 61882200 1245052 809840 0 0 0 144 594 561 0 0 100 0 0
1582077827 1 0 0 61882616 1245052 809664 0 0 0 0 633 598 0 0 100 0 0
1582077828 1 0 0 61882252 1245056 809976 0 0 0 176 682 610 0 0 100 0 0
1582077829 1 0 0 61882760 1245056 809704 0 0 0 0 606 621 0 0 100 0 0
