1582078193 ens5 docker0
1582078193 KB/s in KB/s out KB/s in KB/s out
1582078193 0.26 0.05 0.00 0.00
1582078194 0.45 0.45 0.00 0.00
1582078195 0.10 0.10 0.00 0.00
1582078196 0.10 0.10 0.00 0.00
1582078197 0.10 0.10 0.00 0.00
1582078198 0.14 0.14 0.00 0.00
1582078199 0.10 0.10 0.00 0.00
1582078200 0.70 0.37 0.00 0.00
1582078201 0.10 0.10 0.00 0.00
1582078202 1104.52 160.05 0.00 0.00
1582078203 561.59 601.60 0.00 0.00
1582078204 1425.33 680.27 0.00 0.00
1582078205 1979.77 718.62 0.00 0.00
1582078206 2150.41 726.96 0.00 0.00
1582078207 2225.05 684.69 0.00 0.00
1582078208 1958.61 485.65 0.00 0.00
1582078209 2069.82 678.99 0.00 0.00
1582078210 1186.81 702.09 0.00 0.00
1582078211 2154.54 699.35 0.00 0.00
1582078212 2143.78 708.11 0.00 0.00
1582078213 2127.19 705.61 0.00 0.00
1582078214 2159.64 695.54 0.00 0.00
1582078215 2079.95 644.99 0.00 0.00
1582078216 1254.18 548.55 0.00 0.00
1582078217 1993.49 708.60 0.00 0.00
1582078218 2173.24 711.27 0.00 0.00
1582078219 2155.19 702.29 0.00 0.00
1582078220 2176.62 696.78 0.00 0.00
1582078221 1967.30 499.07 0.00 0.00
1582078222 1338.25 700.49 0.00 0.00
1582078223 2362.66 107.46 0.00 0.00
1582078224 36.82 1.13 0.00 0.00
1582078225 0.10 0.10 0.00 0.00
1582078226 0.14 0.19 0.00 0.00
1582078227 0.18 0.18 0.00 0.00
1582078228 0.10 0.10 0.00 0.00
1582078229 0.10 0.10 0.00 0.00
1582078230 0.10 0.10 0.00 0.00
1582078231 0.36 0.37 0.00 0.00
1582078232 6.16 6.61 0.00 0.00
1582078233 2.52 2.69 0.00 0.00
1582078234 0.10 0.10 0.00 0.00
1582078235 0.10 0.10 0.00 0.00
1582078236 0.10 0.10 0.00 0.00
1582078237 0.00 0.00 0.00 0.00
1582078238 0.10 0.10 0.00 0.00
1582078239 0.10 0.10 0.00 0.00
1582078240 0.10 0.10 0.00 0.00
1582078241 0.10 0.10 0.00 0.00
1582078242 0.10 0.15 0.00 0.00
1582078243 0.78 0.86 0.00 0.00
1582078244 0.10 0.10 0.00 0.00
1582078245 0.10 0.10 0.00 0.00
1582078246 0.10 0.10 0.00 0.00
1582078247 0.10 0.10 0.00 0.00
1582078248 0.10 0.10 0.00 0.00
1582078249 0.10 0.10 0.00 0.00
1582078250 0.10 0.10 0.00 0.00
1582078251 0.10 0.10 0.00 0.00
1582078252 0.10 0.10 0.00 0.00
1582078253 0.10 0.10 0.00 0.00
1582078254 0.18 0.18 0.00 0.00
1582078255 0.10 0.10 0.00 0.00
1582078256 0.38 0.50 0.00 0.00
1582078257 0.18 0.18 0.00 0.00
1582078258 0.14 0.14 0.00 0.00
1582078259 3.93 70.90 0.00 0.00
