1582078489 ens5 docker0 docker_gwbridge veth35deac1 veth6a2382d
1582078489 KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out KB/s in KB/s out
1582078489 4.94 4.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078490 4.26 4.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078491 4.56 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078492 4.58 4.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078493 4.96 5.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078494 4.42 4.37 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078495 4.40 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078496 5.03 5.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078497 14.30 14.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078498 5.05 5.12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078499 1276.97 1283.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078500 5026.08 5040.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078501 7862.50 7880.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078502 8088.89 8108.58 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078503 8423.30 6376.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078504 6023.42 8123.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078505 7353.10 7376.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078506 7150.91 7187.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078507 7695.81 7738.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078508 8149.82 8156.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078509 6172.74 6199.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078510 8217.76 8248.07 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078511 7688.30 7712.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078512 6471.47 6500.57 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078513 8372.49 8398.50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078514 8012.23 8047.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078515 7717.12 7754.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078516 6751.73 6790.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078517 7380.04 7424.75 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078518 7022.43 7052.31 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078519 9291.60 7961.47 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078520 1746.82 3222.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078521 4.43 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078522 4.42 4.37 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078523 4.86 5.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078524 4.48 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078525 4.50 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078526 4.88 4.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078527 23.99 23.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078528 4.79 4.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078529 4.59 4.50 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078530 4.38 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078531 4.41 4.46 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078532 5.01 5.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078533 4.27 4.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078534 5.55 5.59 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078535 4.62 4.67 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078536 4.47 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078537 4.61 4.71 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078538 4.38 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078539 4.34 4.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078540 6.05 6.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078541 4.99 4.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078542 4.96 4.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078543 4.43 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078544 4.36 4.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078545 4.40 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078546 5.80 5.85 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078547 4.91 4.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078548 4.29 4.35 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078549 4.41 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078550 4.58 4.58 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078551 4.87 4.93 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078552 4.48 4.48 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078553 4.48 4.41 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078554 4.42 4.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078555 4.64 4.55 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078556 4.88 5.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078557 14.72 14.70 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078558 4.66 4.65 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078559 4.69 4.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078560 4.62 4.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078561 4.80 4.73 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078562 4.73 4.81 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078563 4.27 4.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078564 4.39 4.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078565 4.69 4.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078566 5.01 5.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078567 4.27 4.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078568 4.38 4.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078569 4.62 4.63 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078570 6.10 6.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
1582078571 4.40 4.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
